File path:,
File note:,
File date:,29/06/17
File time:,01:43:33
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.473,0.482,0.483,0.491
Ek:,374.6,385.8,371.9,368.7
Pm:,112.1,144.6,127.6,137.7
Em:,,977.0,767.1,1075
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.683,0.070,0.104,0.077
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,27.28,45,0.000000,0.000000,0.000000,0.000000,4.547,8.292,0.452,,0.357,0.0541,5.410,0.742,1501,0.110,1.286,,186.2,4.619,8.099,0.0137,0.0127,0.0187,1.083,,12,0.114,4.619,36,0.000394,8.085
,2,22,12:08,728,29.38,50,9.752,10.11,69.44,0.100,4.897,8.796,0.443,0.019,0.361,0.0524,5.241,0.654,1680,0.047,1.212,,65.52,4.945,8.596,0.0382,0.0406,0.0557,0.942,,14,0.117,4.945,36,0.000725,8.570
,3,49,13:11,791,30.48,52,21.53,21.74,151.2,0.221,5.080,9.062,0.439,0.043,0.309,0.0513,5.125,0.679,1731,0.016,1.177,,68.72,5.135,8.834,0.0287,0.0455,0.0538,0.631,,13,0.121,5.135,36,-0.000353,8.847
,4,81,14:14,854,31.48,53,34.60,34.48,257.2,0.355,5.246,9.158,0.427,0.075,0.308,0.0527,5.272,0.679,1731,0.005,1.164,,58.21,5.314,8.939,0.0389,0.0487,0.0623,0.798,,16,0.122,5.314,36,0.000067,8.937
,5,118,15:17,917,32.53,53,48.51,47.91,365.9,0.498,5.422,9.206,0.411,0.113,0.274,0.0515,5.149,0.651,1603,0.000,1.158,,58.74,5.501,8.982,0.0338,0.0487,0.0593,0.695,,12,0.115,5.501,36,0.000615,8.960
,6,163,16:20,980,33.04,54,65.14,62.55,497.3,0.668,5.507,9.172,0.400,0.136,0.210,0.0507,5.067,0.712,1552,0.004,1.163,,49.27,5.597,8.968,0.0508,0.0458,0.0684,1.110,,13,0.114,5.597,36,0.001573,8.911
,7,216,17:23,1043,33.77,53,81.98,77.69,695.1,0.841,5.628,9.071,0.380,0.174,0.214,0.0534,5.343,0.699,1411,0.015,1.176,,44.09,5.707,8.830,0.0568,0.0424,0.0708,1.339,,12,0.115,5.707,36,-0.000877,8.862
,8,279,18:26,1106,35.49,53,93.54,93.11,871.2,0.960,5.915,8.898,0.335,0.263,0.291,0.0519,5.185,0.670,1309,0.035,1.199,,34.66,5.929,8.745,0.0623,0.0522,0.0813,1.192,,13,0.0966,5.929,36,0.001029,8.708
,9,353,19:30,1170,36.06,52,110.2,108.2,1073,1.131,6.011,8.737,0.312,0.307,0.267,0.0505,5.049,0.678,1309,0.054,1.221,,38.16,6.002,8.593,0.0501,0.0458,0.0679,1.096,,13,0.0902,6.002,36,0.000766,8.565
,10,442,20:33,1233,36.59,51,119.6,110.0,1354,1.228,6.099,8.361,0.271,0.384,0.225,0.0509,5.088,0.730,1181,0.101,1.275,,32.49,6.126,8.231,0.0440,0.0475,0.0648,0.926,,13,0.0729,6.126,36,0.000358,8.218
,11,547,21:35,1295,36.04,49,129.1,106.7,1710,1.325,6.007,7.863,0.236,0.444,0.293,0.0519,5.193,0.713,1168,0.171,1.356,,24.84,5.999,7.790,0.0506,0.0514,0.0721,0.983,,13,0.0627,5.999,36,0.002346,7.706
,12,671,22:39,1359,34.25,47,135.7,102.9,1974,1.393,5.708,7.155,0.202,0.496,0.189,0.0489,4.886,0.752,963.2,0.287,1.491,,17.71,5.732,7.081,0.0569,0.0506,0.0762,1.124,,12,0.0463,5.732,36,0.000744,7.054
,13,819,23:42,1422,31.93,44,134.0,98.82,2575,1.375,5.321,6.362,0.164,0.562,0.206,0.0522,5.221,0.632,835.2,0.447,1.676,,18.15,5.301,6.327,0.0374,0.0424,0.0565,0.882,,13,0.0393,5.301,36,0.000582,6.306
,14,995,24:45,1485,29.68,41,133.7,94.69,2864,1.372,4.947,5.715,0.134,0.615,0.197,0.0478,4.780,0.768,860.8,0.611,1.866,,11.47,4.950,5.705,0.0448,0.0483,0.0659,0.929,,14,0.0246,4.950,36,0.001118,5.665
