File path:,
File note:,
File date:,22/06/17
File time:,03:06:15
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.499,0.495,0.500,0.486
Ek:,490.7,525.7,513.6,549.0
Pm:,197.0,209.6,169.6,183.5
Em:,1339,1495,846.6,1240
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.068,0.068,0.158,0.112
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,11.77,41,0.000000,0.000000,0.000000,0.000000,1.961,3.833,0.488,,0.410,0.0663,6.634,0.793,1411,0.088,1.002,,168.8,1.991,3.686,0.006666,0.007509,0.0100,0.888,,14,0.0669,1.991,36,-0.000966,3.721
,2,22,12:08,728,12.65,44,10.39,10.73,83.43,0.0425,2.109,3.997,0.472,0.074,0.362,0.0630,6.297,0.728,1488,0.043,0.961,,42.44,2.139,3.843,0.0287,0.0281,0.0402,1.024,,12,0.0684,2.139,36,-0.000947,3.877
,3,49,13:11,791,12.88,45,22.98,23.26,194.4,0.0941,2.146,4.042,0.469,0.085,0.377,0.0659,6.586,0.693,1501,0.031,0.950,,36.12,2.201,3.890,0.0357,0.0301,0.0468,1.186,,13,0.0670,2.201,36,-0.001331,3.938
,4,81,14:14,854,13.41,46,36.73,37.24,319.2,0.150,2.236,4.091,0.454,0.121,0.411,0.0654,6.544,0.675,1603,0.019,0.939,,34.00,2.243,3.960,0.0297,0.0408,0.0505,0.728,,12,0.0684,2.243,36,-0.000100,3.963
,5,118,15:17,917,13.37,47,54.35,52.31,475.7,0.222,2.229,4.132,0.461,0.111,0.298,0.0669,6.694,0.710,1360,0.009,0.929,,34.43,2.310,3.962,0.0299,0.0375,0.0480,0.797,,12,0.0690,2.310,36,-0.001929,4.032
,6,163,16:20,980,14.37,48,69.35,69.18,640.1,0.284,2.395,4.169,0.425,0.183,0.380,0.0652,6.521,0.668,1552,0.000,0.921,,37.32,2.442,4.037,0.0219,0.0367,0.0427,0.597,,12,0.0613,2.442,36,0.000107,4.033
,7,216,17:23,1043,14.57,47,89.47,87.15,842.7,0.366,2.428,4.146,0.414,0.202,0.298,0.0648,6.478,0.704,1360,0.006,0.926,,32.76,2.470,4.046,0.0282,0.0390,0.0481,0.724,,12,0.0628,2.470,36,0.000467,4.029
,8,279,18:27,1107,14.80,48,113.2,106.1,1071,0.463,2.466,4.149,0.406,0.219,0.292,0.0638,6.377,0.690,1360,0.005,0.926,,37.35,2.515,4.037,0.0212,0.0348,0.0408,0.608,,12,0.0612,2.515,36,-0.000047,4.039
,9,353,19:30,1170,15.61,48,126.5,125.5,1409,0.518,2.602,4.056,0.358,0.302,0.255,0.0663,6.627,0.713,1168,0.028,0.947,,30.39,2.654,3.955,0.0280,0.0324,0.0428,0.863,,12,0.0553,2.654,36,-0.000212,3.963
,10,442,20:33,1233,16.33,48,139.0,145.3,1735,0.569,2.722,3.971,0.315,0.381,0.400,0.0652,6.518,0.464,1360,0.050,0.967,,22.51,2.707,3.884,0.0304,0.0425,0.0523,0.716,,12,0.0494,2.707,36,0.000272,3.874
,11,547,21:36,1296,16.61,49,158.6,162.1,1952,0.649,2.769,3.899,0.290,0.425,0.258,0.0592,5.924,0.782,1117,0.069,0.985,,21.27,2.765,3.826,0.0319,0.0383,0.0499,0.833,,12,0.0424,2.765,36,0.000372,3.812
,12,671,22:39,1359,16.25,48,184.1,174.9,2796,0.753,2.709,3.733,0.274,0.443,0.232,0.0692,6.920,0.612,1091,0.117,1.029,,22.23,2.715,3.670,0.0207,0.0376,0.0430,0.551,,12,0.0440,2.715,36,0.000392,3.656
,13,819,23:42,1422,16.51,48,174.6,185.3,3109,0.715,2.752,3.498,0.213,0.553,0.221,0.0630,6.303,0.688,912.0,0.192,1.098,,12.78,2.765,3.465,0.0365,0.0409,0.0548,0.892,,12,0.0284,2.765,36,0.000627,3.442
,14,995,24:45,1485,15.52,47,205.0,192.6,3875,0.839,2.587,3.258,0.206,0.551,0.305,0.0647,6.467,0.754,912.0,0.280,1.179,,13.13,2.565,3.211,0.0368,0.0326,0.0492,1.129,,16,0.0281,2.565,36,-0.000307,3.222
,15,1204,25:48,1548,14.77,46,184.4,196.4,5303,0.755,2.461,2.907,0.153,0.644,0.215,0.0731,7.314,0.128,860.8,0.434,1.321,,7.912,2.470,2.860,0.0322,0.0372,0.0492,0.865,,15,0.0181,2.470,36,-0.000316,2.871
,16,1451,26:51,1611,13.36,46,241.0,196.7,5801,0.986,2.226,2.670,0.166,0.595,0.087,0.0664,6.639,0.786,1360,0.562,1.438,,8.577,2.241,2.661,0.0279,0.0403,0.0490,0.693,,13,0.0188,2.241,36,0.000978,2.626
,17,1745,27:54,1674,13.02,47,191.0,193.6,,0.782,2.169,2.436,0.109,0.718,,,,,,0.712,1.576,,4.842,2.169,2.436,0.0406,0.0372,0.0551,1.093,,19,0.009474,2.169,36,-0.000047,2.437
,18,2094,28:57,1737,12.67,47,164.4,187.7,,0.673,2.112,2.292,0.079,0.790,,,,,,0.819,1.676,,2.888,2.112,2.292,0.0451,0.0431,0.0623,1.047,,13,0.0132,2.112,36,-0.000776,2.320
,19,2508,30:00,1800,12.01,52,197.8,179.8,,0.809,2.002,2.173,0.079,0.782,,,,,,0.919,1.767,,2.916,2.002,2.173,0.0415,0.0416,0.0588,0.996,,15,0.006757,2.002,36,0.001772,2.109
,20,3000,31:03,1863,11.70,53,165.2,170.6,,0.676,1.950,2.063,0.055,0.842,,,,,,1.021,1.861,,1.827,1.950,2.063,0.0502,0.0366,0.0622,1.370,,19,0.004902,1.950,36,0.000124,2.059
,21,0,32:06,1926,10.35,27,0.000000,0.000000,0.000000,0.000000,1.725,3.131,0.449,,0.364,0.0685,6.852,0.845,1117,0.332,1.226,,67.87,1.778,3.012,0.0118,0.0138,0.0182,0.854,,13,0.0501,1.778,36,-0.000664,3.036
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,11.77,49,0.000000,0.000000,0.000000,0.000000,1.671,3.181,0.475,,0.481,0.0762,5.078,0.769,1437,0.078,0.989,,162.9,1.637,3.035,0.004066,0.007560,0.008584,0.538,,12,0.0649,1.637,36,-0.001115,3.076
,2,22,12:08,728,12.65,53,10.30,10.67,65.83,0.0369,1.765,3.318,0.468,0.088,0.434,0.0745,4.969,0.746,1552,0.033,0.948,,56.17,1.765,3.152,0.0115,0.0218,0.0247,0.528,,12,0.0644,1.765,36,-0.001657,3.211
,3,49,13:11,791,12.88,54,22.14,23.16,145.8,0.0794,1.833,3.343,0.452,0.123,0.444,0.0741,4.942,0.691,1629,0.025,0.941,,47.17,1.810,3.203,0.0209,0.0209,0.0295,0.998,,12,0.0642,1.810,36,-0.000906,3.236
,4,81,14:14,854,13.41,54,37.33,37.16,248.0,0.134,1.824,3.383,0.461,0.111,0.413,0.0763,5.084,0.690,1488,0.013,0.930,,47.45,1.848,3.232,0.0196,0.0216,0.0292,0.909,,12,0.0633,1.848,36,-0.000765,3.260
,5,118,15:17,917,13.37,55,53.06,52.33,361.2,0.190,1.878,3.412,0.450,0.136,0.383,0.0762,5.083,0.675,1437,0.005,0.922,,40.47,1.895,3.243,0.0256,0.0213,0.0333,1.207,,12,0.0649,1.895,36,-0.001705,3.305
,6,163,16:20,980,14.37,57,73.53,69.38,507.0,0.264,1.880,3.426,0.451,0.135,0.336,0.0775,5.165,0.691,1437,0.001,0.918,,36.93,1.945,3.283,0.0222,0.0286,0.0362,0.776,,12,0.0626,1.945,36,-0.000916,3.316
,7,216,17:23,1043,14.57,57,91.62,87.69,683.9,0.329,1.974,3.429,0.424,0.187,0.329,0.0789,5.258,0.682,1283,0.000,0.917,,48.99,2.038,3.279,0.0150,0.0204,0.0253,0.736,,12,0.0599,2.038,36,-0.001696,3.340
,8,279,18:27,1107,14.80,57,109.3,107.2,856.9,0.392,2.066,3.398,0.392,0.245,0.346,0.0765,5.100,0.714,1360,0.009,0.926,,37.44,2.094,3.290,0.0183,0.0262,0.0319,0.698,,13,0.0556,2.094,36,-0.000152,3.296
,9,353,19:30,1170,15.61,57,127.0,127.3,1090,0.456,2.140,3.343,0.360,0.302,0.354,0.0769,5.129,0.590,1411,0.026,0.941,,38.13,2.143,3.267,0.0175,0.0237,0.0295,0.735,,12,0.0535,2.143,36,0.001334,3.219
,10,442,20:33,1233,16.33,57,151.0,148.0,1377,0.542,2.159,3.279,0.342,0.331,0.267,0.0776,5.173,0.616,1232,0.045,0.959,,31.17,2.217,3.176,0.0250,0.0179,0.0308,1.402,,12,0.0449,2.217,36,-0.000262,3.186
,11,547,21:36,1296,16.61,57,159.0,167.3,1605,0.570,2.258,3.183,0.291,0.422,0.315,0.0731,4.872,0.722,1232,0.077,0.988,,23.14,2.258,3.125,0.0216,0.0306,0.0375,0.706,,13,0.0402,2.258,36,0.000536,3.106
,12,671,22:39,1359,16.25,57,193.0,181.2,2107,0.692,2.195,3.081,0.288,0.419,0.111,0.0782,5.215,0.854,988.8,0.113,1.021,,19.57,2.255,2.998,0.0292,0.0243,0.0380,1.200,,12,0.0378,2.255,36,-0.000297,3.009
,13,819,23:42,1422,16.51,56,176.4,192.9,2412,0.633,2.251,2.869,0.215,0.548,0.265,0.0734,4.891,0.654,912.0,0.195,1.096,,15.42,2.254,2.818,0.0258,0.0259,0.0366,0.998,,12,0.0273,2.254,36,-0.000292,2.828
,14,995,24:45,1485,15.52,54,187.5,201.8,2802,0.673,2.139,2.636,0.188,0.587,0.259,0.0702,4.677,0.487,963.2,0.301,1.193,,16.17,2.124,2.590,0.0181,0.0224,0.0288,0.810,,13,0.0233,2.124,36,-0.000658,2.613
,15,1204,25:48,1548,14.77,51,216.3,207.4,3007,0.776,1.974,2.407,0.180,0.586,0.149,0.0622,4.147,0.494,1232,0.425,1.307,,13.92,1.976,2.376,0.0184,0.0221,0.0287,0.834,,12,0.0179,1.976,36,-0.000110,2.380
,16,1451,26:51,1611,13.36,53,219.6,209.5,3748,0.788,1.856,2.187,0.151,0.631,0.022,0.0643,4.289,0.652,1091,0.568,1.438,,9.286,1.867,2.172,0.0201,0.0259,0.0328,0.778,,13,0.0144,1.867,36,0.000451,2.155
,17,1745,27:54,1674,13.02,53,195.0,208.5,3732,0.699,1.803,2.030,0.112,0.715,0.051,0.0533,3.551,0.128,476.8,0.689,1.550,,6.716,1.776,2.011,0.0216,0.0274,0.0349,0.790,,13,0.0140,1.776,36,0.000042,2.009
,18,2094,28:57,1737,12.67,54,218.0,204.9,,0.782,1.690,1.886,0.104,0.722,,,,,,0.818,1.668,,4.684,1.690,1.886,0.0290,0.0302,0.0419,0.960,,28,0.005140,1.690,36,0.000102,1.882
,19,2508,30:00,1800,12.01,57,245.8,199.4,,0.882,1.622,1.798,0.098,0.731,,,,,,0.907,1.749,,4.064,1.622,1.798,0.0306,0.0307,0.0434,0.996,,12,0.0102,1.622,36,-0.000061,1.800
,20,3000,31:03,1863,11.70,58,176.1,192.9,,0.632,1.609,1.710,0.059,0.833,,,,,,1.006,1.840,,2.292,1.609,1.710,0.0313,0.0306,0.0438,1.023,,17,0.004841,1.609,36,0.000318,1.698
,21,0,32:06,1926,10.35,32,0.000000,0.000000,0.000000,0.000000,1.469,2.623,0.440,,0.437,0.0783,5.217,0.834,1168,0.307,1.199,,110.8,1.476,2.504,0.004833,0.007921,0.009279,0.610,,12,0.0484,1.476,36,-0.000688,2.529
,LED combination C (450 + 624 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,11.77,48,0.000000,0.000000,0.000000,0.000000,1.325,2.566,0.483,,0.451,0.0737,4.092,0.793,1437,0.071,1.005,,169.3,1.320,2.444,0.004237,0.005111,0.006638,0.829,,12,0.0503,1.320,36,-0.000921,2.477
,2,22,12:08,728,12.65,51,10.57,10.76,54.08,0.0296,1.385,2.666,0.481,0.054,0.383,0.0735,4.082,0.762,1437,0.031,0.967,,43.84,1.422,2.526,0.0173,0.0183,0.0252,0.943,,12,0.0496,1.422,36,-0.001749,2.589
,3,49,13:11,791,12.88,52,22.95,23.35,120.6,0.0642,1.434,2.697,0.468,0.084,0.414,0.0735,4.086,0.712,1552,0.019,0.956,,40.86,1.449,2.573,0.0195,0.0193,0.0275,1.010,,13,0.0502,1.449,36,-0.000771,2.600
,4,81,14:14,854,13.41,53,36.45,37.44,194.1,0.102,1.491,2.710,0.450,0.122,0.471,0.0716,3.980,0.670,1757,0.014,0.952,,37.11,1.480,2.592,0.0236,0.0185,0.0300,1.276,,12,0.0484,1.480,36,-0.000894,2.624
,5,118,15:17,917,13.37,53,51.97,52.68,293.6,0.145,1.525,2.725,0.440,0.143,0.434,0.0744,4.131,0.668,1488,0.008,0.947,,34.44,1.532,2.611,0.0229,0.0214,0.0313,1.075,,14,0.0483,1.532,36,-0.001003,2.647
,6,163,16:20,980,14.37,55,71.63,69.79,410.9,0.200,1.540,2.748,0.439,0.148,0.308,0.0753,4.186,0.761,1309,0.000,0.939,,47.00,1.591,2.635,0.0135,0.0176,0.0222,0.765,,13,0.0478,1.591,36,-0.000818,2.664
,7,216,17:23,1043,14.57,55,92.91,88.10,552.3,0.260,1.565,2.747,0.430,0.166,0.319,0.0764,4.246,0.670,1360,0.000,0.939,,34.26,1.621,2.632,0.0193,0.0223,0.0295,0.865,,13,0.0468,1.621,36,-0.001112,2.672
,8,279,18:27,1107,14.80,55,113.5,107.6,683.2,0.317,1.621,2.732,0.407,0.209,0.255,0.0732,4.067,0.696,1360,0.006,0.944,,37.88,1.656,2.635,0.0160,0.0203,0.0259,0.787,,12,0.0471,1.656,36,-0.000617,2.657
,9,353,19:30,1170,15.61,56,132.0,127.6,891.1,0.369,1.693,2.704,0.374,0.269,0.203,0.0755,4.192,0.720,1040,0.016,0.954,,26.03,1.747,2.613,0.0246,0.0224,0.0333,1.097,,12,0.0410,1.747,36,-0.000346,2.625
,10,442,20:33,1233,16.33,55,151.0,148.1,1176,0.422,1.737,2.639,0.342,0.324,0.202,0.0795,4.418,0.686,1040,0.041,0.978,,22.72,1.780,2.552,0.0234,0.0247,0.0340,0.948,,12,0.0402,1.780,36,-0.000329,2.564
,11,547,21:36,1296,16.61,56,163.8,163.8,1341,0.458,1.797,2.565,0.299,0.399,0.207,0.0733,4.072,0.644,1040,0.071,1.006,,23.78,1.837,2.506,0.0218,0.0177,0.0281,1.233,,14,0.0297,1.837,36,0.000119,2.501
,12,671,22:39,1359,16.25,55,174.0,167.8,1587,0.486,1.825,2.464,0.259,0.469,0.326,0.0707,3.927,0.608,1283,0.115,1.047,,20.58,1.822,2.415,0.0218,0.0188,0.0288,1.157,,13,0.0267,1.822,36,0.000127,2.410
,13,819,23:42,1422,16.51,54,193.4,169.5,2054,0.541,1.763,2.308,0.236,0.500,0.321,0.0750,4.165,0.692,1232,0.190,1.117,,18.88,1.763,2.263,0.0129,0.0231,0.0265,0.558,,14,0.0241,1.763,36,-0.000027,2.264
,14,995,24:45,1485,15.52,52,184.0,168.7,2490,0.514,1.725,2.117,0.185,0.590,0.257,0.0748,4.156,0.568,860.8,0.298,1.219,,12.07,1.721,2.081,0.0157,0.0253,0.0298,0.621,,15,0.0170,1.721,36,-0.000091,2.085
,15,1204,25:48,1548,14.77,51,191.3,165.2,2258,0.535,1.630,1.938,0.159,0.630,0.024,0.0561,3.114,0.936,732.8,0.418,1.331,,8.434,1.641,1.933,0.0252,0.0237,0.0346,1.063,,14,0.0118,1.641,36,0.001315,1.886
,16,1451,26:51,1611,13.36,50,159.5,159.6,,0.446,1.522,1.710,0.110,0.724,,,,,,0.607,1.509,,5.829,1.522,1.710,0.0238,0.0217,0.0323,1.098,,15,0.0105,1.522,36,-0.000539,1.729
,17,1745,27:54,1674,13.02,53,208.5,152.4,,0.583,1.421,1.614,0.120,0.690,,,,,,0.702,1.598,,5.673,1.421,1.614,0.0244,0.0237,0.0340,1.033,,18,0.008209,1.421,36,0.000042,1.613
,18,2094,28:57,1737,12.67,52,161.0,144.5,,0.450,1.385,1.500,0.077,0.791,,,,,,0.832,1.720,,3.346,1.385,1.500,0.0211,0.0273,0.0345,0.774,,13,0.005771,1.385,36,-0.000137,1.505
,19,2508,30:00,1800,12.01,53,145.0,136.9,,0.405,1.338,1.420,0.058,0.837,,,,,,0.935,1.816,,2.350,1.338,1.420,0.0227,0.0265,0.0349,0.856,,18,0.005456,1.338,36,-0.000355,1.433
,20,3000,31:03,1863,11.70,60,82.53,130.4,,0.231,1.346,1.384,0.028,0.921,,,,,,0.985,1.864,,1.216,1.346,1.384,0.0216,0.0227,0.0313,0.950,,17,0.002819,1.346,36,-0.000007,1.384
,21,0,32:06,1926,10.35,32,0.000000,0.000000,0.000000,0.000000,1.177,2.126,0.447,,0.405,0.0765,4.250,0.835,1117,0.292,1.213,,90.36,1.196,2.027,0.006834,0.006152,0.009195,1.111,,12,0.0380,1.196,36,-0.000668,2.051
,LED combination D (450 + 530 + 624 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,11.77,56,0.000000,0.000000,0.000000,0.000000,1.256,2.420,0.481,,0.478,0.0847,3.681,0.793,1411,0.070,1.062,,151.1,1.238,2.289,0.005670,0.004035,0.006960,1.405,,12,0.0540,1.238,36,-0.000950,2.323
,2,22,12:08,728,12.65,60,10.20,10.48,48.45,0.0271,1.345,2.508,0.464,0.061,0.471,0.0841,3.657,0.742,1552,0.033,1.025,,47.61,1.331,2.373,0.0130,0.0176,0.0219,0.742,,12,0.0529,1.331,36,-0.000886,2.405
,3,49,13:11,791,12.88,61,22.63,22.78,107.6,0.0602,1.358,2.524,0.462,0.068,0.452,0.0839,3.648,0.714,1603,0.026,1.018,,40.03,1.340,2.390,0.0182,0.0189,0.0262,0.967,,12,0.0549,1.340,36,-0.001394,2.440
,4,81,14:14,854,13.41,62,35.64,36.60,173.5,0.0948,1.415,2.526,0.440,0.112,0.477,0.0818,3.556,0.710,1680,0.025,1.017,,40.56,1.392,2.409,0.0172,0.0182,0.0251,0.945,,12,0.0512,1.392,36,-0.000897,2.441
,5,118,15:17,917,13.37,62,51.05,51.60,257.6,0.136,1.452,2.559,0.433,0.133,0.450,0.0834,3.625,0.654,1488,0.012,1.004,,33.46,1.442,2.436,0.0237,0.0180,0.0297,1.315,,12,0.0509,1.442,36,-0.000868,2.467
