File path:,
File note:,
File date:,27/06/17
File time:,21:01:25
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.518,0.524,0.518,0.508
Ek:,524.1,510.5,533.9,584.4
Pm:,216.0,212.9,216.0,219.3
Em:,1396,1504,2079,1399
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.040,0.033,0.044,0.035
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,39.21,47,0.000000,0.000000,0.000000,0.000000,6.534,13.32,0.509,,0.438,0.0680,6.797,0.738,1552,0.100,0.983,,226.7,6.561,12.73,0.0215,0.0167,0.0272,1.284,,12,0.253,6.561,36,-0.003223,12.85
,2,22,12:07,727,41.63,49,10.87,11.15,88.64,0.142,6.938,13.72,0.494,0.034,0.415,0.0669,6.690,0.673,1731,0.068,0.954,,61.67,7.011,13.23,0.0641,0.0778,0.101,0.824,,14,0.249,7.011,36,-0.001884,13.30
,3,49,13:10,790,43.07,51,24.14,24.22,195.7,0.316,7.179,14.15,0.493,0.052,0.341,0.0663,6.631,0.625,1629,0.035,0.925,,65.37,7.358,13.58,0.0576,0.0758,0.0952,0.760,,12,0.252,7.358,36,-0.002283,13.66
,4,81,14:13,853,44.83,52,38.64,38.85,333.4,0.505,7.472,14.29,0.477,0.086,0.361,0.0684,6.835,0.646,1757,0.025,0.916,,71.95,7.647,13.80,0.0429,0.0741,0.0856,0.579,,12,0.252,7.647,36,-0.000902,13.84
,5,118,15:15,915,46.40,52,55.03,54.70,492.5,0.720,7.733,14.49,0.466,0.112,0.331,0.0693,6.931,0.609,1731,0.011,0.903,,71.89,7.952,14.01,0.0482,0.0691,0.0843,0.697,,12,0.254,7.952,36,-0.001153,14.05
,6,163,16:19,979,47.77,53,74.39,72.52,671.7,0.973,7.962,14.65,0.456,0.136,0.246,0.0684,6.843,0.680,1680,0.000,0.894,,58.84,8.272,14.12,0.0702,0.0704,0.0994,0.998,,13,0.250,8.272,36,-0.001513,14.18
,7,216,17:22,1042,49.90,53,92.30,91.64,881.1,1.207,8.316,14.52,0.427,0.187,0.283,0.0677,6.774,0.660,1680,0.009,0.901,,61.61,8.460,14.05,0.0627,0.0656,0.0907,0.955,,12,0.241,8.460,36,-0.002087,14.13
,8,279,18:25,1105,51.00,52,113.9,112.0,1113,1.489,8.500,14.36,0.408,0.220,0.223,0.0662,6.623,0.662,1488,0.020,0.911,,72.42,8.696,13.93,0.0423,0.0586,0.0722,0.722,,12,0.223,8.696,36,-0.000070,13.93
,9,353,19:28,1168,51.98,51,133.9,133.0,1427,1.751,8.663,13.96,0.379,0.265,0.271,0.0671,6.711,0.628,1488,0.049,0.938,,41.38,8.866,13.64,0.0963,0.0635,0.115,1.517,,12,0.198,8.866,36,0.001103,13.60
,10,442,20:31,1231,52.07,50,158.7,154.6,1805,2.075,8.678,13.54,0.359,0.294,0.202,0.0678,6.782,0.661,1309,0.082,0.967,,47.26,8.857,13.20,0.0654,0.0647,0.0920,1.010,,12,0.193,8.857,36,-0.000746,13.23
