File path:,
File note:,
File date:,13/06/17
File time:,14:06:39
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.423,0.429,0.433,0.435
Ek:,301.8,288.7,284.6,322.8
Pm:,94.54,111.9,103.2,88.67
Em:,685.4,1719,854.0,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.246,0.071,0.148,0.131
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,28.06,37,0.000000,0.000000,0.000000,0.000000,4.677,8.056,0.420,,0.298,0.0634,6.338,0.866,1232,0.377,1.363,,144.9,4.775,7.778,0.0156,0.0136,0.0207,1.143,,12,0.119,4.775,36,-0.001184,7.820
,2,22,12:08,728,34.44,43,8.892,8.977,82.66,0.101,5.740,9.634,0.404,0.135,0.250,0.0624,6.239,0.690,1923,0.152,1.140,,42.65,5.872,9.371,0.0539,0.0618,0.0820,0.873,,13,0.138,5.872,36,0.001159,9.329
,3,49,13:11,791,41.12,52,18.74,19.14,197.4,0.213,6.853,11.10,0.382,0.239,0.263,0.0669,6.690,0.647,1923,0.000,0.990,,49.53,6.998,10.85,0.0608,0.0484,0.0777,1.256,,12,0.159,6.998,36,0.001649,10.79
,4,81,14:14,854,41.29,51,29.77,30.06,312.4,0.338,6.882,10.88,0.368,0.261,0.215,0.0640,6.404,0.676,1808,0.020,1.009,,36.90,6.995,10.62,0.0629,0.0753,0.0981,0.835,,12,0.152,6.995,36,0.000552,10.60
,5,118,15:18,918,42.20,52,42.67,41.32,457.3,0.485,7.033,11.02,0.362,0.278,0.138,0.0643,6.435,0.677,1629,0.007,0.997,,46.33,7.198,10.76,0.0570,0.0515,0.0768,1.106,,13,0.152,7.198,36,0.001488,10.70
,6,163,16:20,980,42.59,51,54.50,53.29,628.3,0.619,7.098,10.66,0.334,0.321,0.103,0.0640,6.401,0.722,1437,0.041,1.030,,52.96,7.245,10.50,0.0423,0.0446,0.0614,0.948,,12,0.137,7.245,36,0.002318,10.41
,7,216,17:23,1043,44.14,50,68.60,65.27,898.9,0.780,7.357,10.78,0.318,0.359,0.117,0.0691,6.910,0.721,1309,0.029,1.019,,38.95,7.498,10.50,0.0555,0.0535,0.0771,1.036,,12,0.141,7.498,36,-0.001356,10.55
,8,279,18:27,1107,45.95,51,77.91,77.03,1158,0.885,7.659,10.63,0.279,0.432,0.236,0.0690,6.895,0.618,1488,0.044,1.034,,29.15,7.713,10.45,0.0812,0.0474,0.0940,1.713,,12,0.122,7.713,36,0.002074,10.38
,9,353,19:30,1170,45.70,50,85.98,84.97,1363,0.977,7.617,10.07,0.244,0.491,0.211,0.0641,6.411,0.622,1411,0.102,1.091,,22.65,7.626,9.965,0.0870,0.0557,0.103,1.562,,13,0.101,7.626,36,0.001884,9.897
,10,442,20:33,1233,43.27,46,93.28,90.07,1631,1.060,7.211,9.141,0.211,0.535,0.176,0.0613,6.127,0.646,1411,0.214,1.202,,30.02,7.205,8.984,0.0426,0.0412,0.0593,1.032,,13,0.0801,7.205,36,-0.001194,9.027
,11,547,21:36,1296,41.12,44,96.17,93.30,2030,1.093,6.853,8.315,0.176,0.592,0.232,0.0616,6.163,0.514,1360,0.335,1.321,,22.81,6.835,8.291,0.0418,0.0483,0.0639,0.866,,12,0.0611,6.835,36,0.002207,8.212
,12,671,22:39,1359,36.94,41,99.24,94.53,2204,1.128,6.157,7.226,0.148,0.627,0.190,0.0545,5.453,0.556,1232,0.536,1.520,,16.16,6.119,7.165,0.0435,0.0480,0.0647,0.907,,12,0.0453,6.119,36,0.000183,7.158
