File path:,
File note:,
File date:,19/06/17
File time:,13:32:52
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.423,0.429,0.435,0.430
Ek:,365.5,381.4,335.9,367.3
Pm:,142.6,125.5,224.7,135.7
Em:,2376,935.4,,1640
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.046,0.126,0.075,0.066
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:51,51,14.33,38,0.000000,0.000000,0.000000,0.000000,2.389,4.222,0.434,,0.359,0.0698,6.976,0.741,1629,0.120,1.345,,133.5,2.427,4.077,0.007634,0.009724,0.0124,0.785,,12,0.0704,2.427,36,-0.000596,4.099
,2,22,12:09,729,16.30,42,9.083,9.022,88.15,0.0509,2.716,4.626,0.413,0.080,0.281,0.0665,6.654,0.664,2141,0.022,1.227,,33.61,2.762,4.471,0.0271,0.0430,0.0508,0.629,,12,0.0735,2.762,36,-0.000096,4.474
,3,49,13:11,791,17.16,43,19.37,19.38,198.2,0.109,2.860,4.729,0.395,0.130,0.241,0.0672,6.717,0.610,2128,0.000,1.201,,31.53,2.921,4.605,0.0394,0.0361,0.0534,1.092,,12,0.0714,2.921,36,0.000255,4.596
,4,81,14:14,854,17.55,43,30.49,30.70,328.6,0.171,2.925,4.691,0.376,0.168,0.259,0.0674,6.737,0.602,2128,0.008,1.210,,33.62,2.977,4.574,0.0295,0.0372,0.0475,0.793,,12,0.0700,2.977,36,-0.000130,4.578
,5,118,15:17,917,17.65,43,42.95,42.61,467.9,0.241,2.942,4.625,0.364,0.189,0.136,0.0658,6.584,0.652,1872,0.023,1.228,,36.00,2.981,4.508,0.0233,0.0354,0.0424,0.660,,12,0.0691,2.981,36,0.000138,4.503
,6,163,16:20,980,18.30,42,53.12,55.57,663.2,0.298,3.050,4.524,0.326,0.265,0.302,0.0676,6.756,0.640,2000,0.045,1.255,,23.99,3.052,4.448,0.0481,0.0328,0.0582,1.466,,12,0.0605,3.052,36,0.000795,4.419
,7,216,17:24,1044,18.17,42,70.26,68.91,894.9,0.394,3.028,4.487,0.325,0.263,0.184,0.0688,6.880,0.674,1680,0.054,1.265,,26.54,3.100,4.375,0.0364,0.0313,0.0481,1.163,,15,0.0551,3.100,36,-0.000102,4.379
,8,279,18:27,1107,18.67,42,79.85,82.45,1188,0.448,3.112,4.359,0.286,0.341,0.321,0.0707,7.073,0.599,1757,0.085,1.302,,20.03,3.112,4.284,0.0458,0.0365,0.0585,1.254,,13,0.0525,3.112,36,0.000495,4.266
,9,353,19:30,1170,18.07,41,101.9,95.65,1485,0.571,3.011,4.233,0.289,0.324,0.041,0.0699,6.987,0.666,1552,0.117,1.341,,19.37,3.090,4.123,0.0322,0.0425,0.0533,0.759,,12,0.0503,3.090,36,-0.000675,4.147
,10,442,20:33,1233,18.32,40,107.2,106.9,1751,0.601,3.054,4.032,0.242,0.416,0.212,0.0658,6.580,0.516,1552,0.173,1.408,,22.31,3.050,3.970,0.0311,0.0271,0.0412,1.147,,13,0.0438,3.050,36,0.000570,3.949
,11,547,21:36,1296,18.04,39,121.4,116.6,2333,0.681,3.007,3.865,0.222,0.452,0.207,0.0708,7.084,0.712,1552,0.224,1.469,,16.41,3.009,3.807,0.0365,0.0321,0.0486,1.137,,12,0.0394,3.009,36,0.000455,3.790
,12,671,22:39,1359,17.49,38,131.6,124.9,2848,0.738,2.915,3.626,0.196,0.497,0.171,0.0705,7.048,0.754,1309,0.304,1.566,,14.42,2.909,3.584,0.0278,0.0376,0.0468,0.738,,12,0.0352,2.909,36,0.000224,3.576
,13,819,23:42,1422,16.72,37,136.9,131.5,3358,0.767,2.787,3.347,0.167,0.549,0.174,0.0681,6.809,0.634,1360,0.413,1.697,,12.78,2.781,3.311,0.0277,0.0308,0.0415,0.898,,13,0.0260,2.781,36,-0.000300,3.322
,14,995,24:45,1485,15.77,35,132.6,136.3,3855,0.744,2.628,3.032,0.133,0.617,0.197,0.0643,6.434,0.592,1168,0.560,1.872,,8.580,2.605,2.999,0.0300,0.0348,0.0460,0.863,,12,0.0203,2.605,36,-0.000271,3.009
,15,1204,25:48,1548,14.38,33,140.5,139.5,,0.788,2.396,2.713,0.117,0.639,,,,,,0.743,2.093,,5.928,2.396,2.713,0.0403,0.0351,0.0534,1.149,,16,0.0121,2.396,36,0.001528,2.658
,16,1451,26:51,1611,13.13,32,137.2,141.4,,0.770,2.189,2.418,0.095,0.683,,,,,,0.956,2.349,,4.354,2.189,2.418,0.0392,0.0349,0.0525,1.122,,17,0.0106,2.189,36,-0.000458,2.434
,17,1745,27:54,1674,12.30,32,134.6,142.3,,0.755,2.050,2.222,0.077,0.726,,,,,,1.129,2.556,,3.827,2.050,2.222,0.0356,0.0271,0.0448,1.316,,14,0.009098,2.050,36,-0.000054,2.224
,18,2094,28:57,1737,11.61,32,136.3,142.6,,0.765,1.936,2.071,0.065,0.756,,,,,,1.284,2.742,,2.768,1.936,2.071,0.0291,0.0391,0.0487,0.744,,28,0.003619,1.936,36,0.000620,2.048
,19,2508,30:01,1801,11.01,34,165.4,142.6,,0.928,1.835,1.964,0.066,0.743,,,,,,1.408,2.890,,3.021,1.835,1.964,0.0238,0.0357,0.0429,0.668,,15,0.006118,1.835,36,0.000033,1.963
