File path:,
File note:,
File date:,16/06/17
File time:,11:35:31
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.393,0.415,0.415,0.418
Ek:,299.5,293.3,270.9,287.9
Pm:,74.47,112.5,103.4,100.9
Em:,,5659,1064,865.2
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.104,0.067,0.041,0.084
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,18.53,43,0.000000,0.000000,0.000000,0.000000,3.088,5.232,0.410,,0.284,0.0580,5.800,0.787,1603,0.264,1.369,,147.5,3.136,5.094,0.007362,0.0110,0.0133,0.667,,12,0.0725,3.136,36,-0.000051,5.096
,2,19,12:08,728,22.10,53,7.350,7.242,62.99,0.0565,3.683,6.007,0.387,0.152,0.213,0.0551,5.505,0.654,2397,0.101,1.192,,47.49,3.753,5.869,0.0240,0.0375,0.0445,0.639,,15,0.0757,3.753,36,0.000568,5.848
,3,42,13:11,791,23.89,55,15.03,15.42,138.1,0.115,3.981,6.200,0.358,0.229,0.250,0.0546,5.461,0.616,2768,0.067,1.155,,32.12,3.966,6.086,0.0428,0.0502,0.0660,0.852,,12,0.0810,3.966,36,0.000553,6.066
,4,68,14:14,854,24.48,56,23.04,23.93,234.7,0.177,4.080,6.171,0.339,0.268,0.297,0.0573,5.731,0.578,2512,0.072,1.160,,49.84,4.048,6.093,0.0238,0.0334,0.0410,0.713,,12,0.0790,4.048,36,0.001261,6.048
,5,99,15:17,917,24.36,55,35.13,33.16,338.5,0.270,4.060,6.293,0.355,0.241,0.061,0.0568,5.678,0.661,2243,0.051,1.138,,33.10,4.164,6.131,0.0436,0.0404,0.0594,1.077,,12,0.0802,4.164,36,-0.000097,6.134
,6,134,16:20,980,27.35,60,41.65,42.50,468.9,0.320,4.558,6.614,0.311,0.353,0.268,0.0581,5.811,0.580,2269,0.000,1.083,,30.36,4.540,6.508,0.0465,0.0452,0.0649,1.030,,12,0.0793,4.540,36,0.000659,6.485
,7,176,17:23,1043,27.22,59,53.18,52.35,641.1,0.409,4.536,6.500,0.302,0.365,0.264,0.0605,6.049,0.616,2128,0.018,1.102,,27.06,4.534,6.406,0.0513,0.0464,0.0692,1.104,,12,0.0778,4.534,36,0.001219,6.362
,8,224,18:26,1106,27.36,57,62.27,62.04,790.6,0.478,4.559,6.315,0.278,0.407,0.247,0.0586,5.861,0.663,1923,0.047,1.134,,28.05,4.529,6.218,0.0396,0.0454,0.0602,0.871,,12,0.0719,4.529,36,-0.000767,6.246
,9,280,19:30,1170,27.72,57,69.98,71.55,948.2,0.538,4.621,6.160,0.250,0.460,0.210,0.0562,5.623,0.623,1731,0.074,1.162,,24.80,4.598,6.058,0.0409,0.0424,0.0589,0.965,,13,0.0602,4.598,36,-0.000258,6.067
,10,344,20:33,1233,26.95,56,80.32,79.36,1201,0.617,4.491,5.860,0.233,0.481,0.178,0.0580,5.799,0.501,1629,0.129,1.222,,25.73,4.489,5.830,0.0313,0.0417,0.0521,0.751,,12,0.0539,4.489,36,0.001652,5.770
,11,420,21:35,1295,26.37,54,84.55,87.47,1462,0.649,4.395,5.503,0.201,0.537,0.181,0.0578,5.781,0.625,1437,0.202,1.301,,16.96,4.352,5.451,0.0542,0.0354,0.0648,1.531,,12,0.0486,4.352,36,0.000255,5.442
,12,507,22:38,1358,25.09,51,94.12,94.76,1676,0.723,4.182,5.136,0.186,0.556,0.249,0.0549,5.489,0.690,1680,0.288,1.394,,15.13,4.159,5.091,0.0488,0.0376,0.0616,1.299,,12,0.0371,4.159,36,0.000665,5.067
,13,609,23:42,1422,23.48,49,101.7,101.0,2043,0.781,3.914,4.698,0.167,0.578,0.133,0.0557,5.571,0.591,1603,0.408,1.524,,17.21,3.893,4.690,0.0367,0.0283,0.0463,1.297,,16,0.0332,3.893,36,0.001376,4.640
,14,727,24:45,1485,21.70,46,111.4,106.0,2333,0.856,3.617,4.272,0.153,0.590,0.146,0.0533,5.328,0.491,1629,0.548,1.676,,14.12,3.626,4.227,0.0303,0.0299,0.0425,1.013,,13,0.0235,3.626,36,-0.000338,4.239
,15,865,25:48,1548,20.03,44,107.8,109.9,3194,0.828,3.339,3.814,0.125,0.641,0.155,0.0613,6.132,0.352,1168,0.734,1.877,,8.207,3.349,3.762,0.0405,0.0299,0.0503,1.356,,12,0.0183,3.349,36,-0.000315,3.774
,16,1024,26:51,1611,18.60,42,110.3,112.6,2890,0.848,3.099,3.474,0.108,0.670,0.157,0.0469,4.686,0.682,1552,0.904,2.061,,8.076,3.094,3.445,0.0244,0.0359,0.0434,0.681,,13,0.0138,3.094,36,-0.000961,3.479
,17,1210,27:54,1674,17.00,42,150.3,114.4,2937,1.155,2.834,3.236,0.124,0.601,0.154,0.0403,4.031,0.946,2269,1.044,2.213,,7.184,2.849,3.225,0.0271,0.0448,0.0524,0.605,,12,0.0116,2.849,36,0.001117,3.184
,18,1426,28:57,1737,16.14,41,101.1,115.4,,0.777,2.690,2.896,0.071,0.754,,,,,,1.284,2.473,,3.757,2.690,2.896,0.0336,0.0431,0.0547,0.778,,15,0.007871,2.690,36,-0.000097,2.899
,19,1677,30:00,1800,15.28,40,103.8,116.0,,0.797,2.547,2.715,0.062,0.775,,,,,,1.436,2.638,,2.665,2.547,2.715,0.0399,0.0488,0.0630,0.818,,14,0.006956,2.547,36,-0.001184,2.757
,20,1968,31:03,1863,14.39,42,170.9,116.3,,1.313,2.399,2.627,0.087,0.677,,,,,,1.517,2.725,,4.225,2.399,2.627,0.0339,0.0420,0.0540,0.808,,18,0.006146,2.399,36,0.000725,2.601
,21,0,32:06,1926,16.65,29,0.000000,0.000000,0.000000,0.000000,2.776,4.322,0.358,,0.204,0.0584,5.839,0.858,1168,0.530,1.657,,70.58,2.827,4.217,0.0124,0.0153,0.0197,0.809,,12,0.0531,2.827,36,0.000419,4.202
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,18.53,53,0.000000,0.000000,0.000000,0.000000,2.628,4.490,0.415,,0.341,0.0692,4.612,0.757,1629,0.248,1.334,,184.4,2.669,4.339,0.006615,0.006184,0.009055,1.070,,12,0.0718,2.669,36,-0.000878,4.370
,2,19,12:08,728,22.10,65,7.632,7.640,49.87,0.0493,3.075,5.139,0.402,0.130,0.243,0.0654,4.359,0.630,2320,0.090,1.166,,43.57,3.141,4.981,0.0341,0.0249,0.0422,1.373,,12,0.0775,3.141,36,-0.000250,4.990
,3,42,13:11,791,23.89,68,16.23,16.25,114.7,0.105,3.234,5.270,0.386,0.174,0.210,0.0680,4.535,0.617,2563,0.063,1.137,,47.51,3.303,5.109,0.0246,0.0290,0.0380,0.847,,13,0.0809,3.303,36,-0.000192,5.116
,4,68,14:14,854,24.48,69,24.72,25.21,184.4,0.160,3.355,5.272,0.364,0.223,0.198,0.0675,4.502,0.610,2320,0.063,1.136,,34.92,3.429,5.113,0.0351,0.0330,0.0482,1.064,,12,0.0765,3.429,36,-0.000486,5.131
,5,99,15:17,917,24.36,69,35.10,34.89,288.8,0.227,3.470,5.377,0.355,0.250,0.180,0.0727,4.845,0.643,2077,0.042,1.114,,38.32,3.557,5.243,0.0315,0.0307,0.0440,1.026,,12,0.0786,3.557,36,-0.000418,5.258
,6,134,16:20,980,27.35,73,45.06,44.67,369.8,0.291,3.719,5.603,0.336,0.304,0.112,0.0687,4.583,0.641,1949,0.000,1.069,,33.11,3.813,5.469,0.0396,0.0305,0.0500,1.301,,12,0.0759,3.813,36,0.000155,5.463
,7,176,17:23,1043,27.22,72,56.38,54.96,487.6,0.364,3.754,5.523,0.320,0.332,0.046,0.0690,4.601,0.698,1808,0.015,1.085,,34.81,3.853,5.397,0.0357,0.0264,0.0444,1.351,,12,0.0722,3.853,36,0.000347,5.385
,8,224,18:26,1106,27.36,71,64.75,65.05,622.5,0.418,3.828,5.384,0.289,0.389,0.247,0.0692,4.615,0.605,1821,0.041,1.113,,34.31,3.842,5.269,0.0318,0.0268,0.0416,1.183,,12,0.0664,3.842,36,-0.000586,5.290
