File path:,
File note:,
File date:,29/06/17
File time:,14:38:01
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.465,0.473,0.472,0.488
Ek:,325.1,331.2,329.2,319.0
Pm:,134.7,127.4,121.9,124.4
Em:,1153,962.3,848.5,856.7
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.061,0.071,0.097,0.095
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,42.99,44,0.000000,0.000000,0.000000,0.000000,7.165,13.21,0.458,,0.331,0.0516,5.156,0.668,1808,0.151,1.109,,269.3,7.299,12.89,0.007244,0.0195,0.0208,0.372,,12,0.178,7.299,36,0.000571,12.87
,2,22,12:08,728,48.83,52,9.689,9.893,66.91,0.155,8.139,14.54,0.440,0.116,0.317,0.0505,5.050,0.602,2128,0.045,1.007,,67.47,8.266,14.20,0.0496,0.0725,0.0879,0.685,,12,0.190,8.266,36,0.000757,14.17
,3,49,13:12,792,50.34,54,21.42,21.15,147.1,0.342,8.389,14.91,0.437,0.133,0.249,0.0499,4.985,0.608,2128,0.020,0.983,,68.31,8.573,14.55,0.0570,0.0664,0.0875,0.859,,15,0.189,8.573,36,0.003245,14.43
,4,81,14:14,854,53.81,55,32.44,33.35,245.4,0.518,8.969,14.96,0.400,0.207,0.341,0.0503,5.031,0.497,1949,0.016,0.979,,69.51,8.953,14.71,0.0647,0.0516,0.0828,1.254,,12,0.184,8.953,36,0.003972,14.56
,5,118,15:17,917,55.21,55,46.57,46.02,340.8,0.743,9.201,15.20,0.395,0.225,0.184,0.0480,4.796,0.611,1923,0.000,0.964,,65.25,9.288,14.85,0.0588,0.0618,0.0853,0.950,,14,0.184,9.288,36,0.003310,14.74
,6,163,16:20,980,56.27,55,62.04,59.62,497.0,0.990,9.378,15.14,0.381,0.251,0.164,0.0506,5.064,0.599,1731,0.004,0.968,,52.14,9.573,14.82,0.0589,0.0816,0.101,0.722,,12,0.180,9.573,36,0.003388,14.70
,7,216,17:24,1044,58.53,55,76.08,73.40,637.0,1.214,9.755,15.06,0.352,0.305,0.162,0.0490,4.897,0.633,1731,0.009,0.973,,61.85,9.813,14.73,0.0597,0.0524,0.0795,1.139,,12,0.174,9.813,36,0.002648,14.63
,8,279,18:27,1107,60.51,55,87.36,87.10,874.7,1.394,10.09,14.68,0.313,0.374,0.273,0.0521,5.206,0.530,1680,0.035,0.998,,39.07,10.09,14.51,0.0852,0.0745,0.113,1.143,,12,0.156,10.09,36,0.002794,14.41
,9,353,19:30,1170,61.88,54,97.62,99.71,1096,1.558,10.31,14.26,0.277,0.439,0.309,0.0515,5.154,0.525,1629,0.066,1.028,,47.00,10.21,14.14,0.0550,0.0630,0.0836,0.873,,13,0.141,10.21,36,0.003197,14.02
,10,442,20:33,1233,60.62,52,109.8,110.5,1388,1.753,10.10,13.44,0.248,0.481,0.209,0.0521,5.214,0.539,1411,0.131,1.090,,43.62,10.14,13.30,0.0424,0.0585,0.0722,0.724,,12,0.114,10.14,36,0.001269,13.25
,11,547,21:36,1296,58.34,49,116.2,119.6,1588,1.855,9.724,12.35,0.213,0.535,0.217,0.0482,4.821,0.590,1360,0.231,1.187,,27.23,9.708,12.23,0.0634,0.0674,0.0925,0.942,,13,0.0884,9.708,36,-0.000021,12.23
,12,671,22:39,1359,54.32,45,126.5,126.7,2004,2.019,9.054,11.16,0.189,0.564,0.241,0.0496,4.958,0.524,1309,0.362,1.313,,22.66,9.071,11.09,0.0668,0.0587,0.0889,1.139,,13,0.0693,9.071,36,0.003676,10.95
,13,819,23:42,1422,50.33,42,132.0,131.5,2217,2.107,8.389,10.00,0.161,0.603,0.209,0.0449,4.495,0.651,1283,0.520,1.465,,18.75,8.350,9.934,0.0505,0.0677,0.0845,0.746,,13,0.0575,8.350,36,0.001821,9.869
,14,995,24:45,1485,46.79,39,137.5,134.1,2919,2.194,7.799,9.050,0.138,0.638,0.189,0.0487,4.872,0.667,1283,0.680,1.619,,14.32,7.803,8.975,0.0477,0.0665,0.0818,0.718,,12,0.0439,7.803,36,-0.000129,8.979
,15,1204,25:48,1548,44.00,37,135.2,134.7,3287,2.158,7.334,8.261,0.112,0.689,0.136,0.0453,4.534,0.668,1091,0.840,1.774,,11.68,7.371,8.219,0.0402,0.0605,0.0726,0.665,,15,0.0271,7.371,36,0.001329,8.171
,16,1451,26:51,1611,41.67,36,136.4,133.5,4108,2.176,6.945,7.666,0.094,0.726,0.143,0.0470,4.702,0.728,988.8,0.983,1.911,,9.247,6.912,7.666,0.0538,0.0613,0.0816,0.878,,12,0.0297,6.912,36,0.001275,7.620
,17,1745,27:55,1675,39.94,35,126.3,130.9,3905,2.015,6.657,7.176,0.072,0.780,0.104,0.0372,3.716,0.742,1232,1.118,2.042,,6.583,6.672,7.158,0.0499,0.0544,0.0739,0.917,,13,0.0140,6.672,36,0.000968,7.123
,18,2094,28:58,1738,38.21,35,163.2,127.4,6166,2.605,6.368,6.906,0.078,0.757,0.011,0.0489,4.890,1.000,1629,1.201,2.121,,6.356,6.453,6.892,0.0418,0.0551,0.0692,0.760,,12,0.0140,6.453,36,0.000506,6.874
,19,2508,30:00,1800,38.44,35,110.3,123.2,,1.760,6.406,6.701,0.044,0.860,,,,,,1.268,2.186,,4.446,6.406,6.701,0.0360,0.0556,0.0663,0.647,,14,0.008656,6.406,36,0.002643,6.606
,20,3000,31:03,1863,37.57,36,115.1,118.6,,1.838,6.262,6.512,0.038,0.875,,,,,,1.334,2.250,,2.783,6.262,6.512,0.0668,0.0601,0.0898,1.111,,22,0.008444,6.262,36,0.002381,6.427
,21,0,32:06,1926,36.18,29,0.000000,0.000000,0.000000,0.000000,6.031,9.807,0.385,,0.255,0.0493,4.930,0.712,1552,0.550,1.494,,110.9,6.121,9.585,0.0218,0.0224,0.0312,0.976,,13,0.112,6.121,36,0.001433,9.534
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,42.99,54,0.000000,0.000000,0.000000,0.000000,6.126,11.39,0.462,,0.366,0.0622,4.150,0.670,1757,0.134,1.087,,252.7,6.203,11.01,0.0133,0.0136,0.0190,0.973,,12,0.184,6.203,36,-0.001787,11.08
,2,22,12:08,728,48.83,66,9.826,10.07,53.45,0.133,6.899,12.47,0.447,0.110,0.339,0.0605,4.035,0.597,2077,0.036,0.993,,78.26,6.970,12.09,0.0388,0.0527,0.0655,0.736,,12,0.196,6.970,36,-0.000180,12.10
,3,49,13:12,792,50.34,67,21.14,21.55,119.5,0.286,7.185,12.64,0.431,0.146,0.313,0.0608,4.051,0.603,2051,0.022,0.979,,94.74,7.285,12.33,0.0397,0.0355,0.0532,1.119,,13,0.192,7.285,36,-0.000058,12.33
,4,81,14:14,854,53.81,68,34.44,34.00,194.7,0.466,7.386,12.85,0.425,0.165,0.245,0.0599,3.992,0.616,2000,0.005,0.963,,62.78,7.557,12.47,0.0675,0.0396,0.0783,1.706,,12,0.188,7.557,36,0.000411,12.46
