File path:,
File note:,
File date:,07/06/17
File time:,14:19:05
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.402,0.441,0.392,0.403
Ek:,386.4,339.0,412.9,404.8
Pm:,138.0,138.0,102.4,103.1
Em:,2559,1372,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.166,0.090,0.100,0.043
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,6.830,32,0.000000,0.000000,0.000000,0.000000,1.138,1.926,0.409,,0.226,0.0537,5.374,0.710,1680,0.115,1.509,,116.7,1.161,1.875,0.001728,0.005871,0.006120,0.294,,12,0.0247,1.161,36,0.000203,1.868
,2,22,12:08,728,7.350,35,8.778,8.599,74.97,0.0249,1.225,2.038,0.399,0.032,0.275,0.0566,5.659,0.581,1949,0.054,1.426,,25.74,1.249,1.983,0.0181,0.0221,0.0286,0.818,,12,0.0273,1.249,36,-0.000043,1.985
,3,49,13:11,791,7.941,37,17.87,18.50,159.7,0.0507,1.324,2.083,0.365,0.126,0.340,0.0541,5.414,0.542,2141,0.031,1.395,,26.71,1.317,2.051,0.0188,0.0200,0.0274,0.937,,12,0.0265,1.317,36,0.000380,2.037
,4,81,14:14,854,8.192,38,29.51,29.38,229.0,0.0838,1.365,2.148,0.364,0.143,0.256,0.0470,4.696,0.576,2000,0.000,1.353,,22.38,1.366,2.099,0.0245,0.0218,0.0328,1.121,,18,0.0229,1.366,36,0.000359,2.086
,5,118,15:17,917,8.405,38,40.91,40.89,383.1,0.116,1.401,2.144,0.347,0.183,0.335,0.0539,5.392,0.539,1757,0.002,1.356,,28.93,1.394,2.130,0.0176,0.0184,0.0254,0.958,,12,0.0262,1.394,36,0.001285,2.084
,6,163,16:20,980,8.616,39,53.24,53.47,533.3,0.151,1.436,2.133,0.327,0.228,0.395,0.0543,5.433,0.373,2077,0.007,1.363,,18.47,1.427,2.098,0.0263,0.0250,0.0363,1.052,,12,0.0241,1.427,36,0.000338,2.086
,7,216,17:23,1043,8.806,39,65.49,66.53,714.7,0.186,1.468,2.106,0.303,0.278,0.374,0.0549,5.495,0.450,2077,0.020,1.380,,16.45,1.458,2.068,0.0256,0.0268,0.0371,0.958,,12,0.0220,1.458,36,-0.000189,2.075
,8,279,18:26,1106,8.802,40,82.66,79.90,966.1,0.235,1.467,2.085,0.296,0.291,0.260,0.0575,5.750,0.455,1757,0.030,1.394,,15.15,1.480,2.031,0.0203,0.0302,0.0364,0.674,,12,0.0217,1.480,36,-0.000485,2.049
,9,353,19:29,1169,9.017,40,93.75,93.05,1171,0.266,1.503,2.046,0.266,0.357,0.231,0.0551,5.509,0.610,1360,0.050,1.420,,12.63,1.496,2.016,0.0253,0.0326,0.0412,0.776,,14,0.0208,1.496,36,0.000016,2.016
,10,442,20:32,1232,8.890,42,105.4,104.1,1343,0.299,1.482,1.946,0.239,0.405,0.183,0.0505,5.046,0.437,1629,0.104,1.494,,12.80,1.472,1.936,0.0256,0.0256,0.0362,0.997,,13,0.0178,1.472,36,0.000730,1.909
,11,547,21:36,1296,8.966,41,117.6,113.0,1789,0.334,1.494,1.904,0.215,0.457,0.186,0.0543,5.432,0.564,1360,0.128,1.527,,12.61,1.489,1.889,0.0250,0.0195,0.0317,1.281,,12,0.0165,1.489,36,0.000295,1.878
,12,671,22:39,1359,8.728,42,131.1,120.7,2027,0.372,1.455,1.808,0.195,0.491,0.128,0.0502,5.017,0.658,1552,0.188,1.608,,8.653,1.465,1.795,0.0242,0.0296,0.0382,0.820,,15,0.0120,1.465,36,0.000625,1.773
,13,819,23:42,1422,8.620,41,129.3,126.9,2520,0.367,1.437,1.706,0.158,0.573,0.137,0.0511,5.109,0.392,988.8,0.259,1.704,,7.166,1.416,1.679,0.0144,0.0338,0.0367,0.425,,12,0.0136,1.416,36,-0.000718,1.705
,14,995,24:45,1485,8.251,42,135.7,131.5,1980,0.385,1.375,1.592,0.136,0.615,0.021,0.0330,3.304,0.558,1283,0.349,1.825,,6.296,1.353,1.581,0.0212,0.0293,0.0362,0.723,,20,0.006993,1.353,36,0.000682,1.556
,15,1204,25:48,1548,7.712,42,136.8,134.7,,0.388,1.285,1.450,0.114,0.659,,,,,,0.481,2.004,,3.699,1.285,1.450,0.0302,0.0327,0.0446,0.923,,12,0.009191,1.285,36,-0.000192,1.457
,16,1451,26:51,1611,7.213,44,131.6,136.6,,0.374,1.202,1.322,0.091,0.710,,,,,,0.625,2.199,,2.363,1.202,1.322,0.0320,0.0393,0.0507,0.814,,26,0.004793,1.202,36,-0.001575,1.379
,17,1745,27:54,1674,6.798,46,155.6,137.5,,0.442,1.133,1.244,0.089,0.702,,,,,,0.727,2.337,,2.357,1.133,1.244,0.0320,0.0346,0.0471,0.925,,15,0.004733,1.133,36,-0.000569,1.264
,18,2094,28:57,1737,6.730,50,97.93,137.9,,0.278,1.122,1.177,0.047,0.838,,,,,,0.825,2.470,,1.156,1.122,1.177,0.0287,0.0380,0.0476,0.757,,13,0.002306,1.122,36,-0.000094,1.180
,19,2508,30:00,1800,6.134,54,222.0,138.0,,0.630,1.022,1.122,0.089,0.682,,,,,,0.915,2.591,,1.846,1.022,1.122,0.0342,0.0416,0.0538,0.822,,21,0.003138,1.022,36,0.001304,1.075
,20,3000,31:03,1863,6.043,59,241.5,137.9,,0.686,1.007,1.095,0.081,0.706,,,,,,0.961,2.654,,1.650,1.007,1.095,0.0279,0.0456,0.0535,0.611,,12,0.004316,1.007,36,0.000119,1.091
,21,0,32:06,1926,6.334,24,0.000000,0.000000,0.000000,0.000000,1.056,1.617,0.347,,0.130,0.0543,5.430,0.745,1283,0.329,1.798,,49.92,1.070,1.577,0.007229,0.007146,0.0102,1.012,,14,0.0191,1.070,36,0.000151,1.572
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
