File path:,
File note:,
File date:,19/06/17
File time:,05:38:55
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.415,0.425,0.422,0.427
Ek:,429.7,407.9,411.5,406.4
Pm:,112.6,173.5,155.1,155.1
Em:,,,1263,1251
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.446,0.116,0.119,0.168
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,3.987,35,0.000000,0.000000,0.000000,0.000000,0.665,1.188,0.440,,0.338,0.0716,7.159,0.758,1488,0.096,1.430,,92.21,0.683,1.143,0.003393,0.003663,0.004993,0.926,,12,0.0200,0.683,36,-0.000224,1.152
,2,22,12:08,728,4.437,38,8.732,8.890,91.17,0.0134,0.740,1.226,0.397,0.053,0.353,0.0688,6.882,0.638,1872,0.062,1.385,,21.76,0.752,1.182,0.008722,0.0177,0.0197,0.493,,17,0.0178,0.752,36,-0.000461,1.199
,3,49,13:11,791,4.591,40,19.44,19.20,203.7,0.0299,0.765,1.268,0.397,0.072,0.303,0.0690,6.903,0.554,1949,0.026,1.339,,18.82,0.786,1.224,0.0125,0.0197,0.0233,0.636,,12,0.0186,0.786,36,-0.000281,1.234
,4,81,14:14,854,4.747,40,30.75,30.60,342.4,0.0473,0.791,1.275,0.380,0.115,0.270,0.0702,7.019,0.622,1821,0.021,1.331,,13.36,0.808,1.235,0.0272,0.0168,0.0320,1.626,,12,0.0190,0.808,36,-0.000342,1.247
,5,118,15:17,917,4.949,42,43.06,42.77,492.5,0.0662,0.825,1.299,0.365,0.158,0.385,0.0693,6.931,0.493,2371,0.002,1.307,,20.11,0.823,1.271,0.0154,0.0161,0.0223,0.951,,12,0.0189,0.823,36,0.000121,1.267
,6,163,16:20,980,5.181,43,54.88,56.23,674.7,0.0844,0.864,1.302,0.337,0.224,0.183,0.0687,6.874,0.679,1757,0.000,1.304,,16.56,0.879,1.254,0.0118,0.0192,0.0226,0.615,,12,0.0179,0.879,36,-0.000685,1.278
,7,216,17:23,1043,5.031,42,75.52,70.37,982.0,0.116,0.838,1.289,0.350,0.190,0.236,0.0755,7.549,0.580,1680,0.010,1.317,,18.35,0.860,1.236,0.0109,0.0173,0.0205,0.630,,12,0.0184,0.860,36,-0.000635,1.259
,8,279,18:26,1106,5.362,42,79.95,85.06,1188,0.123,0.894,1.253,0.287,0.325,0.410,0.0707,7.069,0.576,2000,0.039,1.356,,13.75,0.884,1.229,0.0140,0.0209,0.0251,0.669,,12,0.0159,0.884,36,0.000370,1.216
,9,353,19:29,1169,5.337,42,92.72,99.78,1399,0.143,0.890,1.206,0.263,0.368,0.236,0.0658,6.581,0.485,1603,0.079,1.407,,12.23,0.876,1.182,0.0146,0.0204,0.0251,0.718,,12,0.0156,0.876,36,-0.000014,1.183
,10,442,20:33,1233,5.206,44,114.7,112.3,1634,0.176,0.868,1.172,0.259,0.365,0.270,0.0614,6.138,0.639,1757,0.111,1.449,,10.96,0.868,1.152,0.0166,0.0199,0.0259,0.835,,14,0.0113,0.868,36,-0.000324,1.164
