File path:,
File note:,
File date:,21/06/17
File time:,11:40:12
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.478,0.482,0.488,0.475
Ek:,495.4,523.5,508.7,554.0
Pm:,202.2,159.6,200.0,169.4
Em:,1590,,1596,788.7
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.089,0.119,0.091,0.232
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,9.471,58,0.000000,0.000000,0.000000,0.000000,1.578,3.077,0.487,,0.406,0.0688,6.884,0.741,1629,0.089,1.023,,157.8,1.600,2.963,0.005865,0.006339,0.008637,0.925,,12,0.0562,1.600,36,-0.000559,2.983
,2,22,12:08,728,10.51,62,10.08,10.28,86.19,0.0333,1.751,3.232,0.458,0.096,0.378,0.0651,6.505,0.662,1872,0.037,0.974,,35.48,1.779,3.123,0.0202,0.0320,0.0379,0.632,,12,0.0539,1.779,36,-0.000820,3.153
,3,49,13:11,791,10.88,64,22.24,22.28,193.5,0.0735,1.814,3.321,0.454,0.116,0.327,0.0656,6.559,0.702,1808,0.009,0.948,,34.17,1.854,3.184,0.0207,0.0330,0.0389,0.626,,14,0.0548,1.854,36,-0.001519,3.238
,4,81,14:14,854,11.27,64,35.18,35.69,318.4,0.116,1.878,3.320,0.434,0.154,0.364,0.0653,6.528,0.668,1872,0.010,0.948,,26.27,1.903,3.187,0.0365,0.0325,0.0489,1.125,,15,0.0521,1.903,36,-0.001762,3.250
,5,118,15:17,917,11.56,65,49.73,50.15,465.5,0.164,1.926,3.329,0.421,0.180,0.305,0.0655,6.551,0.649,1731,0.007,0.946,,36.07,1.966,3.228,0.0237,0.0258,0.0350,0.920,,12,0.0517,1.966,36,-0.000188,3.235
,6,163,16:20,980,11.60,66,68.99,66.34,638.8,0.228,1.933,3.352,0.423,0.179,0.235,0.0651,6.508,0.720,1680,0.000,0.939,,28.88,1.972,3.246,0.0279,0.0342,0.0441,0.816,,12,0.0546,1.972,36,-0.000415,3.261
,7,216,17:23,1043,11.82,67,86.97,83.62,873.7,0.287,1.970,3.299,0.403,0.213,0.262,0.0672,6.717,0.601,1629,0.016,0.954,,30.23,1.995,3.218,0.0258,0.0312,0.0405,0.830,,12,0.0533,1.995,36,0.000795,3.190
,8,279,18:26,1106,12.23,66,103.3,101.9,1128,0.341,2.039,3.236,0.370,0.270,0.264,0.0671,6.713,0.622,1488,0.036,0.973,,27.27,2.051,3.141,0.0237,0.0321,0.0400,0.738,,12,0.0485,2.051,36,-0.001037,3.178
,9,353,19:29,1169,12.49,66,122.3,120.6,1354,0.404,2.082,3.186,0.346,0.311,0.201,0.0637,6.369,0.626,1360,0.052,0.988,,25.86,2.107,3.106,0.0222,0.0316,0.0386,0.702,,12,0.0437,2.107,36,-0.000469,3.123
,10,442,20:32,1232,13.11,65,130.0,139.7,1676,0.429,2.185,3.095,0.294,0.407,0.327,0.0630,6.298,0.610,1488,0.083,1.017,,21.92,2.174,3.034,0.0216,0.0327,0.0392,0.660,,12,0.0352,2.174,36,0.000412,3.019
,11,547,21:35,1295,12.79,65,162.3,156.8,2019,0.536,2.132,3.031,0.297,0.395,0.256,0.0613,6.129,0.667,1603,0.106,1.038,,20.45,2.137,2.970,0.0326,0.0244,0.0407,1.333,,12,0.0347,2.137,36,-0.000502,2.988
,12,671,22:39,1359,12.92,64,170.8,171.0,2572,0.564,2.154,2.889,0.255,0.468,0.271,0.0636,6.364,0.664,1309,0.160,1.090,,15.58,2.167,2.838,0.0340,0.0265,0.0431,1.283,,13,0.0275,2.167,36,-0.000127,2.843
,13,819,23:42,1422,12.62,64,181.4,183.1,3103,0.599,2.103,2.701,0.221,0.521,0.261,0.0629,6.291,0.570,1360,0.241,1.165,,15.07,2.091,2.662,0.0286,0.0248,0.0379,1.155,,13,0.0248,2.091,36,0.000538,2.643
,14,995,24:45,1485,11.89,63,199.6,192.5,3572,0.660,1.982,2.479,0.201,0.545,0.194,0.0596,5.961,0.662,1232,0.352,1.270,,14.51,1.966,2.435,0.0159,0.0281,0.0323,0.566,,13,0.0220,1.966,36,-0.000236,2.443
,15,1204,25:48,1548,11.02,61,206.3,198.8,3965,0.682,1.836,2.216,0.171,0.585,0.239,0.0547,5.468,0.674,1488,0.513,1.421,,7.755,1.859,2.196,0.0325,0.0289,0.0435,1.124,,12,0.0110,1.859,36,0.000606,2.174
,16,1451,26:51,1611,10.12,58,201.4,201.8,6039,0.665,1.687,1.958,0.139,0.638,0.229,0.0691,6.912,0.130,1040,0.712,1.607,,6.543,1.669,1.938,0.0235,0.0337,0.0410,0.697,,12,0.0154,1.669,36,-0.000239,1.946
,17,1745,27:54,1674,9.559,61,198.1,201.8,,0.655,1.593,1.797,0.114,0.688,,,,,,0.865,1.751,,4.570,1.593,1.797,0.0343,0.0285,0.0447,1.203,,16,0.007853,1.593,36,0.000160,1.791
,18,2094,28:57,1737,9.208,61,176.7,199.2,,0.584,1.535,1.676,0.084,0.757,,,,,,1.000,1.878,,2.859,1.535,1.676,0.0384,0.0312,0.0495,1.231,,21,0.003732,1.535,36,0.000760,1.649
,19,2508,30:00,1800,8.614,64,296.2,194.7,,0.979,1.436,1.628,0.118,0.653,,,,,,1.059,1.934,,3.663,1.436,1.628,0.0411,0.0326,0.0525,1.259,,13,0.005688,1.436,36,0.000761,1.600
,20,3000,31:03,1863,8.706,67,177.4,188.9,,0.586,1.451,1.542,0.059,0.820,,,,,,1.173,2.041,,1.905,1.451,1.542,0.0302,0.0372,0.0479,0.811,,26,0.004373,1.451,36,0.000893,1.510
,21,0,32:06,1926,8.041,35,0.000000,0.000000,0.000000,0.000000,1.340,2.365,0.433,,0.388,0.0679,6.793,0.805,1309,0.417,1.331,,86.58,1.358,2.282,0.005882,0.008899,0.0107,0.661,,12,0.0380,1.358,36,-0.000453,2.298
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,9.471,70,0.000000,0.000000,0.000000,0.000000,1.345,2.550,0.473,,0.463,0.0784,5.223,0.749,1731,0.083,1.105,,157.8,1.320,2.436,0.005201,0.004790,0.007070,1.086,,12,0.0536,1.320,36,-0.000820,2.465
,2,22,12:08,728,10.51,74,10.03,10.39,66.46,0.0291,1.462,2.687,0.456,0.066,0.388,0.0752,5.016,0.746,2000,0.027,1.048,,54.73,1.480,2.550,0.0121,0.0154,0.0196,0.789,,12,0.0500,1.480,36,-0.001399,2.601
,3,49,13:11,791,10.88,77,22.27,22.56,148.7,0.0646,1.494,2.738,0.454,0.078,0.338,0.0756,5.038,0.687,1923,0.008,1.029,,45.53,1.540,2.618,0.0126,0.0201,0.0237,0.628,,12,0.0494,1.540,36,-0.000973,2.653
,4,81,14:14,854,11.27,78,35.38,36.19,250.9,0.103,1.544,2.742,0.437,0.114,0.377,0.0772,5.144,0.647,1923,0.007,1.027,,45.28,1.562,2.616,0.0129,0.0194,0.0233,0.668,,12,0.0506,1.562,36,-0.001369,2.665
,5,118,15:17,917,11.56,79,52.39,50.95,362.3,0.152,1.535,2.761,0.444,0.103,0.249,0.0765,5.099,0.692,1808,0.000,1.020,,35.12,1.597,2.649,0.0174,0.0244,0.0300,0.714,,13,0.0490,1.597,36,-0.000165,2.655
,6,163,16:20,980,11.60,80,70.73,67.55,516.4,0.205,1.560,2.756,0.434,0.123,0.249,0.0789,5.261,0.701,1629,0.002,1.022,,37.89,1.622,2.662,0.0164,0.0220,0.0275,0.743,,12,0.0501,1.622,36,0.000042,2.661
,7,216,17:23,1043,11.82,79,86.38,85.36,712.0,0.251,1.627,2.712,0.400,0.185,0.305,0.0821,5.474,0.672,1552,0.018,1.039,,27.76,1.689,2.598,0.0253,0.0208,0.0327,1.213,,13,0.0452,1.689,36,-0.001220,2.642
