File path:,
File note:,
File date:,05/06/17
File time:,04:51:12
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.383,0.399,0.392,0.404
Ek:,374.5,366.3,375.4,364.8
Pm:,111.7,115.9,96.79,96.54
Em:,948.8,1091,609.2,576.2
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.136,0.194,0.303,0.394
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:32,32,12.37,41,0.000000,0.000000,0.000000,0.000000,2.062,3.474,0.407,,0.280,0.0556,5.563,0.662,1821,0.116,1.335,,133.2,2.096,3.394,0.005583,0.007996,0.009752,0.698,,12,0.0457,2.096,36,0.000335,3.382
,2,22,11:50,710,14.23,51,8.376,8.188,70.81,0.0433,2.372,3.831,0.381,0.158,0.229,0.0534,5.345,0.580,2320,0.012,1.211,,30.43,2.401,3.744,0.0284,0.0338,0.0441,0.842,,12,0.0479,2.401,36,0.000709,3.719
,3,49,12:53,773,15.02,53,17.13,17.60,166.0,0.0886,2.503,3.848,0.350,0.229,0.313,0.0562,5.624,0.486,2320,0.008,1.205,,38.21,2.492,3.798,0.0229,0.0254,0.0342,0.902,,12,0.0479,2.492,36,0.000923,3.765
,4,81,13:56,836,15.25,52,27.91,27.91,273.4,0.144,2.542,3.878,0.345,0.243,0.296,0.0561,5.606,0.601,2243,0.000,1.196,,28.16,2.529,3.804,0.0305,0.0335,0.0453,0.911,,13,0.0499,2.529,36,0.000340,3.792
,5,118,15:00,900,15.80,54,37.78,38.79,409.5,0.195,2.633,3.872,0.320,0.296,0.280,0.0576,5.762,0.543,2051,0.001,1.198,,28.59,2.633,3.826,0.0243,0.0339,0.0417,0.717,,13,0.0448,2.633,36,0.000941,3.793
,6,163,16:02,962,16.00,54,49.71,50.65,534.2,0.257,2.667,3.838,0.305,0.326,0.312,0.0544,5.442,0.488,2192,0.010,1.208,,27.29,2.634,3.805,0.0311,0.0295,0.0429,1.055,,13,0.0437,2.634,36,0.001202,3.762
,7,216,17:05,1025,16.02,54,65.66,62.90,686.0,0.340,2.670,3.836,0.304,0.328,0.213,0.0527,5.274,0.519,2077,0.011,1.209,,23.11,2.668,3.788,0.0295,0.0385,0.0485,0.766,,12,0.0435,2.668,36,0.001023,3.752
,8,279,18:09,1089,16.66,55,75.85,75.38,934.6,0.392,2.776,3.813,0.272,0.397,0.222,0.0556,5.563,0.496,1680,0.017,1.216,,19.79,2.778,3.752,0.0342,0.0354,0.0492,0.965,,13,0.0373,2.778,36,0.000444,3.736
,9,353,19:12,1152,16.74,55,87.67,87.60,1182,0.453,2.791,3.713,0.248,0.441,0.311,0.0556,5.563,0.465,1923,0.045,1.249,,16.23,2.746,3.687,0.0429,0.0389,0.0579,1.102,,12,0.0386,2.746,36,0.001433,3.635
,10,442,20:15,1215,16.29,56,107.2,96.69,1233,0.554,2.716,3.585,0.242,0.444,0.039,0.0463,4.631,0.466,2051,0.082,1.294,,20.80,2.716,3.565,0.0286,0.0291,0.0408,0.981,,12,0.0336,2.716,36,0.002368,3.480
,11,547,21:18,1278,16.64,55,102.6,103.4,1565,0.530,2.773,3.413,0.188,0.558,0.212,0.0475,4.751,0.444,1680,0.136,1.359,,15.35,2.740,3.386,0.0282,0.0312,0.0421,0.904,,12,0.0268,2.740,36,0.000611,3.364
,12,671,22:21,1341,16.41,53,113.9,108.3,2252,0.589,2.734,3.293,0.170,0.591,0.101,0.0557,5.572,0.567,1629,0.177,1.408,,9.484,2.750,3.271,0.0384,0.0393,0.0549,0.979,,12,0.0214,2.750,36,0.000653,3.248
,13,819,23:24,1404,15.97,55,125.6,111.0,2523,0.649,2.662,3.144,0.153,0.620,0.054,0.0512,5.116,0.668,1808,0.233,1.475,,7.312,2.680,3.115,0.0430,0.0411,0.0595,1.046,,15,0.0161,2.680,36,0.000339,3.103
,14,995,24:27,1467,15.01,55,136.4,111.6,3162,0.705,2.502,2.899,0.137,0.644,0.022,0.0528,5.277,0.439,1168,0.337,1.600,,6.605,2.505,2.872,0.0323,0.0451,0.0555,0.715,,12,0.0173,2.505,36,-0.000678,2.896
,15,1204,25:30,1530,14.72,57,105.7,110.0,,0.546,2.453,2.689,0.088,0.761,,,,,,0.442,1.724,,4.435,2.453,2.689,0.0336,0.0412,0.0532,0.816,,18,0.007951,2.453,36,0.001856,2.623
