File path:,
File note:,
File date:,07/06/17
File time:,06:19:44
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.427,0.446,0.433,0.450
Ek:,168.2,159.1,173.0,160.5
Pm:,69.05,68.68,74.83,82.03
Em:,782.2,750.8,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.296,0.213,0.324,0.096
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:51,51,18.66,48,0.000000,0.000000,0.000000,0.000000,3.110,5.690,0.453,,0.229,0.0536,5.359,0.656,2128,0.131,1.279,,200.5,3.163,5.554,0.005905,0.0104,0.0119,0.570,,12,0.0845,3.163,36,0.001036,5.517
,2,22,12:09,729,22.61,56,9.118,8.803,67.58,0.0638,3.768,6.434,0.414,0.117,0.158,0.0510,5.101,0.556,3011,0.000,1.131,,52.91,3.840,6.272,0.0274,0.0369,0.0460,0.743,,12,0.0875,3.840,36,0.000178,6.266
,3,49,13:11,791,24.81,58,17.52,18.15,150.2,0.123,4.134,6.435,0.358,0.238,0.247,0.0509,5.092,0.436,3280,0.000,1.131,,40.13,4.100,6.357,0.0279,0.0488,0.0562,0.573,,14,0.0800,4.100,36,0.002384,6.271
,4,81,14:14,854,25.30,57,26.95,27.44,248.6,0.188,4.217,6.320,0.333,0.284,0.290,0.0510,5.097,0.497,3331,0.018,1.152,,33.93,4.198,6.211,0.0385,0.0451,0.0593,0.853,,12,0.0730,4.198,36,0.000871,6.180
,5,118,15:17,917,25.60,55,35.40,36.20,367.6,0.248,4.267,6.095,0.300,0.342,0.259,0.0517,5.173,0.464,3101,0.056,1.194,,35.23,4.281,6.022,0.0326,0.0371,0.0494,0.880,,14,0.0595,4.281,36,0.001095,5.982
,6,163,16:21,981,25.66,54,43.39,44.56,540.7,0.303,4.276,5.827,0.266,0.401,0.234,0.0551,5.509,0.489,2691,0.104,1.249,,26.77,4.255,5.776,0.0420,0.0383,0.0568,1.097,,12,0.0587,4.255,36,0.000783,5.748
,7,216,17:24,1044,25.91,52,49.81,51.79,655.0,0.348,4.318,5.612,0.231,0.470,0.310,0.0504,5.036,0.382,2768,0.147,1.297,,25.47,4.265,5.556,0.0398,0.0314,0.0507,1.265,,13,0.0494,4.265,36,0.000716,5.530
,8,279,18:27,1107,25.78,52,57.99,57.82,889.8,0.406,4.296,5.423,0.208,0.513,0.181,0.0530,5.296,0.484,2512,0.187,1.342,,21.57,4.283,5.363,0.0296,0.0404,0.0501,0.732,,12,0.0443,4.283,36,0.000074,5.360
,9,353,19:30,1170,25.61,50,65.95,62.46,1109,0.461,4.268,5.248,0.187,0.554,0.153,0.0521,5.215,0.371,1923,0.226,1.387,,19.42,4.294,5.189,0.0285,0.0362,0.0461,0.787,,17,0.0317,4.294,36,-0.000172,5.195
,10,442,20:33,1233,25.59,50,74.94,65.80,1373,0.524,4.264,5.135,0.170,0.590,0.217,0.0516,5.160,0.512,2448,0.253,1.418,,16.57,4.252,5.107,0.0377,0.0352,0.0516,1.070,,13,0.0327,4.252,36,0.001390,5.057
