File path:,
File note:,
File date:,03/06/17
File time:,16:15:47
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.404,0.411,0.400,0.418
Ek:,428.7,409.5,452.1,396.1
Pm:,113.3,106.4,153.6,136.3
Em:,677.2,,21712,1139
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.327,8.113,0.134,0.094
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,10.26,36,0.000000,0.000000,0.000000,0.000000,1.711,2.789,0.387,,0.332,0.0517,5.171,0.628,1872,0.053,1.445,,76.22,1.699,2.738,0.008978,0.0103,0.0136,0.876,,13,0.0356,1.699,36,0.000534,2.718
,2,22,07:09,429,10.90,40,8.214,8.659,65.16,0.0371,1.817,2.900,0.373,0.108,0.324,0.0492,4.918,0.502,2128,0.012,1.389,,25.65,1.790,2.863,0.0302,0.0290,0.0418,1.042,,13,0.0355,1.790,36,0.000692,2.838
,3,49,08:11,491,10.90,41,18.69,18.70,138.8,0.0843,1.816,2.936,0.381,0.095,0.260,0.0470,4.703,0.583,2243,0.000,1.372,,26.00,1.837,2.865,0.0217,0.0330,0.0395,0.659,,17,0.0312,1.837,36,0.000208,2.858
,4,81,09:14,554,11.24,43,29.00,29.80,230.4,0.131,1.873,2.918,0.358,0.148,0.323,0.0472,4.723,0.507,2243,0.006,1.381,,29.92,1.875,2.903,0.0214,0.0269,0.0344,0.794,,15,0.0304,1.875,36,0.002443,2.815
,5,118,10:18,618,11.33,42,41.01,41.65,341.8,0.185,1.889,2.895,0.348,0.169,0.295,0.0481,4.810,0.530,2000,0.014,1.392,,34.36,1.881,2.830,0.0154,0.0229,0.0276,0.671,,13,0.0321,1.881,36,-0.000483,2.847
,6,163,11:21,681,11.08,42,57.62,54.75,563.0,0.260,1.847,2.856,0.353,0.148,0.254,0.0574,5.735,0.528,1872,0.028,1.410,,25.98,1.887,2.805,0.0188,0.0299,0.0353,0.627,,12,0.0337,1.887,36,-0.000042,2.807
,7,216,12:24,744,11.70,43,67.51,68.51,624.0,0.305,1.950,2.837,0.313,0.244,0.252,0.0480,4.797,0.526,1680,0.035,1.420,,21.56,1.954,2.820,0.0227,0.0332,0.0402,0.682,,14,0.0273,1.954,36,0.001456,2.768
,8,279,13:27,807,11.69,43,84.60,82.81,814.1,0.382,1.948,2.796,0.303,0.260,0.277,0.0485,4.845,0.630,1923,0.050,1.441,,20.45,1.975,2.779,0.0231,0.0318,0.0393,0.727,,20,0.0234,1.975,36,0.001138,2.738
,9,353,14:30,870,11.97,43,99.64,97.12,951.1,0.450,1.995,2.779,0.282,0.309,0.247,0.0447,4.474,0.478,1808,0.056,1.450,,20.83,1.978,2.752,0.0176,0.0327,0.0372,0.538,,13,0.0249,1.978,36,0.001007,2.716
,10,442,15:33,933,12.19,44,110.0,109.9,1294,0.496,2.032,2.706,0.249,0.381,0.276,0.0486,4.862,0.483,1731,0.085,1.489,,14.17,2.035,2.685,0.0341,0.0307,0.0459,1.112,,14,0.0205,2.035,36,0.000618,2.663
