File path:,
File note:,
File date:,02/06/17
File time:,22:43:37
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.337,0.336,0.336,0.339
Ek:,376.1,381.3,362.0,369.2
Pm:,101.2,103.9,187.0,79.04
Em:,1146,1062,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.149,0.184,0.116,1.082
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:49,49,13.70,39,0.000000,0.000000,0.000000,0.000000,2.283,3.207,0.288,,0.254,0.0503,5.026,0.610,1539,0.189,2.289,,83.52,2.287,3.172,0.005852,0.008827,0.0106,0.663,,13,0.0300,2.287,36,0.000761,3.144
,2,22,07:07,427,15.32,49,6.385,7.206,61.91,0.0516,2.553,3.596,0.290,0.117,0.371,0.0467,4.673,0.518,1872,0.060,2.041,,25.76,2.547,3.562,0.0226,0.0322,0.0394,0.702,,20,0.0298,2.547,36,0.001189,3.519
,3,49,08:10,490,15.54,49,14.68,15.49,127.0,0.119,2.590,3.698,0.300,0.106,0.256,0.0431,4.305,0.566,2000,0.031,1.985,,22.94,2.582,3.649,0.0323,0.0335,0.0465,0.964,,12,0.0336,2.582,36,0.001409,3.598
,4,81,09:13,553,15.75,52,24.42,24.57,228.3,0.197,2.625,3.758,0.301,0.110,0.260,0.0468,4.680,0.492,1872,0.015,1.953,,26.67,2.621,3.713,0.0279,0.0300,0.0410,0.932,,16,0.0345,2.621,36,0.000840,3.683
,5,118,10:16,616,16.50,54,32.91,34.15,289.0,0.266,2.750,3.814,0.279,0.184,0.244,0.0407,4.068,0.586,1808,0.000,1.924,,22.22,2.724,3.773,0.0327,0.0341,0.0472,0.959,,12,0.0321,2.724,36,0.001374,3.723
,6,163,11:19,679,16.23,54,46.04,44.60,432.8,0.372,2.706,3.771,0.282,0.168,0.255,0.0441,4.410,0.541,1923,0.011,1.946,,25.19,2.702,3.737,0.0292,0.0290,0.0411,1.007,,14,0.0317,2.702,36,0.000963,3.703
,7,216,12:22,742,16.32,57,57.49,55.41,496.7,0.464,2.719,3.706,0.266,0.207,0.185,0.0382,3.819,0.477,2371,0.029,1.981,,21.98,2.715,3.674,0.0308,0.0309,0.0436,0.995,,13,0.0288,2.715,36,0.001918,3.605
,8,279,13:25,805,16.81,56,64.35,66.42,637.9,0.520,2.801,3.641,0.231,0.304,0.302,0.0380,3.797,0.542,2128,0.048,2.016,,22.06,2.781,3.620,0.0182,0.0334,0.0381,0.546,,15,0.0238,2.781,36,0.001758,3.557
,9,353,14:28,868,16.19,57,81.78,77.21,796.2,0.661,2.698,3.512,0.232,0.284,0.287,0.0375,3.746,0.470,2640,0.086,2.090,,19.55,2.691,3.498,0.0291,0.0293,0.0413,0.995,,16,0.0212,2.691,36,0.001812,3.433
,10,442,15:31,931,16.54,57,83.65,85.24,908.3,0.676,2.757,3.400,0.189,0.402,0.031,0.0341,3.412,0.543,2269,0.122,2.158,,10.82,2.750,3.368,0.0360,0.0442,0.0570,0.814,,12,0.0173,2.750,36,0.002012,3.295
