File path:,
File note:,
File date:,29/06/17
File time:,21:32:13
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.451,0.462,0.460,0.463
Ek:,346.8,318.0,316.9,327.6
Pm:,140.2,112.9,132.5,123.7
Em:,1264,785.9,1394,958.9
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.080,0.214,0.069,0.087
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:46,46,20.12,34,0.000000,0.000000,0.000000,0.000000,3.353,6.030,0.444,,0.321,0.0563,5.628,0.673,1757,0.161,1.294,,172.6,3.410,5.887,0.009055,0.0111,0.0143,0.813,,13,0.0843,3.410,36,0.000443,5.871
,2,22,12:04,724,22.26,40,9.694,9.620,70.42,0.0746,3.711,6.634,0.441,0.041,0.313,0.0532,5.316,0.608,2192,0.055,1.176,,43.94,3.795,6.489,0.0396,0.0468,0.0613,0.848,,16,0.0873,3.795,36,0.001287,6.443
,3,49,13:07,787,24.13,41,20.18,20.62,150.5,0.155,4.022,6.838,0.412,0.118,0.357,0.0510,5.101,0.511,2589,0.024,1.141,,41.64,3.984,6.703,0.0412,0.0507,0.0653,0.812,,15,0.0911,3.984,36,0.001326,6.655
,4,81,14:10,850,24.60,41,33.29,32.60,253.6,0.256,4.100,6.960,0.411,0.128,0.245,0.0520,5.200,0.536,2448,0.006,1.121,,47.45,4.172,6.810,0.0358,0.0426,0.0556,0.840,,12,0.0883,4.172,36,0.001605,6.752
,5,118,15:13,913,26.15,42,44.20,45.14,378.1,0.340,4.359,6.969,0.375,0.206,0.329,0.0532,5.320,0.456,2320,0.004,1.119,,44.27,4.304,6.893,0.0336,0.0479,0.0585,0.702,,13,0.0922,4.304,36,0.002045,6.820
,6,163,16:16,976,27.06,42,57.98,58.69,511.9,0.446,4.510,7.000,0.356,0.248,0.310,0.0521,5.215,0.550,2563,0.000,1.114,,38.32,4.499,6.904,0.0356,0.0517,0.0628,0.690,,12,0.0828,4.499,36,0.001051,6.866
,7,216,17:19,1039,27.04,42,75.16,72.55,703.0,0.579,4.506,6.911,0.348,0.259,0.132,0.0540,5.405,0.608,2192,0.013,1.129,,38.40,4.589,6.793,0.0459,0.0345,0.0574,1.332,,12,0.0812,4.589,36,0.000685,6.768
,8,279,18:23,1103,28.20,42,85.63,86.50,857.5,0.659,4.700,6.781,0.307,0.340,0.259,0.0510,5.104,0.542,2371,0.032,1.151,,37.61,4.689,6.710,0.0422,0.0333,0.0537,1.269,,15,0.0697,4.689,36,0.001971,6.639
,9,353,19:26,1166,28.60,41,100.7,99.86,1059,0.775,4.767,6.669,0.285,0.381,0.242,0.0498,4.980,0.538,2128,0.050,1.170,,35.11,4.780,6.567,0.0317,0.0398,0.0509,0.798,,12,0.0626,4.780,36,0.001318,6.519
,10,442,20:29,1229,28.73,41,111.5,111.3,1395,0.859,4.788,6.404,0.252,0.440,0.223,0.0524,5.242,0.552,1872,0.093,1.218,,24.37,4.776,6.343,0.0491,0.0415,0.0643,1.183,,12,0.0588,4.776,36,0.000945,6.309
,11,547,21:32,1292,27.63,39,130.6,121.3,1596,1.006,4.605,6.050,0.239,0.453,0.174,0.0485,4.846,0.608,2192,0.157,1.290,,26.74,4.606,5.991,0.0331,0.0399,0.0518,0.829,,12,0.0503,4.606,36,0.001797,5.926
,12,671,22:35,1355,26.68,37,128.4,129.3,1912,0.988,4.446,5.499,0.191,0.537,0.085,0.0473,4.732,0.608,1872,0.273,1.419,,17.15,4.454,5.471,0.0495,0.0327,0.0594,1.516,,13,0.0365,4.454,36,0.001941,5.402
,13,819,23:38,1418,24.97,35,134.6,135.1,2547,1.036,4.161,4.979,0.164,0.578,0.228,0.0516,5.165,0.562,1808,0.406,1.567,,17.92,4.177,4.950,0.0273,0.0334,0.0431,0.815,,17,0.0253,4.177,36,0.000890,4.918
,14,995,24:41,1481,23.39,34,143.8,138.7,2573,1.107,3.899,4.558,0.144,0.608,0.130,0.0429,4.295,0.497,2051,0.536,1.712,,10.44,3.882,4.529,0.0433,0.0443,0.0620,0.977,,13,0.0239,3.882,36,0.000130,4.525
,15,1204,25:44,1544,22.35,32,116.9,140.2,3040,0.900,3.725,4.125,0.097,0.719,0.016,0.0419,4.193,0.587,912.0,0.697,1.891,,8.130,3.720,4.113,0.0353,0.0330,0.0484,1.070,,18,0.0149,3.720,36,0.000553,4.093
,16,1451,26:47,1607,20.47,32,161.6,139.8,3340,1.244,3.412,3.840,0.111,0.662,0.018,0.0382,3.822,0.494,2909,0.823,2.032,,7.767,3.429,3.841,0.0316,0.0426,0.0530,0.740,,12,0.0134,3.429,36,0.001670,3.781
,17,1745,27:50,1670,20.19,31,127.9,137.9,1983,0.985,3.365,3.631,0.073,0.769,0.012,0.0189,1.887,0.304,2192,0.928,2.149,,6.740,3.321,3.601,0.0255,0.0326,0.0414,0.780,,15,0.008584,3.321,36,0.001402,3.550
,18,2094,28:53,1733,19.43,32,156.7,135.1,,1.206,3.238,3.500,0.075,0.758,,,,,,1.000,2.229,,4.764,3.238,3.500,0.0345,0.0428,0.0550,0.806,,17,0.008447,3.238,36,0.001095,3.460
,19,2508,29:56,1796,19.32,34,147.6,131.6,,1.137,3.220,3.422,0.059,0.807,,,,,,1.046,2.280,,2.919,3.220,3.422,0.0434,0.0536,0.0690,0.810,,35,0.004784,3.220,36,0.000682,3.397
,20,3000,30:59,1859,19.07,35,113.2,127.7,,0.872,3.178,3.303,0.038,0.873,,,,,,1.119,2.362,,1.913,3.178,3.303,0.0398,0.0516,0.0652,0.773,,32,0.003310,3.178,36,-0.000414,3.318
,21,0,32:02,1922,17.47,24,0.000000,0.000000,0.000000,0.000000,2.912,4.637,0.372,,0.215,0.0497,4.974,0.746,1488,0.510,1.682,,105.4,2.949,4.534,0.006116,0.0137,0.0150,0.445,,14,0.0519,2.949,36,0.000721,4.508
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:46,46,20.12,42,0.000000,0.000000,0.000000,0.000000,2.891,5.219,0.446,,0.337,0.0639,4.257,0.668,1808,0.149,1.193,,231.5,2.932,5.065,0.004382,0.008109,0.009217,0.540,,12,0.0836,2.932,36,0.000127,5.060
,2,22,12:04,724,22.26,49,9.845,9.810,54.05,0.0650,3.156,5.712,0.448,0.065,0.297,0.0612,4.080,0.608,2192,0.050,1.090,,57.33,3.208,5.527,0.0266,0.0305,0.0405,0.872,,12,0.0907,3.208,36,-0.000596,5.549
,3,49,13:07,787,24.13,51,20.76,20.96,119.8,0.137,3.360,5.830,0.424,0.124,0.283,0.0609,4.061,0.562,2371,0.029,1.068,,44.56,3.416,5.691,0.0351,0.0371,0.0511,0.946,,12,0.0891,3.416,36,0.000428,5.676
,4,81,14:10,850,24.60,51,32.75,33.00,197.1,0.216,3.547,5.954,0.404,0.173,0.349,0.0606,4.040,0.495,2781,0.007,1.046,,53.30,3.522,5.826,0.0190,0.0388,0.0432,0.489,,12,0.0920,3.522,36,0.001230,5.781
,5,118,15:13,913,26.15,52,46.50,45.50,276.9,0.307,3.633,5.996,0.394,0.197,0.176,0.0584,3.896,0.571,2461,0.000,1.038,,39.19,3.717,5.862,0.0395,0.0379,0.0548,1.044,,12,0.0826,3.717,36,0.001029,5.825
,6,163,16:16,976,27.06,52,56.95,58.86,376.6,0.376,3.898,5.991,0.349,0.288,0.303,0.0575,3.836,0.497,2563,0.001,1.039,,40.25,3.874,5.887,0.0384,0.0320,0.0500,1.199,,12,0.0798,3.874,36,0.001123,5.846
