File path:,
File note:,
File date:,08/06/17
File time:,09:23:44
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.426,0.442,0.438,0.448
Ek:,246.6,252.6,241.7,252.4
Pm:,105.0,108.9,105.9,96.78
Em:,,1289,,797.5
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.313,0.089,0.107,0.150
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,17.52,48,0.000000,0.000000,0.000000,0.000000,2.919,5.238,0.443,,0.297,0.0537,5.369,0.670,2077,0.144,1.122,,158.6,2.957,5.117,0.0100,0.009223,0.0136,1.086,,13,0.0733,2.957,36,0.000752,5.090
,2,22,12:06,726,20.09,60,9.008,8.966,66.92,0.0606,3.348,5.670,0.409,0.166,0.208,0.0505,5.052,0.578,2909,0.057,1.036,,45.42,3.388,5.532,0.0272,0.0386,0.0472,0.704,,12,0.0738,3.388,36,0.000619,5.510
,3,49,13:09,789,21.36,64,19.44,18.93,154.3,0.131,3.560,5.902,0.397,0.208,0.070,0.0523,5.228,0.554,3152,0.016,0.995,,28.41,3.654,5.760,0.0589,0.0450,0.0741,1.310,,12,0.0776,3.654,36,0.000741,5.734
,4,81,14:12,852,23.09,64,28.63,29.41,272.8,0.193,3.849,5.953,0.353,0.298,0.244,0.0559,5.592,0.518,2909,0.007,0.987,,37.65,3.824,5.829,0.0343,0.0408,0.0533,0.841,,12,0.0795,3.824,36,-0.000402,5.844
,5,118,15:15,915,23.94,65,39.42,39.95,414.9,0.265,3.991,5.993,0.334,0.338,0.291,0.0584,5.839,0.503,3037,0.000,0.980,,34.80,3.966,5.890,0.0375,0.0406,0.0553,0.925,,12,0.0774,3.966,36,0.000881,5.858
,6,163,16:19,979,24.86,65,49.19,50.81,569.9,0.331,4.144,5.935,0.302,0.400,0.262,0.0581,5.806,0.487,2589,0.010,0.990,,35.24,4.124,5.882,0.0332,0.0372,0.0499,0.892,,12,0.0681,4.124,36,0.001423,5.831
,7,216,17:21,1041,25.74,66,60.17,61.30,750.2,0.405,4.289,5.946,0.279,0.446,0.309,0.0577,5.767,0.466,2691,0.008,0.988,,26.91,4.254,5.880,0.0483,0.0363,0.0604,1.333,,12,0.0647,4.254,36,0.001630,5.821
,8,279,18:24,1104,25.76,66,72.20,71.16,981.2,0.486,4.293,5.792,0.259,0.479,0.226,0.0584,5.840,0.562,2128,0.035,1.014,,22.82,4.289,5.727,0.0445,0.0446,0.0630,0.997,,13,0.0577,4.289,36,0.000776,5.699
,9,353,19:27,1167,25.83,64,79.94,79.94,1205,0.538,4.306,5.566,0.226,0.535,0.196,0.0567,5.667,0.535,2077,0.077,1.055,,21.83,4.269,5.502,0.0375,0.0422,0.0565,0.888,,12,0.0528,4.269,36,-0.000214,5.510
,10,442,20:31,1231,25.42,64,92.17,87.55,1532,0.620,4.237,5.353,0.209,0.563,0.180,0.0576,5.755,0.500,2000,0.120,1.097,,23.88,4.222,5.306,0.0228,0.0392,0.0454,0.581,,12,0.0462,4.222,36,0.000967,5.271
,11,547,21:34,1294,22.12,56,98.90,93.61,1829,0.665,3.686,4.500,0.181,0.583,0.027,0.0555,5.554,0.469,1731,0.332,1.305,,14.42,3.713,4.494,0.0398,0.0367,0.0542,1.084,,14,0.0298,3.713,36,0.002385,4.408
,12,671,22:37,1357,21.19,55,96.06,98.13,2135,0.646,3.531,4.121,0.143,0.653,0.088,0.0528,5.283,0.638,1821,0.454,1.425,,10.18,3.540,4.112,0.0397,0.0398,0.0562,0.999,,22,0.0202,3.540,36,0.000871,4.081
,13,819,23:40,1420,20.13,54,106.6,101.2,2630,0.717,3.355,3.857,0.130,0.672,0.160,0.0533,5.332,0.410,1629,0.554,1.523,,6.819,3.363,3.838,0.0580,0.0387,0.0697,1.498,,12,0.0178,3.363,36,0.001367,3.789
,14,995,24:43,1483,18.99,52,112.0,103.2,2112,0.753,3.164,3.566,0.113,0.702,0.019,0.0352,3.525,0.642,2691,0.681,1.647,,8.424,3.152,3.554,0.0252,0.0405,0.0477,0.624,,12,0.0141,3.152,36,0.001835,3.488
,15,1204,25:46,1546,17.23,50,111.6,104.2,3995,0.751,2.872,3.165,0.093,0.735,0.040,0.0551,5.510,0.096,2768,0.894,1.856,,6.146,2.858,3.172,0.0329,0.0392,0.0512,0.841,,13,0.0142,2.858,36,0.000911,3.139
,16,1451,26:49,1609,16.54,52,127.9,104.7,4625,0.860,2.757,3.023,0.088,0.741,0.081,0.0529,5.293,0.491,1629,0.982,1.943,,6.631,2.726,3.008,0.0248,0.0345,0.0425,0.720,,12,0.0159,2.726,36,-0.000069,3.011
,17,1745,27:52,1672,15.76,53,113.8,105.0,,0.765,2.627,2.810,0.065,0.798,,,,,,1.133,2.090,,3.049,2.627,2.810,0.0406,0.0443,0.0601,0.917,,12,0.0125,2.627,36,-0.000306,2.821
