File path:,
File note:,
File date:,22/06/17
File time:,03:43:02
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.495,0.503,0.498,0.479
Ek:,493.3,481.4,518.4,584.4
Pm:,154.4,162.2,208.9,177.1
Em:,,840.3,1434,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.073,0.235,0.102,0.105
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,11.93,42,0.000000,0.000000,0.000000,0.000000,1.989,3.914,0.492,,0.410,0.0668,6.683,0.766,1411,0.076,0.964,,178.2,2.030,3.769,0.006471,0.007297,0.009753,0.887,,13,0.0681,2.030,36,-0.000821,3.798
,2,22,12:08,728,12.69,44,10.45,10.65,87.22,0.0431,2.116,4.030,0.475,0.080,0.392,0.0658,6.583,0.698,1603,0.045,0.936,,33.66,2.160,3.882,0.0343,0.0380,0.0512,0.902,,12,0.0679,2.160,36,-0.000599,3.903
,3,49,13:11,791,13.14,45,22.75,23.10,191.0,0.0938,2.190,4.088,0.464,0.107,0.362,0.0647,6.472,0.672,1552,0.030,0.923,,37.27,2.234,3.928,0.0284,0.0355,0.0455,0.800,,13,0.0676,2.234,36,-0.001157,3.970
,4,81,14:14,854,13.52,46,36.98,36.99,316.2,0.152,2.253,4.145,0.457,0.128,0.333,0.0648,6.482,0.709,1437,0.016,0.910,,34.96,2.303,4.003,0.0366,0.0320,0.0486,1.144,,12,0.0700,2.303,36,-0.000676,4.028
,5,118,15:17,917,13.96,47,52.53,51.96,450.0,0.217,2.326,4.193,0.445,0.154,0.336,0.0633,6.333,0.658,1552,0.005,0.900,,32.25,2.366,4.053,0.0359,0.0380,0.0523,0.945,,12,0.0676,2.366,36,-0.000621,4.075
,6,163,16:20,980,14.47,48,69.68,68.73,621.0,0.287,2.411,4.212,0.427,0.190,0.260,0.0633,6.327,0.646,1360,0.000,0.896,,28.17,2.464,4.087,0.0444,0.0367,0.0576,1.208,,12,0.0656,2.464,36,-0.000228,4.095
,7,216,17:23,1043,14.77,49,89.48,86.61,817.2,0.369,2.462,4.202,0.414,0.214,0.276,0.0628,6.283,0.674,1360,0.002,0.898,,34.52,2.507,4.104,0.0366,0.0282,0.0462,1.298,,13,0.0624,2.507,36,0.000804,4.075
,8,279,18:27,1107,15.31,49,107.2,105.5,1115,0.442,2.551,4.143,0.384,0.266,0.295,0.0664,6.636,0.667,1309,0.017,0.910,,32.28,2.575,3.996,0.0316,0.0306,0.0440,1.033,,12,0.0646,2.575,36,-0.001132,4.036
,9,353,19:30,1170,15.66,49,126.5,124.8,1448,0.521,2.609,4.066,0.358,0.309,0.192,0.0681,6.810,0.588,1091,0.036,0.928,,28.16,2.666,3.953,0.0313,0.0333,0.0457,0.942,,12,0.0575,2.666,36,-0.000092,3.956
,10,442,20:32,1232,15.88,48,147.4,144.5,1808,0.608,2.647,3.972,0.333,0.350,0.235,0.0679,6.791,0.700,1168,0.061,0.950,,27.26,2.697,3.860,0.0286,0.0316,0.0427,0.905,,12,0.0499,2.697,36,-0.000837,3.890
