File path:,
File note:,
File date:,05/06/17
File time:,07:52:30
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.411,0.417,0.410,0.428
Ek:,407.0,424.1,411.4,380.9
Pm:,167.5,138.7,136.7,140.5
Em:,,4317,1141,1450
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.181,0.182,0.138,0.135
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:34,34,10.19,34,0.000000,0.000000,0.000000,0.000000,1.698,2.890,0.413,,0.270,0.0539,5.395,0.698,1808,0.215,1.325,,108.5,1.721,2.821,0.005639,0.008435,0.0101,0.669,,12,0.0385,1.721,36,0.000120,2.817
,2,22,11:37,697,12.22,45,8.644,8.812,70.47,0.0363,2.036,3.353,0.393,0.158,0.201,0.0532,5.319,0.603,1949,0.047,1.142,,31.22,2.056,3.278,0.0229,0.0318,0.0392,0.720,,12,0.0454,2.056,36,0.000721,3.252
,3,49,12:40,760,12.39,47,19.56,19.00,161.3,0.0821,2.065,3.437,0.399,0.156,0.162,0.0547,5.465,0.603,2077,0.022,1.114,,33.40,2.121,3.344,0.0269,0.0248,0.0366,1.084,,12,0.0452,2.121,36,-0.000161,3.349
,4,81,13:43,823,12.93,48,30.99,30.22,258.1,0.130,2.155,3.490,0.383,0.198,0.199,0.0529,5.291,0.538,2192,0.006,1.097,,30.12,2.167,3.406,0.0302,0.0279,0.0411,1.082,,12,0.0464,2.167,36,0.000684,3.381
,5,118,14:46,886,13.66,49,41.50,42.15,387.5,0.174,2.277,3.512,0.352,0.265,0.134,0.0545,5.453,0.552,1872,0.000,1.091,,26.63,2.304,3.463,0.0278,0.0335,0.0435,0.829,,13,0.0426,2.304,36,0.001427,3.412
,6,163,15:49,949,13.99,49,53.17,55.26,531.0,0.223,2.332,3.461,0.326,0.313,0.302,0.0541,5.410,0.532,2192,0.015,1.107,,29.96,2.342,3.397,0.0207,0.0284,0.0352,0.729,,13,0.0363,2.342,36,0.000041,3.395
,7,216,16:52,1012,14.39,50,64.66,68.96,739.1,0.271,2.398,3.423,0.299,0.366,0.281,0.0568,5.682,0.534,1872,0.026,1.119,,22.20,2.383,3.383,0.0326,0.0311,0.0451,1.046,,12,0.0400,2.383,36,0.000758,3.356
,8,279,17:55,1075,14.50,50,79.93,83.09,926.3,0.335,2.416,3.386,0.286,0.389,0.243,0.0551,5.513,0.528,1808,0.037,1.131,,16.92,2.413,3.328,0.0409,0.0353,0.0541,1.159,,12,0.0364,2.413,36,0.000013,3.327
,9,353,18:58,1138,14.56,50,95.53,97.12,1218,0.401,2.427,3.328,0.271,0.418,0.229,0.0573,5.731,0.458,1808,0.056,1.151,,18.71,2.413,3.276,0.0328,0.0325,0.0462,1.009,,13,0.0357,2.413,36,0.000271,3.267
,10,442,20:01,1201,14.85,53,113.5,110.9,1409,0.476,2.475,3.331,0.257,0.448,0.296,0.0529,5.294,0.506,1808,0.054,1.150,,17.63,2.454,3.319,0.0372,0.0320,0.0491,1.162,,13,0.0301,2.454,36,0.001374,3.270
