File path:,
File note:,
File date:,08/06/17
File time:,11:26:30
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.413,0.421,0.414,0.425
Ek:,286.5,289.2,294.3,313.8
Pm:,118.3,106.6,109.1,103.3
Em:,,1199,1063,787.8
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.653,0.153,0.109,0.190
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,16.04,32,0.000000,0.000000,0.000000,0.000000,2.673,4.601,0.419,,0.303,0.0609,6.086,0.698,1808,0.125,1.367,,109.7,2.707,4.493,0.0121,0.0109,0.0163,1.107,,12,0.0669,2.707,36,0.000058,4.491
,2,22,12:08,728,17.94,38,9.051,8.746,75.21,0.0589,2.990,5.081,0.411,0.079,0.139,0.0568,5.677,0.650,2512,0.019,1.238,,38.97,3.063,4.941,0.0303,0.0375,0.0482,0.807,,12,0.0740,3.063,36,0.000269,4.931
,3,49,13:11,791,19.16,39,18.78,18.60,168.9,0.122,3.193,5.178,0.383,0.151,0.133,0.0572,5.723,0.586,2717,0.000,1.214,,36.14,3.274,5.056,0.0300,0.0391,0.0493,0.766,,12,0.0687,3.274,36,0.000818,5.026
,4,81,14:14,854,20.38,39,27.75,29.14,293.8,0.180,3.396,5.165,0.343,0.240,0.316,0.0602,6.022,0.502,2781,0.002,1.217,,38.58,3.373,5.088,0.0193,0.0400,0.0444,0.483,,12,0.0666,3.373,36,0.001524,5.033
,5,118,15:17,917,20.76,40,38.29,39.95,437.1,0.249,3.459,5.121,0.325,0.277,0.281,0.0615,6.151,0.531,2461,0.011,1.228,,29.53,3.441,5.072,0.0355,0.0424,0.0553,0.837,,12,0.0651,3.441,36,0.001753,5.009
,6,163,16:20,980,20.81,39,50.65,51.34,581.4,0.329,3.469,5.033,0.311,0.301,0.265,0.0592,5.923,0.542,2371,0.029,1.249,,25.66,3.467,4.946,0.0403,0.0412,0.0576,0.978,,12,0.0605,3.467,36,0.000518,4.927
,7,216,17:24,1044,21.35,39,62.11,62.65,810.1,0.404,3.558,4.994,0.288,0.350,0.264,0.0623,6.228,0.538,2128,0.037,1.259,,23.23,3.567,4.899,0.0375,0.0434,0.0574,0.863,,13,0.0552,3.567,36,-0.000420,4.914
,8,279,18:27,1107,21.30,39,74.50,73.64,1065,0.484,3.551,4.844,0.267,0.386,0.277,0.0634,6.338,0.537,2051,0.069,1.298,,26.28,3.542,4.758,0.0274,0.0373,0.0463,0.733,,15,0.0510,3.542,36,-0.000419,4.773
,9,353,19:30,1170,21.22,38,86.01,83.81,1283,0.559,3.537,4.677,0.244,0.429,0.205,0.0603,6.033,0.474,1808,0.107,1.345,,22.67,3.528,4.592,0.0390,0.0262,0.0469,1.487,,13,0.0451,3.528,36,-0.000132,4.597
,10,442,20:33,1233,21.04,37,91.30,93.03,1705,0.594,3.507,4.419,0.207,0.500,0.272,0.0641,6.406,0.358,1808,0.172,1.423,,15.06,3.480,4.369,0.0417,0.0418,0.0590,0.998,,14,0.0392,3.480,36,0.000224,4.360
,11,547,21:36,1296,20.02,36,104.4,100.8,2158,0.679,3.336,4.123,0.191,0.518,0.260,0.0655,6.552,0.490,1731,0.256,1.525,,16.57,3.293,4.070,0.0283,0.0374,0.0469,0.755,,12,0.0392,3.293,36,-0.000523,4.089
,12,671,22:39,1359,20.08,37,112.4,107.0,2427,0.731,3.347,4.020,0.168,0.570,0.230,0.0601,6.007,0.662,1757,0.288,1.564,,10.99,3.318,3.996,0.0483,0.0383,0.0616,1.259,,12,0.0329,3.318,36,0.000903,3.963
,13,819,23:42,1422,18.61,36,130.7,111.5,3110,0.850,3.101,3.691,0.160,0.568,0.248,0.0631,6.307,0.506,2000,0.403,1.704,,10.40,3.106,3.662,0.0330,0.0420,0.0534,0.786,,12,0.0230,3.106,36,0.000029,3.661
,14,995,24:45,1485,17.47,34,122.7,114.7,3346,0.798,2.911,3.321,0.123,0.643,0.154,0.0558,5.585,0.899,1117,0.559,1.893,,9.680,2.900,3.284,0.0262,0.0297,0.0396,0.880,,14,0.0174,2.900,36,-0.000297,3.295
,15,1204,25:48,1548,15.99,34,127.4,116.6,,0.829,2.665,2.980,0.106,0.671,,,,,,0.737,2.110,,4.144,2.665,2.980,0.0472,0.0597,0.0761,0.791,,12,0.0139,2.665,36,0.001166,2.938
,16,1451,26:51,1611,15.15,34,119.8,117.6,,0.779,2.525,2.752,0.083,0.729,,,,,,0.882,2.285,,3.923,2.525,2.752,0.0285,0.0504,0.0579,0.566,,12,0.0136,2.525,36,-0.000520,2.771
,17,1745,27:54,1674,14.52,34,127.5,118.1,,0.829,2.419,2.610,0.073,0.751,,,,,,0.984,2.409,,2.720,2.419,2.610,0.0486,0.0505,0.0701,0.964,,19,0.0107,2.419,36,0.000157,2.604
,18,2094,28:57,1737,13.73,37,100.7,118.2,,0.655,2.288,2.403,0.048,0.826,,,,,,1.155,2.617,,3.027,2.288,2.403,0.0166,0.0344,0.0382,0.482,,12,0.007067,2.288,36,-0.001825,2.469
,19,2508,30:01,1801,13.23,36,31.08,118.3,,0.202,2.204,2.232,0.012,0.953,,,,,,1.320,2.817,,0.394,2.204,2.232,0.0530,0.0459,0.0701,1.154,,15,0.001790,2.204,36,-0.000205,2.239
,20,3000,31:03,1863,12.21,41,187.4,118.3,,1.218,2.035,2.171,0.062,0.757,,,,,,1.386,2.897,,1.862,2.035,2.171,0.0355,0.0636,0.0728,0.559,,20,0.003622,2.035,36,0.002362,2.086
,21,0,32:06,1926,12.76,22,0.000000,0.000000,0.000000,0.000000,2.126,3.257,0.347,,0.218,0.0590,5.900,0.675,1437,0.590,1.930,,73.26,2.163,3.182,0.007066,0.0120,0.0139,0.590,,12,0.0389,2.163,36,0.000070,3.179
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,16.04,39,0.000000,0.000000,0.000000,0.000000,2.185,3.880,0.437,,0.277,0.0708,4.719,0.715,1757,0.113,1.347,,163.9,2.248,3.751,0.006371,0.006600,0.009174,0.965,,12,0.0659,2.248,36,-0.000125,3.756
,2,22,12:08,728,17.94,46,9.168,8.914,59.64,0.0467,2.463,4.222,0.417,0.068,0.228,0.0675,4.501,0.594,2640,0.023,1.238,,40.38,2.536,4.082,0.0248,0.0292,0.0383,0.848,,12,0.0662,2.536,36,-0.000397,4.096
