File path:,
File note:,
File date:,24/06/17
File time:,00:02:40
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.430,0.445,0.458,0.443
Ek:,404.3,410.6,383.5,401.9
Pm:,116.6,141.0,162.3,132.1
Em:,703.1,1019,1331,917.4
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.225,0.173,0.169,0.165
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,6.913,33,0.000000,0.000000,0.000000,0.000000,1.152,1.998,0.423,,0.306,0.0513,5.129,0.769,1437,0.094,1.473,,84.88,1.166,1.952,0.004359,0.008170,0.009260,0.534,,13,0.0252,1.166,36,0.000217,1.944
,2,22,12:08,728,7.359,36,9.143,9.217,65.53,0.0254,1.227,2.099,0.416,0.002,0.277,0.0495,4.946,0.725,1603,0.042,1.402,,27.77,1.250,2.045,0.0184,0.0219,0.0286,0.841,,13,0.0250,1.250,36,-0.000205,2.052
,3,49,13:11,791,7.556,37,20.21,19.87,147.2,0.0561,1.259,2.143,0.412,0.021,0.217,0.0499,4.989,0.688,1488,0.020,1.373,,33.15,1.282,2.090,0.0172,0.0173,0.0244,0.992,,12,0.0270,1.282,36,0.000138,2.085
,4,81,14:14,854,8.004,38,30.78,31.60,243.1,0.0854,1.334,2.151,0.380,0.100,0.336,0.0498,4.983,0.631,1603,0.016,1.368,,24.28,1.315,2.118,0.0232,0.0236,0.0331,0.980,,14,0.0277,1.315,36,0.000055,2.116
,5,118,15:18,918,8.209,39,43.80,44.06,359.7,0.122,1.368,2.176,0.371,0.127,0.377,0.0506,5.063,0.609,1731,0.005,1.352,,26.63,1.363,2.137,0.0178,0.0230,0.0291,0.772,,13,0.0257,1.363,36,0.000036,2.136
,6,163,16:21,981,8.430,40,58.23,57.75,470.8,0.162,1.405,2.186,0.357,0.162,0.207,0.0480,4.796,0.694,1488,0.000,1.346,,19.62,1.409,2.127,0.0222,0.0291,0.0366,0.764,,18,0.0244,1.409,36,-0.000260,2.136
,7,216,17:23,1043,8.593,39,73.00,72.04,727.8,0.203,1.432,2.163,0.338,0.202,0.298,0.0560,5.595,0.606,1168,0.010,1.360,,20.51,1.437,2.134,0.0260,0.0219,0.0340,1.184,,12,0.0249,1.437,36,0.000581,2.113
,8,279,18:27,1107,8.902,40,85.68,86.75,892.7,0.238,1.484,2.141,0.307,0.271,0.407,0.0531,5.313,0.588,1552,0.021,1.374,,18.68,1.466,2.125,0.0234,0.0264,0.0352,0.886,,14,0.0222,1.466,36,0.001023,2.088
,9,353,19:30,1170,8.941,40,107.4,101.4,1088,0.298,1.490,2.141,0.304,0.278,0.235,0.0512,5.120,0.706,1181,0.021,1.374,,16.94,1.486,2.120,0.0255,0.0274,0.0374,0.929,,12,0.0234,1.486,36,0.000934,2.087
,10,442,20:33,1233,9.200,40,118.2,111.8,1187,0.328,1.533,2.093,0.267,0.357,0.229,0.0446,4.461,0.853,1117,0.044,1.406,,14.22,1.522,2.053,0.0254,0.0273,0.0373,0.930,,12,0.0178,1.522,36,0.000070,2.051
,11,547,21:36,1296,9.186,40,123.8,115.1,1684,0.344,1.531,1.979,0.226,0.437,0.223,0.0511,5.111,0.488,732.8,0.105,1.487,,11.93,1.526,1.955,0.0225,0.0281,0.0360,0.800,,16,0.0163,1.526,36,-0.000015,1.956
,12,671,22:39,1359,8.827,40,137.1,116.5,2094,0.381,1.471,1.849,0.204,0.470,0.275,0.0518,5.182,0.368,860.8,0.182,1.591,,10.15,1.460,1.838,0.0204,0.0311,0.0372,0.658,,12,0.0155,1.460,36,0.000312,1.827
,13,819,23:42,1422,8.393,39,146.4,116.0,2239,0.406,1.399,1.703,0.179,0.512,0.027,0.0454,4.540,0.608,656.0,0.283,1.728,,8.098,1.409,1.694,0.0253,0.0244,0.0351,1.036,,16,0.009383,1.409,36,0.000641,1.671
,14,995,24:45,1485,7.937,38,153.0,113.5,2523,0.425,1.323,1.563,0.154,0.557,0.026,0.0421,4.211,1.000,579.2,0.398,1.882,,6.589,1.309,1.559,0.0226,0.0305,0.0380,0.740,,14,0.0102,1.309,36,0.000317,1.548
,15,1204,25:48,1548,7.344,38,149.7,109.4,,0.415,1.224,1.398,0.124,0.614,,,,,,0.564,2.105,,4.362,1.224,1.398,0.0285,0.0278,0.0398,1.023,,13,0.0104,1.224,36,0.000405,1.383
,16,1451,26:51,1611,6.948,38,133.6,104.2,,0.371,1.158,1.275,0.092,0.695,,,,,,0.714,2.307,,3.083,1.158,1.275,0.0249,0.0288,0.0381,0.864,,27,0.003369,1.158,36,0.000494,1.258
,17,1745,27:54,1674,6.538,44,122.5,98.52,,0.340,1.090,1.172,0.070,0.753,,,,,,0.865,2.511,,2.174,1.090,1.172,0.0276,0.0259,0.0379,1.068,,27,0.002819,1.090,36,-0.000171,1.178
,18,2094,28:57,1737,6.336,40,79.49,93.14,,0.221,1.056,1.098,0.038,0.860,,,,,,0.991,2.681,,0.991,1.056,1.098,0.0290,0.0304,0.0420,0.954,,12,0.002871,1.056,36,-0.000421,1.113
,19,2508,30:00,1800,6.120,44,51.61,88.57,,0.143,1.020,1.041,0.021,0.921,,,,,,1.099,2.825,,0.418,1.020,1.041,0.0281,0.0429,0.0513,0.655,,15,0.002266,1.020,36,-0.000630,1.064
,20,3000,31:03,1863,5.826,47,130.0,85.10,,0.361,0.971,1.015,0.043,0.831,,,,,,1.154,2.899,,0.901,0.971,1.015,0.0362,0.0328,0.0488,1.103,,35,0.001184,0.971,36,-0.000072,1.018
