File path:,
File note:,
File date:,23/06/17
File time:,13:26:55
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.467,0.470,0.466,0.488
Ek:,293.1,293.4,316.6,291.9
Pm:,119.8,87.20,110.3,118.6
Em:,984.3,,982.3,1025
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.215,0.558,0.187,0.153
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,5.465,40,0.000000,0.000000,0.000000,0.000000,0.911,1.692,0.462,,0.365,0.0583,5.827,0.739,1731,0.080,1.262,,118.1,0.921,1.648,0.004188,0.004507,0.006153,0.929,,14,0.0257,0.921,36,-0.000098,1.651
,2,22,12:08,728,5.911,44,9.844,9.897,72.03,0.0198,0.985,1.783,0.447,0.017,0.274,0.0544,5.437,0.627,1949,0.024,1.197,,26.64,1.011,1.729,0.0183,0.0198,0.0270,0.920,,13,0.0245,1.011,36,-0.000153,1.735
,3,49,13:11,791,6.075,46,21.65,21.07,162.7,0.0436,1.012,1.814,0.442,0.038,0.270,0.0552,5.515,0.653,2051,0.007,1.177,,24.42,1.030,1.756,0.0170,0.0243,0.0297,0.699,,13,0.0257,1.030,36,-0.000385,1.770
,4,81,14:14,854,6.727,46,31.11,33.05,257.7,0.0626,1.121,1.820,0.384,0.166,0.350,0.0528,5.282,0.606,1808,0.003,1.173,,28.42,1.109,1.782,0.0151,0.0183,0.0237,0.824,,12,0.0243,1.109,36,-0.000306,1.793
,5,118,15:17,917,6.560,46,47.37,45.36,388.6,0.0953,1.093,1.827,0.401,0.129,0.207,0.0547,5.468,0.711,1949,0.000,1.169,,23.09,1.114,1.783,0.0173,0.0232,0.0290,0.746,,15,0.0237,1.114,36,0.000100,1.779
,6,163,16:20,980,6.941,47,57.10,58.38,514.9,0.115,1.157,1.780,0.350,0.230,0.303,0.0525,5.246,0.652,1872,0.026,1.199,,20.13,1.142,1.763,0.0205,0.0231,0.0309,0.887,,13,0.0219,1.142,36,0.000526,1.745
,7,216,17:23,1043,7.018,47,69.10,71.36,721.0,0.139,1.170,1.720,0.320,0.283,0.422,0.0554,5.543,0.524,2192,0.062,1.241,,16.55,1.150,1.697,0.0211,0.0255,0.0331,0.829,,18,0.0194,1.150,36,0.000379,1.683
,8,279,18:26,1106,6.922,46,89.14,84.03,890.2,0.179,1.154,1.695,0.320,0.278,0.279,0.0530,5.299,0.688,1552,0.077,1.259,,15.01,1.152,1.676,0.0250,0.0244,0.0349,1.021,,12,0.0187,1.152,36,0.000681,1.652
,9,353,19:30,1170,6.943,45,95.23,94.66,1144,0.192,1.157,1.585,0.270,0.367,0.235,0.0538,5.384,0.567,1603,0.153,1.347,,12.49,1.131,1.569,0.0225,0.0269,0.0351,0.836,,12,0.0192,1.131,36,0.000228,1.560
,10,442,20:32,1232,6.955,45,95.01,103.7,1545,0.191,1.159,1.477,0.215,0.474,0.302,0.0580,5.803,0.468,912.0,0.237,1.445,,7.676,1.155,1.452,0.0309,0.0233,0.0387,1.324,,12,0.0115,1.155,36,0.000093,1.448
