File path:,
File note:,
File date:,16/06/17
File time:,18:12:50
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.388,0.392,0.401,0.409
Ek:,410.1,428.9,367.7,391.5
Pm:,100.6,126.4,106.7,123.2
Em:,,1464,792.0,1037
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.106,0.125,0.195,0.105
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,15.82,41,0.000000,0.000000,0.000000,0.000000,2.636,4.230,0.377,,0.267,0.0643,6.426,0.818,1232,0.149,1.539,,125.6,2.686,4.117,0.007778,0.008329,0.0114,0.934,,12,0.0572,2.686,36,-0.000558,4.137
,2,22,12:06,726,18.44,53,8.095,8.313,81.25,0.0577,3.073,4.862,0.368,0.139,0.261,0.0613,6.133,0.744,1552,0.000,1.339,,27.83,3.144,4.734,0.0399,0.0409,0.0571,0.977,,13,0.0593,3.144,36,-0.000069,4.736
,3,49,13:09,789,17.51,51,18.01,17.92,177.6,0.128,2.919,4.615,0.368,0.114,0.194,0.0602,6.018,0.725,1603,0.053,1.411,,30.47,2.960,4.482,0.0356,0.0351,0.0500,1.015,,12,0.0643,2.960,36,-0.000968,4.517
,4,81,14:12,852,18.65,52,27.65,28.53,283.9,0.197,3.109,4.720,0.341,0.188,0.240,0.0582,5.820,0.647,1629,0.030,1.379,,33.69,3.125,4.590,0.0267,0.0343,0.0435,0.779,,13,0.0561,3.125,36,-0.001393,4.640
,5,118,15:16,916,18.50,53,40.97,39.80,437.5,0.292,3.084,4.724,0.347,0.174,0.246,0.0616,6.157,0.618,1552,0.029,1.378,,33.46,3.139,4.602,0.0276,0.0339,0.0437,0.815,,12,0.0584,3.139,36,-0.000669,4.626
,6,163,16:19,979,19.62,54,52.58,52.20,578.9,0.375,3.270,4.828,0.323,0.242,0.271,0.0590,5.897,0.618,1552,0.007,1.349,,34.27,3.281,4.745,0.0241,0.0353,0.0427,0.683,,12,0.0552,3.281,36,0.000640,4.722
,7,216,17:22,1042,19.54,54,69.46,65.17,766.9,0.495,3.256,4.799,0.322,0.242,0.046,0.0590,5.896,0.721,1283,0.013,1.357,,25.45,3.339,4.688,0.0342,0.0404,0.0530,0.847,,12,0.0556,3.339,36,0.000216,4.680
,8,279,18:25,1105,20.21,54,81.11,78.55,1052,0.578,3.368,4.748,0.291,0.311,0.255,0.0626,6.261,0.645,1309,0.024,1.371,,24.68,3.367,4.651,0.0312,0.0416,0.0520,0.751,,12,0.0561,3.367,36,-0.000479,4.669
,9,353,19:28,1168,20.46,53,86.84,91.86,1282,0.619,3.410,4.522,0.246,0.400,0.257,0.0603,6.030,0.732,1232,0.075,1.440,,23.79,3.399,4.450,0.0288,0.0335,0.0442,0.860,,12,0.0446,3.399,36,-0.000714,4.476
,10,442,20:31,1231,20.28,52,104.4,103.6,1655,0.745,3.381,4.427,0.236,0.416,0.245,0.0622,6.218,0.632,1232,0.098,1.471,,19.59,3.381,4.377,0.0347,0.0372,0.0509,0.931,,12,0.0424,3.381,36,0.000126,4.373
,11,547,21:34,1294,20.13,51,112.9,111.8,1982,0.805,3.355,4.227,0.206,0.476,0.178,0.0602,6.017,0.736,1091,0.150,1.540,,13.13,3.354,4.181,0.0479,0.0409,0.0630,1.170,,12,0.0355,3.354,36,0.000357,4.168
,12,671,22:37,1357,19.37,49,119.9,119.2,2414,0.855,3.229,3.932,0.179,0.525,0.177,0.0597,5.975,0.604,1040,0.237,1.656,,13.23,3.232,3.887,0.0339,0.0361,0.0496,0.938,,12,0.0271,3.232,36,-0.000355,3.900
,13,819,23:40,1420,17.67,45,134.5,125.6,2639,0.959,2.944,3.523,0.164,0.532,0.217,0.0535,5.350,0.708,1232,0.380,1.848,,12.42,2.928,3.487,0.0309,0.0327,0.0450,0.947,,15,0.0234,2.928,36,0.000031,3.486
,14,995,24:43,1483,16.39,43,135.7,130.7,3249,0.968,2.732,3.164,0.136,0.583,0.131,0.0542,5.423,0.696,1091,0.537,2.058,,7.789,2.738,3.122,0.0376,0.0318,0.0493,1.183,,12,0.0169,2.738,36,-0.000731,3.148
,15,1204,25:46,1546,14.90,40,121.0,134.5,,0.863,2.483,2.761,0.100,0.663,,,,,,0.761,2.359,,4.439,2.483,2.761,0.0521,0.0345,0.0625,1.508,,12,0.0123,2.483,36,0.000050,2.759
,16,1451,26:49,1609,13.16,38,139.2,137.1,,0.993,2.194,2.427,0.096,0.647,,,,,,1.004,2.683,,5.073,2.194,2.427,0.0293,0.0353,0.0459,0.828,,12,0.0102,2.194,36,0.000475,2.409
,17,1745,27:52,1672,11.73,38,139.2,138.8,,0.993,1.955,2.124,0.080,0.676,,,,,,1.289,3.065,,4.177,1.955,2.124,0.0296,0.0277,0.0406,1.066,,34,0.004354,1.955,36,0.000564,2.104
,18,2094,28:56,1736,10.29,35,171.7,139.7,,1.225,1.715,1.868,0.082,0.632,,,,,,1.603,3.486,,3.614,1.715,1.868,0.0236,0.0352,0.0424,0.669,,14,0.005888,1.715,36,0.001326,1.820
,19,2508,29:59,1799,9.531,36,208.2,140.1,,1.485,1.589,1.732,0.083,0.605,,,,,,1.806,3.758,,2.991,1.589,1.732,0.0293,0.0381,0.0481,0.767,,17,0.006841,1.589,36,-0.000250,1.741
,20,3000,31:01,1861,9.347,37,116.1,140.3,,0.828,1.558,1.621,0.039,0.806,,,,,,2.000,4.018,,1.272,1.558,1.621,0.0301,0.0391,0.0493,0.771,,12,0.005839,1.558,36,-0.000225,1.629
,21,0,32:05,1925,10.88,24,0.000000,0.000000,0.000000,0.000000,1.814,2.622,0.308,,0.198,0.0597,5.970,0.813,1091,0.854,2.483,,46.66,1.837,2.577,0.0115,0.0110,0.0159,1.043,,12,0.0290,1.837,36,0.000368,2.564
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,15.82,50,0.000000,0.000000,0.000000,0.000000,2.234,3.636,0.386,,0.340,0.0759,5.059,0.818,1283,0.127,1.561,,106.8,2.274,3.503,0.009501,0.006490,0.0115,1.464,,12,0.0575,2.274,36,-0.000925,3.536
,2,22,12:06,726,18.44,65,8.058,8.417,64.48,0.0476,2.598,4.099,0.366,0.126,0.357,0.0730,4.867,0.693,1731,0.000,1.385,,36.72,2.614,3.948,0.0263,0.0250,0.0363,1.050,,12,0.0630,2.614,36,-0.001545,4.003
,3,49,13:09,789,17.51,63,17.87,18.17,144.9,0.106,2.485,3.913,0.365,0.106,0.260,0.0737,4.912,0.698,1488,0.048,1.451,,36.15,2.530,3.793,0.0248,0.0246,0.0349,1.011,,12,0.0579,2.530,36,-0.000866,3.824
,4,81,14:12,852,18.65,65,28.61,28.97,233.1,0.169,2.592,4.007,0.353,0.146,0.251,0.0717,4.778,0.693,1501,0.023,1.417,,33.60,2.624,3.899,0.0276,0.0260,0.0379,1.064,,12,0.0585,2.624,36,-0.000268,3.908
