File path:,
File note:,
File date:,15/06/17
File time:,02:09:31
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.422,0.427,0.428,0.442
Ek:,411.5,406.0,408.9,384.4
Pm:,137.4,109.6,134.4,117.4
Em:,1209,,1003,738.1
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.074,1.089,0.144,0.251
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,22.21,33,0.000000,0.000000,0.000000,0.000000,3.702,6.266,0.409,,0.294,0.0580,5.799,0.842,1232,0.151,1.417,,172.8,3.762,6.111,0.006600,0.0119,0.0136,0.555,,12,0.0842,3.762,36,-0.000256,6.120
,2,22,12:08,728,24.95,41,8.835,9.034,70.14,0.0815,4.158,6.949,0.402,0.085,0.262,0.0529,5.295,0.715,1757,0.038,1.278,,47.75,4.210,6.775,0.0241,0.0480,0.0537,0.502,,12,0.0894,4.210,36,0.000202,6.767
,3,49,13:11,791,25.73,43,19.41,19.48,164.5,0.179,4.288,7.100,0.396,0.108,0.252,0.0558,5.576,0.661,1629,0.016,1.251,,42.59,4.374,6.941,0.0414,0.0438,0.0603,0.946,,12,0.0910,4.374,36,0.000439,6.925
,4,81,14:14,854,27.00,44,30.25,31.01,258.6,0.279,4.500,7.182,0.373,0.165,0.317,0.0530,5.302,0.642,1731,0.005,1.237,,38.64,4.480,7.045,0.0521,0.0411,0.0664,1.266,,12,0.0898,4.480,36,0.000780,7.016
,5,118,15:17,917,27.44,45,43.21,43.26,399.8,0.398,4.573,7.215,0.366,0.183,0.314,0.0563,5.627,0.601,1629,0.000,1.231,,41.26,4.581,7.057,0.0337,0.0496,0.0600,0.679,,12,0.0905,4.581,36,0.000347,7.045
,6,163,16:20,980,27.91,44,57.79,56.76,541.6,0.533,4.652,7.207,0.355,0.209,0.305,0.0552,5.518,0.658,1603,0.001,1.232,,43.37,4.640,7.080,0.0322,0.0461,0.0563,0.699,,12,0.0908,4.640,36,0.001210,7.037
,7,216,17:24,1044,28.03,44,75.36,70.87,737.5,0.695,4.672,7.176,0.349,0.219,0.175,0.0567,5.669,0.675,1283,0.005,1.238,,36.46,4.754,7.003,0.0275,0.0552,0.0617,0.499,,14,0.0866,4.754,36,0.000140,6.998
,8,279,18:27,1107,28.72,44,92.90,85.44,871.3,0.857,4.787,7.177,0.333,0.255,0.079,0.0519,5.186,0.702,1283,0.005,1.237,,38.85,4.891,7.008,0.0324,0.0438,0.0545,0.741,,12,0.0787,4.891,36,0.000048,7.007
,9,353,19:30,1170,30.85,45,98.64,99.94,1123,0.910,5.141,7.135,0.279,0.373,0.239,0.0528,5.281,0.588,1309,0.011,1.245,,32.91,5.114,7.027,0.0336,0.0474,0.0581,0.709,,13,0.0748,5.114,36,0.000719,7.001
,10,442,20:33,1233,32.29,46,107.7,112.8,1457,0.993,5.382,7.115,0.244,0.452,0.312,0.0547,5.473,0.494,1629,0.014,1.248,,23.59,5.384,7.028,0.0492,0.0494,0.0697,0.996,,13,0.0576,5.384,36,0.000479,7.011
,11,547,21:36,1296,33.00,47,122.6,121.4,1843,1.130,5.500,7.089,0.224,0.495,0.232,0.0560,5.596,0.682,1232,0.018,1.253,,20.79,5.473,7.001,0.0499,0.0540,0.0735,0.925,,12,0.0615,5.473,36,-0.000342,7.013
,12,671,22:39,1359,33.37,48,126.4,128.4,2213,1.165,5.561,6.852,0.188,0.568,0.238,0.0548,5.476,0.632,1232,0.053,1.296,,18.63,5.544,6.791,0.0413,0.0527,0.0669,0.783,,12,0.0500,5.544,36,0.000466,6.774
,13,819,23:42,1422,32.53,47,131.3,133.5,2755,1.211,5.421,6.457,0.160,0.619,0.208,0.0559,5.586,0.650,1181,0.117,1.375,,16.46,5.405,6.394,0.0316,0.0511,0.0601,0.618,,15,0.0398,5.405,36,0.000038,6.393
,14,995,24:45,1485,29.76,45,141.9,136.4,3281,1.309,4.960,5.785,0.143,0.638,0.187,0.0548,5.476,0.760,1040,0.247,1.535,,13.12,4.940,5.738,0.0329,0.0511,0.0608,0.644,,12,0.0339,4.940,36,0.000096,5.734
,15,1204,25:48,1548,26.13,42,144.0,137.4,3516,1.328,4.356,4.947,0.120,0.666,0.157,0.0485,4.849,0.148,1629,0.458,1.795,,6.379,4.372,4.919,0.0647,0.0562,0.0857,1.151,,19,0.0171,4.372,36,0.000542,4.899
