File path:,
File note:,
File date:,25/06/17
File time:,08:16:22
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.453,0.458,0.467,0.476
Ek:,447.7,435.2,427.3,416.4
Pm:,128.3,126.1,159.0,171.4
Em:,,,1240,1370
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.099,0.038,0.124,0.053
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,13.13,42,0.000000,0.000000,0.000000,0.000000,2.188,3.996,0.452,,0.273,0.0490,4.898,0.802,1488,0.092,1.196,,150.5,2.217,3.907,0.005965,0.009510,0.0112,0.627,,12,0.0542,2.217,36,0.001005,3.871
,2,22,12:08,728,14.16,46,9.577,9.735,63.27,0.0472,2.360,4.180,0.435,0.067,0.276,0.0478,4.776,0.702,1680,0.043,1.144,,38.23,2.386,4.094,0.0336,0.0295,0.0447,1.138,,14,0.0527,2.386,36,0.001217,4.050
,3,49,13:11,791,14.74,47,20.90,21.05,136.0,0.103,2.457,4.285,0.427,0.098,0.241,0.0461,4.609,0.707,1629,0.018,1.116,,44.19,2.476,4.184,0.0257,0.0289,0.0387,0.890,,13,0.0546,2.476,36,0.000815,4.155
,4,81,14:14,854,15.05,48,33.87,33.60,231.2,0.167,2.509,4.312,0.418,0.118,0.192,0.0474,4.740,0.701,1629,0.012,1.109,,38.06,2.520,4.221,0.0258,0.0365,0.0447,0.705,,12,0.0582,2.520,36,0.000514,4.203
,5,118,15:17,917,15.67,49,47.33,47.04,332.6,0.233,2.612,4.361,0.401,0.159,0.274,0.0468,4.680,0.620,1680,0.000,1.096,,39.45,2.597,4.281,0.0276,0.0325,0.0427,0.849,,15,0.0545,2.597,36,0.001663,4.221
,6,163,16:20,980,16.25,50,61.47,61.95,479.9,0.303,2.709,4.349,0.377,0.208,0.332,0.0489,4.889,0.663,1731,0.003,1.099,,38.65,2.683,4.291,0.0295,0.0294,0.0416,1.003,,15,0.0527,2.683,36,0.000921,4.258
,7,216,17:23,1043,16.30,50,80.44,77.70,614.0,0.397,2.717,4.329,0.372,0.216,0.120,0.0472,4.720,0.730,1411,0.008,1.104,,32.91,2.764,4.219,0.0303,0.0322,0.0442,0.941,,14,0.0481,2.764,36,0.000156,4.213
,8,279,18:26,1106,16.57,50,99.21,94.15,755.3,0.489,2.762,4.286,0.356,0.248,0.081,0.0450,4.495,0.735,1411,0.018,1.115,,29.03,2.789,4.183,0.0315,0.0362,0.0480,0.870,,14,0.0478,2.789,36,0.000446,4.166
,9,353,19:30,1170,17.39,50,105.5,110.7,1113,0.520,2.898,4.134,0.299,0.356,0.328,0.0524,5.238,0.559,1283,0.055,1.156,,24.48,2.874,4.103,0.0289,0.0410,0.0502,0.705,,15,0.0427,2.874,36,0.001521,4.048
,10,442,20:32,1232,17.58,49,120.7,127.4,1309,0.595,2.930,4.030,0.273,0.403,0.300,0.0492,4.919,0.608,1283,0.082,1.186,,20.84,2.914,3.998,0.0283,0.0437,0.0520,0.648,,15,0.0368,2.914,36,0.001339,3.950
