File path:,
File note:,
File date:,04/06/17
File time:,21:05:14
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.403,0.401,0.401,0.409
Ek:,485.1,543.5,493.6,469.3
Pm:,195.5,175.2,125.0,121.2
Em:,,1753,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.111,0.143,0.086,0.072
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:34,34,10.19,33,0.000000,0.000000,0.000000,0.000000,1.699,2.858,0.405,,0.291,0.0649,6.486,0.709,1411,0.190,1.287,,89.22,1.736,2.774,0.009570,0.006617,0.0116,1.446,,12,0.0417,1.736,36,-0.000490,2.792
,2,22,11:36,696,12.08,45,8.698,8.670,85.59,0.0372,2.013,3.330,0.395,0.168,0.196,0.0646,6.460,0.633,1757,0.021,1.105,,28.58,2.062,3.228,0.0206,0.0352,0.0408,0.586,,12,0.0502,2.062,36,-0.000319,3.239
,3,49,12:39,759,12.52,45,18.18,18.79,186.4,0.0777,2.086,3.316,0.371,0.217,0.234,0.0632,6.317,0.611,1949,0.026,1.109,,28.88,2.136,3.227,0.0188,0.0328,0.0378,0.573,,13,0.0437,2.136,36,-0.000290,3.237
,4,81,13:43,823,12.38,46,30.70,30.07,323.2,0.131,2.063,3.323,0.379,0.201,0.194,0.0663,6.626,0.566,2000,0.024,1.107,,28.43,2.108,3.238,0.0235,0.0320,0.0397,0.734,,13,0.0482,2.108,36,-0.000083,3.241
,5,118,14:46,886,13.05,47,42.54,42.22,450.6,0.182,2.175,3.402,0.360,0.250,0.256,0.0634,6.341,0.563,2051,0.000,1.082,,29.46,2.205,3.322,0.0195,0.0325,0.0379,0.600,,12,0.0467,2.205,36,0.000278,3.312
,6,163,15:49,949,13.10,47,58.08,55.81,651.5,0.248,2.184,3.393,0.356,0.257,0.158,0.0664,6.637,0.573,1757,0.003,1.084,,28.07,2.222,3.309,0.0226,0.0314,0.0387,0.719,,12,0.0496,2.222,36,0.000062,3.307
,7,216,16:52,1012,13.64,47,68.85,70.27,792.6,0.294,2.274,3.338,0.319,0.330,0.280,0.0609,6.094,0.457,1949,0.019,1.102,,23.99,2.271,3.284,0.0292,0.0305,0.0422,0.956,,15,0.0410,2.271,36,0.000542,3.265
,8,279,17:55,1075,13.82,47,85.65,85.53,971.0,0.366,2.304,3.324,0.307,0.353,0.257,0.0578,5.780,0.618,2141,0.023,1.107,,23.75,2.289,3.278,0.0241,0.0340,0.0417,0.711,,14,0.0393,2.289,36,0.001073,3.239
,9,353,18:58,1138,14.30,47,92.95,101.1,1285,0.397,2.383,3.235,0.263,0.437,0.352,0.0605,6.046,0.502,1872,0.052,1.137,,24.58,2.347,3.202,0.0152,0.0313,0.0348,0.485,,12,0.0361,2.347,36,0.000683,3.177
,10,442,20:01,1201,13.92,46,112.9,116.9,1669,0.482,2.320,3.116,0.255,0.443,0.215,0.0627,6.271,0.530,1680,0.092,1.181,,14.69,2.315,3.061,0.0390,0.0325,0.0508,1.198,,12,0.0339,2.315,36,-0.000239,3.070
,11,547,21:04,1264,13.73,46,137.4,132.2,2095,0.587,2.288,3.055,0.251,0.446,0.214,0.0636,6.361,0.484,1488,0.113,1.204,,15.77,2.284,3.001,0.0291,0.0349,0.0455,0.832,,14,0.0334,2.284,36,-0.000081,3.004
,12,671,22:07,1327,13.94,48,148.8,146.5,2437,0.636,2.324,2.986,0.222,0.505,0.284,0.0603,6.032,0.402,1757,0.139,1.232,,16.00,2.325,2.956,0.0205,0.0337,0.0395,0.609,,13,0.0245,2.325,36,0.000680,2.932
,13,819,23:10,1390,13.63,47,162.3,159.4,3339,0.694,2.272,2.834,0.198,0.544,0.173,0.0677,6.769,0.586,1232,0.200,1.298,,12.19,2.268,2.809,0.0286,0.0340,0.0444,0.842,,12,0.0263,2.268,36,0.000469,2.792
,14,995,24:13,1453,13.31,46,171.8,170.4,3944,0.734,2.219,2.682,0.173,0.590,0.245,0.0658,6.582,0.598,1603,0.268,1.372,,10.06,2.217,2.652,0.0308,0.0303,0.0432,1.016,,12,0.0187,2.217,36,0.000236,2.643
,15,1204,25:16,1516,12.90,45,170.5,179.2,1710,0.728,2.150,2.505,0.142,0.650,0.022,0.0236,2.359,0.736,1808,0.358,1.469,,7.721,2.078,2.449,0.0360,0.0318,0.0481,1.133,,13,0.0136,2.078,36,0.000830,2.419
