File path:,
File note:,
File date:,13/06/17
File time:,09:49:07
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.350,0.385,0.387,0.366
Ek:,142.7,121.8,116.3,162.6
Pm:,60.96,51.70,42.52,46.63
Em:,,,478.1,418.4
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.145,0.183,0.459,0.356
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,30.56,38,0.000000,0.000000,0.000000,0.000000,5.093,8.422,0.395,,0.284,0.0605,6.052,0.778,1552,0.156,1.577,,161.7,5.172,8.220,0.0127,0.0139,0.0188,0.910,,12,0.115,5.172,36,0.000088,8.217
,2,22,12:08,728,36.84,43,7.433,7.144,70.86,0.0976,6.140,9.273,0.338,0.178,0.289,0.0535,5.348,0.530,4112,0.050,1.433,,45.62,6.115,9.105,0.0324,0.0570,0.0655,0.569,,13,0.109,6.115,36,0.001418,9.054
,3,49,13:11,791,41.61,46,14.09,14.53,170.4,0.185,6.934,9.734,0.288,0.320,0.245,0.0577,5.774,0.494,4029,0.000,1.365,,38.62,6.915,9.602,0.0325,0.0615,0.0696,0.528,,12,0.109,6.915,36,0.002161,9.525
,4,81,14:14,854,43.28,47,20.60,21.66,285.7,0.271,7.214,9.675,0.254,0.396,0.219,0.0586,5.858,0.546,3843,0.006,1.373,,29.54,7.194,9.589,0.0540,0.0604,0.0810,0.895,,12,0.0986,7.194,36,0.002282,9.506
,5,118,15:18,918,44.08,45,26.18,28.13,400.0,0.344,7.346,9.441,0.222,0.466,0.190,0.0563,5.629,0.526,3203,0.031,1.407,,31.34,7.342,9.328,0.0382,0.0506,0.0633,0.755,,12,0.0792,7.342,36,0.000960,9.293
,6,163,16:20,980,42.70,44,34.15,34.69,570.5,0.449,7.116,9.003,0.210,0.481,0.186,0.0581,5.812,0.542,2691,0.081,1.476,,18.02,7.110,8.917,0.0742,0.0675,0.100,1.099,,13,0.0750,7.110,36,0.000775,8.889
,7,216,17:23,1043,41.88,42,39.58,41.14,767.5,0.520,6.980,8.546,0.183,0.532,0.158,0.0590,5.900,0.530,2192,0.139,1.555,,17.89,6.997,8.452,0.0663,0.0471,0.0813,1.408,,12,0.0618,6.997,36,0.000508,8.434
,8,279,18:27,1107,40.56,41,44.68,46.58,987.5,0.587,6.760,8.049,0.160,0.576,0.240,0.0588,5.878,0.547,1923,0.209,1.651,,15.43,6.749,8.021,0.0644,0.0516,0.0825,1.248,,13,0.0503,6.749,36,0.001552,7.966
,9,353,19:30,1170,39.02,39,48.61,50.88,1260,0.638,6.503,7.542,0.138,0.620,0.188,0.0593,5.929,0.650,1488,0.291,1.762,,16.89,6.512,7.472,0.0364,0.0436,0.0568,0.834,,15,0.0374,6.512,36,0.000129,7.468
,10,442,20:33,1233,37.05,37,50.84,54.20,1500,0.668,6.175,6.978,0.115,0.666,0.144,0.0564,5.636,0.508,1283,0.395,1.904,,11.65,6.178,6.942,0.0512,0.0408,0.0655,1.254,,12,0.0308,6.178,36,0.001332,6.894
,11,547,21:36,1296,33.96,36,68.09,56.59,1749,0.894,5.659,6.464,0.124,0.620,0.161,0.0531,5.311,0.602,1872,0.506,2.055,,9.808,5.692,6.425,0.0506,0.0550,0.0747,0.920,,12,0.0270,5.692,36,0.000919,6.392
,12,671,22:39,1359,31.60,34,67.16,58.23,1954,0.882,5.267,5.853,0.100,0.673,0.016,0.0484,4.836,0.656,2128,0.663,2.270,,10.20,5.274,5.833,0.0386,0.0388,0.0548,0.995,,13,0.0219,5.274,36,0.001191,5.790
,13,819,23:42,1422,28.63,33,57.17,59.33,2603,0.751,4.772,5.131,0.070,0.749,0.092,0.0528,5.277,0.686,1091,0.897,2.590,,6.077,4.766,5.137,0.0440,0.0423,0.0610,1.040,,13,0.0148,4.766,36,0.000785,5.109
,14,995,24:45,1485,25.73,31,72.57,60.04,2950,0.953,4.289,4.627,0.073,0.718,0.025,0.0492,4.924,0.156,1680,1.104,2.872,,6.320,4.320,4.648,0.0342,0.0391,0.0519,0.876,,12,0.0133,4.320,36,0.001610,4.590
,15,1204,25:48,1548,23.92,30,59.85,60.48,,0.786,3.987,4.196,0.050,0.793,,,,,,1.320,3.167,,3.540,3.987,4.196,0.0468,0.0359,0.0589,1.304,,33,0.006163,3.987,36,0.000112,4.192
,16,1451,26:51,1611,22.39,31,52.46,60.74,,0.689,3.732,3.872,0.036,0.840,,,,,,1.514,3.431,,1.734,3.732,3.872,0.0561,0.0581,0.0807,0.965,,25,0.005202,3.732,36,-0.000576,3.893
,17,1745,27:54,1674,20.65,30,48.27,60.87,,0.634,3.442,3.540,0.028,0.869,,,,,,1.750,3.753,,1.282,3.442,3.540,0.0491,0.0585,0.0764,0.840,,15,0.007056,3.442,36,-0.000702,3.566
