File path:,
File note:,
File date:,16/06/17
File time:,15:53:02
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.444,0.455,0.450,0.461
Ek:,395.9,376.7,383.6,378.0
Pm:,128.4,108.4,151.5,142.7
Em:,870.4,,1592,1075
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.095,0.060,0.038,0.053
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,19.58,48,0.000000,0.000000,0.000000,0.000000,3.263,5.838,0.441,,0.315,0.0592,5.917,0.793,1411,0.140,1.202,,189.2,3.330,5.650,0.006731,0.0102,0.0123,0.657,,12,0.0846,3.330,36,-0.000380,5.664
,2,19,12:08,728,21.95,55,7.967,8.244,65.44,0.0601,3.659,6.301,0.419,0.114,0.300,0.0572,5.720,0.723,1731,0.057,1.114,,45.60,3.727,6.127,0.0330,0.0410,0.0526,0.806,,13,0.0852,3.727,36,-0.000528,6.146
,3,42,13:11,791,22.92,58,17.50,17.71,147.0,0.132,3.821,6.551,0.417,0.137,0.267,0.0581,5.812,0.668,1872,0.016,1.071,,49.89,3.878,6.390,0.0342,0.0369,0.0503,0.926,,12,0.0952,3.878,36,0.000396,6.376
,4,68,14:14,854,23.26,58,27.72,27.77,243.1,0.209,3.876,6.543,0.408,0.155,0.272,0.0594,5.937,0.634,1808,0.017,1.073,,46.50,3.945,6.377,0.0329,0.0406,0.0523,0.810,,12,0.0943,3.945,36,-0.000540,6.396
,5,99,15:17,917,23.45,58,40.23,38.93,344.8,0.303,3.908,6.584,0.406,0.160,0.148,0.0578,5.784,0.704,1552,0.011,1.066,,40.46,4.016,6.387,0.0307,0.0500,0.0586,0.614,,12,0.0920,4.016,36,-0.000225,6.395
,6,134,16:20,980,24.49,59,51.36,50.52,471.7,0.387,4.081,6.618,0.383,0.210,0.186,0.0585,5.846,0.706,1552,0.006,1.061,,37.73,4.169,6.453,0.0378,0.0473,0.0605,0.799,,12,0.0889,4.169,36,-0.000092,6.456
,7,176,17:23,1043,25.55,60,63.44,63.14,609.7,0.479,4.258,6.657,0.360,0.260,0.184,0.0575,5.752,0.690,1411,0.000,1.054,,38.95,4.337,6.523,0.0257,0.0499,0.0561,0.515,,12,0.0816,4.337,36,0.000489,6.506
,8,224,18:26,1106,25.67,59,78.94,76.02,785.8,0.595,4.278,6.606,0.352,0.273,0.135,0.0583,5.826,0.658,1488,0.008,1.062,,40.40,4.381,6.433,0.0378,0.0339,0.0508,1.113,,12,0.0816,4.381,36,-0.000206,6.441
,9,280,19:30,1170,26.75,60,88.31,89.20,998.2,0.666,4.458,6.512,0.315,0.345,0.269,0.0592,5.920,0.625,1437,0.022,1.078,,35.50,4.459,6.365,0.0408,0.0350,0.0537,1.166,,12,0.0777,4.459,36,-0.001070,6.404
,10,344,20:32,1232,26.67,59,106.2,102.1,1292,0.801,4.445,6.431,0.309,0.354,0.113,0.0623,6.235,0.691,1309,0.035,1.091,,26.62,4.548,6.274,0.0446,0.0470,0.0648,0.948,,12,0.0733,4.548,36,-0.000212,6.282
