File path:,
File note:,
File date:,14/06/17
File time:,23:03:06
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.353,0.376,0.361,0.388
Ek:,481.4,410.4,477.7,400.1
Pm:,134.9,126.6,109.0,131.8
Em:,1276,1168,,1473
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.063,0.102,0.062,0.052
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,20.78,33,0.000000,0.000000,0.000000,0.000000,3.463,5.040,0.313,,0.216,0.0630,6.301,0.894,1168,0.457,2.140,,100.2,3.533,4.916,0.008912,0.0105,0.0138,0.845,,12,0.0563,3.533,36,-0.000149,4.921
,2,22,12:06,726,26.93,58,7.321,7.585,83.49,0.0826,4.489,6.727,0.333,0.134,0.214,0.0630,6.302,0.777,1309,0.091,1.603,,34.34,4.554,6.541,0.0348,0.0463,0.0579,0.752,,12,0.0845,4.554,36,-0.001218,6.585
,3,49,13:10,790,28.66,61,15.67,16.43,179.0,0.177,4.776,7.020,0.320,0.189,0.274,0.0607,6.065,0.661,1629,0.046,1.536,,31.21,4.792,6.878,0.0426,0.0515,0.0669,0.827,,12,0.0839,4.792,36,-0.000012,6.879
,4,81,14:13,853,29.02,64,26.72,26.29,293.8,0.302,4.837,7.218,0.330,0.177,0.189,0.0602,6.024,0.655,1437,0.017,1.494,,34.26,4.910,7.046,0.0507,0.0363,0.0624,1.396,,12,0.0865,4.910,36,-0.000245,7.055
,5,118,15:16,916,29.72,66,38.38,36.91,431.4,0.433,4.954,7.342,0.325,0.197,0.179,0.0607,6.071,0.709,1437,0.000,1.469,,35.33,5.059,7.166,0.0389,0.0452,0.0596,0.859,,13,0.0834,5.059,36,0.000051,7.165
,6,163,16:19,979,30.16,66,50.97,48.77,578.5,0.575,5.027,7.314,0.313,0.226,0.096,0.0589,5.893,0.751,1283,0.004,1.474,,42.32,5.133,7.198,0.0325,0.0364,0.0488,0.893,,12,0.0789,5.133,36,0.001158,7.157
,7,216,17:22,1042,31.06,65,63.13,61.39,731.1,0.712,5.176,7.314,0.292,0.277,0.258,0.0562,5.620,0.618,1437,0.004,1.475,,34.90,5.159,7.199,0.0294,0.0505,0.0584,0.583,,12,0.0818,5.159,36,0.000598,7.177
,8,279,18:25,1105,31.81,66,74.55,74.68,977.7,0.841,5.302,7.236,0.267,0.335,0.249,0.0582,5.819,0.554,1309,0.015,1.490,,31.04,5.278,7.169,0.0365,0.0488,0.0609,0.749,,12,0.0755,5.278,36,0.001679,7.109
,9,353,19:28,1168,32.80,67,87.92,88.24,1238,0.992,5.466,7.279,0.249,0.382,0.324,0.0582,5.824,0.582,1411,0.009,1.482,,27.91,5.430,7.183,0.0334,0.0532,0.0628,0.628,,12,0.0712,5.430,36,0.001500,7.129
,10,442,20:31,1231,33.32,67,101.2,102.0,1561,1.143,5.553,7.202,0.229,0.428,0.192,0.0586,5.864,0.734,1117,0.019,1.497,,19.55,5.555,7.092,0.0603,0.0505,0.0787,1.194,,12,0.0649,5.555,36,0.000548,7.072
