File path:,
File note:,
File date:,13/06/17
File time:,08:35:33
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.363,0.358,0.365,0.396
Ek:,122.8,165.6,149.0,106.6
Pm:,43.09,48.16,54.33,64.95
Em:,580.4,460.7,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.196,0.341,0.173,0.090
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,32.43,38,0.000000,0.000000,0.000000,0.000000,5.406,8.803,0.386,,0.277,0.0604,6.037,0.760,1680,0.197,1.531,,169.4,5.492,8.591,0.0101,0.0153,0.0183,0.662,,12,0.118,5.492,36,0.000085,8.588
,2,22,12:08,728,39.92,47,7.614,7.307,76.93,0.109,6.654,10.18,0.346,0.196,0.107,0.0581,5.806,0.610,3280,0.036,1.324,,46.91,6.799,9.987,0.0408,0.0543,0.0680,0.752,,12,0.122,6.799,36,0.000678,9.963
,3,49,13:11,791,45.41,49,13.81,14.66,176.0,0.197,7.569,10.54,0.282,0.358,0.240,0.0596,5.965,0.510,4400,0.000,1.278,,38.38,7.573,10.38,0.0492,0.0541,0.0731,0.910,,13,0.117,7.573,36,0.001863,10.31
,4,81,14:14,854,46.07,49,20.40,21.52,289.7,0.291,7.679,10.26,0.252,0.418,0.216,0.0594,5.939,0.500,3600,0.027,1.313,,27.97,7.685,10.09,0.0711,0.0482,0.0859,1.476,,12,0.103,7.685,36,-0.000862,10.12
,5,118,15:18,918,47.45,48,27.08,27.51,437.8,0.387,7.908,10.26,0.229,0.469,0.055,0.0616,6.161,0.536,3357,0.027,1.313,,26.72,7.985,10.21,0.0616,0.0560,0.0832,1.098,,13,0.0922,7.985,36,0.004508,10.05
,6,163,16:20,980,46.78,47,32.46,32.67,632.2,0.464,7.796,9.735,0.199,0.525,0.172,0.0644,6.440,0.538,2640,0.083,1.384,,23.71,7.783,9.654,0.0399,0.0681,0.0789,0.585,,12,0.0851,7.783,36,0.001083,9.615
,7,216,17:24,1044,47.05,46,37.19,36.72,807.3,0.531,7.842,9.473,0.172,0.583,0.260,0.0621,6.207,0.506,2768,0.113,1.422,,27.90,7.832,9.440,0.0297,0.0493,0.0576,0.602,,12,0.0654,7.832,36,0.002060,9.366
,8,279,18:27,1107,45.01,44,43.31,39.67,988.8,0.619,7.501,8.880,0.155,0.609,0.210,0.0589,5.885,0.502,2128,0.187,1.517,,16.23,7.489,8.788,0.0625,0.0500,0.0800,1.248,,12,0.0542,7.489,36,-0.000949,8.822
,9,353,19:30,1170,44.45,44,44.87,41.59,1184,0.641,7.408,8.487,0.127,0.671,0.159,0.0557,5.568,0.502,2128,0.242,1.588,,14.89,7.411,8.406,0.0384,0.0547,0.0668,0.702,,13,0.0390,7.411,36,-0.000484,8.423
,10,442,20:33,1233,41.99,40,53.45,42.67,1364,0.763,6.998,7.961,0.121,0.674,0.148,0.0513,5.125,0.577,2243,0.324,1.693,,16.13,7.000,7.919,0.0363,0.0439,0.0570,0.828,,12,0.0360,7.000,36,0.001993,7.847
