File path:,
File note:,
File date:,13/06/17
File time:,11:39:29
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.380,0.389,0.393,0.396
Ek:,228.6,211.9,204.9,215.2
Pm:,97.72,86.30,102.0,81.61
Em:,,,,1160
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.148,0.150,0.097,0.211
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,28.98,36,0.000000,0.000000,0.000000,0.000000,4.831,8.044,0.400,,0.285,0.0626,6.262,0.802,1488,0.176,1.642,,184.5,4.921,7.840,0.0112,0.0112,0.0158,1.002,,12,0.114,4.921,36,-0.000615,7.862
,2,22,12:08,728,35.10,44,8.317,7.965,77.42,0.103,5.850,9.405,0.378,0.091,0.122,0.0584,5.843,0.646,2960,0.006,1.404,,51.72,5.932,9.151,0.0265,0.0563,0.0622,0.470,,12,0.134,5.932,36,0.000191,9.144
,3,49,13:11,791,37.28,45,16.83,16.75,176.1,0.208,6.213,9.464,0.344,0.177,0.050,0.0597,5.967,0.626,3088,0.000,1.395,,38.00,6.353,9.249,0.0489,0.0584,0.0762,0.838,,12,0.120,6.353,36,0.000784,9.221
,4,81,14:14,854,39.26,45,23.84,25.90,282.6,0.294,6.543,9.272,0.294,0.287,0.254,0.0579,5.794,0.540,3088,0.021,1.424,,34.35,6.543,9.150,0.0509,0.0563,0.0759,0.905,,13,0.0991,6.543,36,0.001145,9.108
,5,118,15:17,917,38.51,43,33.51,35.00,408.4,0.413,6.419,8.965,0.284,0.298,0.242,0.0575,5.748,0.578,2589,0.056,1.473,,34.02,6.376,8.814,0.0405,0.0591,0.0717,0.686,,12,0.105,6.376,36,0.000315,8.803
,6,163,16:21,981,36.81,42,44.21,44.26,593.0,0.545,6.135,8.418,0.271,0.303,0.188,0.0604,6.041,0.522,2128,0.124,1.569,,32.96,6.145,8.341,0.0536,0.0396,0.0666,1.351,,12,0.0917,6.145,36,0.003020,8.233
,7,216,17:24,1044,35.38,39,51.32,53.06,741.4,0.633,5.896,7.734,0.238,0.357,0.240,0.0570,5.700,0.595,2141,0.224,1.708,,26.08,5.910,7.626,0.0377,0.0539,0.0658,0.699,,14,0.0658,5.910,36,-0.000746,7.652
,8,279,18:27,1107,33.83,38,62.16,62.54,924.8,0.766,5.638,7.254,0.223,0.372,0.186,0.0550,5.504,0.608,1872,0.305,1.820,,32.52,5.615,7.135,0.0259,0.0389,0.0467,0.666,,12,0.0636,5.615,36,-0.000112,7.139
,9,353,19:30,1170,32.22,36,67.05,71.31,1195,0.826,5.370,6.629,0.190,0.432,0.253,0.0562,5.621,0.507,1629,0.428,1.992,,19.45,5.345,6.576,0.0358,0.0521,0.0632,0.686,,12,0.0496,5.345,36,0.000874,6.544
,10,442,20:33,1233,30.34,34,78.01,78.92,1257,0.962,5.057,6.141,0.176,0.444,0.045,0.0472,4.724,0.558,1872,0.541,2.151,,20.87,5.022,6.134,0.0360,0.0393,0.0533,0.915,,13,0.0444,5.022,36,0.002521,6.043
,11,547,21:36,1296,29.14,33,84.07,85.05,1672,1.036,4.856,5.738,0.154,0.493,0.206,0.0508,5.077,0.602,1552,0.649,2.301,,11.59,4.849,5.693,0.0546,0.0483,0.0728,1.131,,15,0.0326,4.849,36,0.000734,5.666
,12,671,22:39,1359,26.83,31,87.78,89.68,2178,1.082,4.471,5.144,0.131,0.533,0.166,0.0539,5.390,0.470,1309,0.840,2.567,,9.387,4.465,5.105,0.0420,0.0538,0.0682,0.780,,12,0.0263,4.465,36,-0.000512,5.123
,13,819,23:42,1422,24.50,30,90.09,92.98,2284,1.111,4.084,4.589,0.110,0.573,0.038,0.0463,4.632,0.591,1283,1.062,2.878,,7.964,4.113,4.598,0.0342,0.0504,0.0609,0.678,,12,0.0171,4.113,36,0.002126,4.521
,14,995,24:45,1485,22.87,28,99.67,95.14,2270,1.229,3.812,4.237,0.100,0.588,0.022,0.0379,3.789,0.538,2128,1.234,3.117,,6.990,3.789,4.231,0.0437,0.0456,0.0631,0.959,,14,0.0167,3.789,36,0.001225,4.187
,15,1204,25:48,1548,21.20,28,166.2,96.43,744.7,2.049,3.533,4.099,0.138,0.417,0.014,0.0103,1.027,0.834,14390,1.309,3.222,,6.110,3.470,3.851,0.0468,0.0412,0.0624,1.138,,30,0.008625,3.470,36,0.000694,3.826
,16,1451,26:51,1611,19.98,27,94.34,97.13,,1.163,3.329,3.561,0.065,0.694,,,,,,1.658,3.709,,3.208,3.329,3.561,0.0573,0.0439,0.0722,1.304,,14,0.008799,3.329,36,0.001244,3.516
,17,1745,27:54,1674,18.87,29,127.6,97.48,,1.573,3.145,3.393,0.073,0.642,,,,,,1.789,3.892,,3.566,3.145,3.393,0.0480,0.0504,0.0696,0.953,,35,0.006268,3.145,36,0.001515,3.339
,18,2094,28:57,1737,18.27,29,80.32,97.63,,0.990,3.045,3.167,0.038,0.802,,,,,,1.988,4.170,,1.682,3.045,3.167,0.0399,0.0602,0.0722,0.663,,17,0.006812,3.045,36,0.001423,3.116
,19,2508,30:01,1801,17.47,32,81.24,97.70,,1.001,2.911,3.009,0.032,0.825,,,,,,2.145,4.389,,1.458,2.911,3.009,0.0424,0.0517,0.0668,0.821,,17,0.003667,2.911,36,-0.001185,3.051
,20,3000,31:03,1863,16.86,32,135.6,97.72,,1.672,2.809,2.942,0.045,0.752,,,,,,2.217,4.488,,1.791,2.809,2.942,0.0536,0.0514,0.0743,1.042,,33,0.001626,2.809,36,-0.000878,2.974
,21,0,32:06,1926,19.23,18,0.000000,0.000000,0.000000,0.000000,3.204,4.457,0.281,,0.289,0.0543,5.434,0.767,1283,1.123,2.963,,55.24,3.199,4.409,0.0135,0.0172,0.0219,0.785,,12,0.0436,3.199,36,0.000803,4.380
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,28.98,45,0.000000,0.000000,0.000000,0.000000,4.070,6.979,0.417,,0.290,0.0739,4.928,0.829,1437,0.145,1.542,,194.8,4.194,6.712,0.009111,0.009173,0.0129,0.993,,12,0.114,4.194,36,-0.001554,6.768
,2,22,12:08,728,35.10,54,8.342,8.120,61.67,0.0830,4.920,7.926,0.379,0.106,0.220,0.0698,4.655,0.590,2883,0.008,1.358,,43.84,5.021,7.726,0.0418,0.0454,0.0617,0.919,,12,0.122,5.021,36,0.000026,7.725
,3,49,13:11,791,37.28,55,16.58,17.00,143.5,0.165,5.286,7.989,0.338,0.206,0.207,0.0729,4.863,0.590,3203,0.000,1.347,,47.90,5.372,7.762,0.0335,0.0370,0.0499,0.906,,12,0.114,5.372,36,-0.001506,7.816
,4,81,14:14,854,39.26,55,26.31,26.16,222.1,0.262,5.324,7.886,0.325,0.232,0.072,0.0683,4.552,0.606,2883,0.013,1.364,,44.50,5.455,7.673,0.0291,0.0405,0.0499,0.717,,12,0.103,5.455,36,-0.000819,7.703
,5,118,15:17,917,38.51,54,33.74,35.16,326.8,0.336,5.449,7.631,0.286,0.311,0.246,0.0690,4.599,0.593,2371,0.047,1.410,,44.93,5.408,7.527,0.0167,0.0441,0.0472,0.378,,12,0.102,5.408,36,0.001609,7.469
