File path:,
File note:,
File date:,16/06/17
File time:,06:41:13
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.374,0.391,0.390,0.410
Ek:,211.3,191.7,189.2,181.4
Pm:,61.50,65.19,67.81,74.42
Em:,534.8,646.6,659.5,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.274,0.156,0.364,0.123
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,18.21,43,0.000000,0.000000,0.000000,0.000000,3.034,5.026,0.396,,0.274,0.0547,5.468,0.702,1808,0.144,1.688,,117.9,3.085,4.909,0.0110,0.0109,0.0155,1.005,,13,0.0636,3.085,36,0.000251,4.900
,2,19,12:08,728,21.14,50,7.180,6.799,59.82,0.0561,3.523,5.662,0.378,0.056,0.075,0.0523,5.229,0.646,2448,0.015,1.498,,40.61,3.602,5.545,0.0319,0.0356,0.0478,0.896,,12,0.0734,3.602,36,0.001821,5.480
,3,42,13:11,791,23.26,52,13.60,14.25,137.1,0.106,3.877,5.733,0.324,0.197,0.292,0.0542,5.422,0.550,2909,0.003,1.480,,32.39,3.843,5.646,0.0343,0.0438,0.0556,0.784,,12,0.0680,3.843,36,-0.000022,5.646
,4,68,14:14,854,23.81,52,21.06,21.76,224.0,0.164,3.968,5.748,0.310,0.233,0.264,0.0547,5.469,0.579,2717,0.000,1.476,,33.18,3.967,5.628,0.0222,0.0449,0.0501,0.495,,12,0.0643,3.967,36,-0.000163,5.634
,5,99,15:17,917,24.20,52,28.75,29.58,353.0,0.225,4.033,5.684,0.290,0.276,0.254,0.0592,5.921,0.536,2640,0.011,1.492,,25.23,4.047,5.587,0.0473,0.0386,0.0610,1.227,,16,0.0602,4.047,36,0.000162,5.581
,6,134,16:20,980,24.46,52,36.20,37.13,451.5,0.283,4.076,5.585,0.270,0.320,0.232,0.0560,5.595,0.524,2640,0.029,1.519,,31.52,4.071,5.505,0.0250,0.0380,0.0455,0.659,,12,0.0572,4.071,36,0.000310,5.493
,7,176,17:23,1043,24.47,51,44.28,44.69,605.2,0.346,4.079,5.451,0.252,0.357,0.212,0.0571,5.710,0.602,2320,0.055,1.556,,21.12,4.077,5.363,0.0455,0.0406,0.0609,1.120,,12,0.0524,4.077,36,0.000170,5.357
,8,224,18:26,1106,24.24,49,52.51,51.17,745.5,0.410,4.041,5.278,0.234,0.389,0.204,0.0553,5.527,0.635,2077,0.089,1.607,,22.21,4.012,5.237,0.0372,0.0408,0.0552,0.912,,12,0.0519,4.012,36,0.001450,5.185
,9,280,19:29,1169,24.35,49,58.35,55.36,976.4,0.456,4.059,5.127,0.208,0.447,0.237,0.0579,5.791,0.541,1949,0.121,1.655,,17.43,4.048,5.086,0.0487,0.0343,0.0596,1.420,,12,0.0430,4.048,36,0.000892,5.054
,10,344,20:32,1232,24.25,49,63.31,58.50,1147,0.494,4.042,4.954,0.184,0.501,0.243,0.0553,5.535,0.516,2000,0.160,1.712,,16.45,4.023,4.909,0.0309,0.0441,0.0538,0.702,,12,0.0364,4.023,36,0.001218,4.865
