File path:,
File note:,
File date:,15/06/17
File time:,04:36:40
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.379,0.392,0.403,0.402
Ek:,232.1,228.7,209.0,234.5
Pm:,80.63,138.1,79.01,64.68
Em:,813.4,,816.3,441.9
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.288,0.190,0.339,0.617
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,22.68,37,0.000000,0.000000,0.000000,0.000000,3.779,6.301,0.400,,0.288,0.0584,5.836,0.771,1603,0.167,1.517,,169.6,3.842,6.145,0.009860,0.009331,0.0136,1.057,,12,0.0855,3.842,36,-0.000270,6.155
,2,22,12:08,728,26.46,41,8.099,7.949,71.07,0.0780,4.410,6.979,0.368,0.128,0.181,0.0536,5.365,0.641,2563,0.053,1.370,,36.74,4.477,6.815,0.0486,0.0411,0.0636,1.182,,12,0.0865,4.477,36,-0.000042,6.816
,3,49,13:11,791,28.64,43,16.63,16.73,170.3,0.160,4.774,7.227,0.339,0.212,0.293,0.0577,5.773,0.522,3088,0.017,1.322,,38.75,4.784,7.081,0.0381,0.0454,0.0593,0.840,,12,0.0881,4.784,36,0.001226,7.037
,4,81,14:15,855,29.95,44,25.59,25.89,284.8,0.246,4.992,7.298,0.316,0.270,0.271,0.0584,5.838,0.566,2691,0.007,1.310,,36.46,4.955,7.187,0.0388,0.0474,0.0612,0.819,,12,0.0923,4.955,36,0.001035,7.149
,5,118,15:18,918,31.41,45,33.98,35.03,406.5,0.327,5.235,7.352,0.288,0.338,0.244,0.0572,5.721,0.563,2397,0.000,1.300,,32.63,5.253,7.222,0.0439,0.0414,0.0603,1.062,,12,0.0759,5.253,36,0.000303,7.211
,6,163,16:20,980,31.60,45,44.07,44.35,559.6,0.424,5.267,7.218,0.270,0.372,0.234,0.0570,5.701,0.597,2051,0.019,1.324,,24.19,5.246,7.064,0.0620,0.0424,0.0751,1.464,,12,0.0782,5.246,36,-0.001516,7.118
,7,216,17:24,1044,31.67,43,53.16,53.24,693.9,0.512,5.279,7.002,0.246,0.418,0.232,0.0533,5.334,0.551,2269,0.050,1.365,,24.50,5.212,6.945,0.0495,0.0505,0.0707,0.979,,12,0.0720,5.212,36,0.001061,6.907
,8,279,18:27,1107,31.59,44,62.19,61.22,937.1,0.599,5.265,6.775,0.223,0.463,0.271,0.0558,5.578,0.527,2243,0.085,1.411,,26.13,5.224,6.717,0.0415,0.0392,0.0571,1.060,,13,0.0610,5.224,36,0.001995,6.645
,9,353,19:30,1170,31.21,43,71.32,67.99,1179,0.687,5.201,6.518,0.202,0.502,0.172,0.0555,5.547,0.681,1949,0.128,1.466,,17.87,5.226,6.455,0.0460,0.0510,0.0687,0.902,,12,0.0491,5.226,36,0.000574,6.434
,10,442,20:33,1233,30.60,41,73.16,73.53,1641,0.704,5.100,6.112,0.166,0.576,0.158,0.0617,6.165,0.606,1232,0.203,1.564,,12.04,5.118,6.055,0.0553,0.0548,0.0778,1.009,,14,0.0381,5.118,36,0.000457,6.038
,11,547,21:36,1296,28.56,40,87.20,77.51,1908,0.840,4.760,5.663,0.159,0.572,0.201,0.0579,5.791,0.615,1731,0.298,1.688,,15.01,4.774,5.630,0.0413,0.0394,0.0571,1.048,,12,0.0330,4.774,36,0.001753,5.567
,12,671,22:39,1359,27.33,39,76.26,79.87,1727,0.734,4.555,5.139,0.114,0.675,0.161,0.0427,4.274,0.936,1680,0.431,1.860,,9.537,4.520,5.101,0.0533,0.0296,0.0610,1.798,,12,0.0203,4.520,36,0.000716,5.075
,13,819,23:42,1422,25.36,37,66.07,80.63,,0.636,4.226,4.597,0.081,0.752,,,,,,0.599,2.079,,5.212,4.226,4.597,0.0487,0.0519,0.0712,0.940,,18,0.0145,4.226,36,-0.002173,4.676
