File path:,
File note:,
File date:,11/06/17
File time:,17:50:15
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.451,0.457,0.454,0.464
Ek:,595.2,611.8,613.4,629.9
Pm:,192.8,229.2,223.0,188.9
Em:,1316,3575,2621,917.9
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.128,0.067,0.058,0.122
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,20.60,32,0.000000,0.000000,0.000000,0.000000,3.433,5.769,0.405,,0.371,0.0456,4.563,0.706,1552,0.132,1.318,,148.1,3.419,5.669,0.008558,0.0125,0.0152,0.682,,14,0.0640,3.419,36,0.001483,5.616
,2,22,12:08,728,22.16,45,9.038,9.737,57.13,0.0781,3.694,6.269,0.411,0.091,0.366,0.0431,4.312,0.618,1808,0.042,1.213,,40.02,3.686,6.164,0.0382,0.0487,0.0619,0.784,,16,0.0668,3.686,36,0.002107,6.088
,3,49,13:11,791,21.66,45,20.48,21.20,120.4,0.177,3.609,6.202,0.418,0.069,0.284,0.0408,4.082,0.605,1923,0.053,1.226,,44.26,3.662,6.052,0.0294,0.0453,0.0540,0.648,,20,0.0624,3.662,36,0.001356,6.003
,4,81,14:14,854,22.32,48,34.86,34.14,202.3,0.301,3.720,6.530,0.430,0.068,0.246,0.0415,4.147,0.617,1731,0.000,1.165,,47.36,3.781,6.391,0.0279,0.0475,0.0551,0.588,,16,0.0724,3.781,36,0.002112,6.315
,5,118,15:17,917,23.35,47,46.46,48.25,290.9,0.402,3.892,6.420,0.394,0.140,0.346,0.0409,4.094,0.538,1808,0.017,1.185,,45.74,3.853,6.333,0.0374,0.0393,0.0542,0.951,,14,0.0664,3.853,36,0.002667,6.237
,6,163,16:21,981,23.67,49,62.72,64.28,401.8,0.542,3.945,6.413,0.385,0.159,0.337,0.0409,4.093,0.562,1808,0.018,1.186,,32.09,3.913,6.300,0.0523,0.0529,0.0744,0.988,,12,0.0659,3.913,36,0.002332,6.216
,7,216,17:23,1043,23.38,48,83.49,81.66,563.8,0.722,3.897,6.352,0.387,0.151,0.227,0.0433,4.335,0.625,1437,0.028,1.197,,42.70,3.938,6.234,0.0364,0.0395,0.0538,0.922,,15,0.0673,3.938,36,0.000950,6.200
,8,279,18:27,1107,23.33,48,99.51,100.4,738.0,0.860,3.888,6.043,0.357,0.194,0.338,0.0439,4.392,0.585,1629,0.081,1.258,,42.93,3.896,5.974,0.0296,0.0383,0.0484,0.773,,14,0.0571,3.896,36,0.002204,5.894
,9,353,19:30,1170,23.63,46,123.0,120.0,840.5,1.063,3.938,6.045,0.348,0.213,0.160,0.0395,3.954,0.669,1437,0.080,1.258,,35.14,3.965,5.916,0.0320,0.0453,0.0555,0.707,,12,0.0582,3.965,36,0.001392,5.866
,10,442,20:33,1233,24.55,49,141.6,140.6,1119,1.224,4.091,6.021,0.320,0.275,0.280,0.0421,4.205,0.560,1488,0.085,1.263,,36.28,4.073,5.950,0.0318,0.0408,0.0517,0.778,,12,0.0553,4.073,36,0.002328,5.866
,11,547,21:36,1296,26.05,50,164.8,161.3,1487,1.424,4.342,6.214,0.301,0.330,0.238,0.0452,4.515,0.464,1309,0.051,1.224,,29.16,4.366,6.158,0.0344,0.0509,0.0615,0.676,,12,0.0531,4.366,36,0.002326,6.074
,12,671,22:39,1359,27.03,51,186.0,175.4,1720,1.608,4.506,6.234,0.277,0.385,0.236,0.0426,4.256,0.604,1488,0.047,1.220,,22.89,4.478,6.138,0.0489,0.0536,0.0725,0.913,,13,0.0543,4.478,36,0.000912,6.105
,13,819,23:42,1422,26.11,50,201.3,183.7,2115,1.740,4.352,5.771,0.246,0.430,0.217,0.0429,4.288,0.645,1309,0.132,1.318,,25.19,4.306,5.723,0.0321,0.0462,0.0562,0.694,,14,0.0476,4.306,36,0.001607,5.665
,14,995,24:45,1485,24.97,48,216.1,189.6,2638,1.868,4.161,5.316,0.217,0.472,0.271,0.0440,4.402,0.508,1488,0.228,1.431,,21.60,4.142,5.273,0.0314,0.0419,0.0523,0.749,,15,0.0367,4.142,36,0.001036,5.235
,15,1204,25:48,1548,21.52,44,216.5,192.5,3071,1.871,3.587,4.373,0.180,0.508,0.027,0.0424,4.235,0.962,1117,0.493,1.739,,11.27,3.646,4.346,0.0525,0.0332,0.0621,1.579,,19,0.0203,3.646,36,0.000941,4.312
,16,1451,26:51,1611,18.59,41,236.1,192.4,3599,2.040,3.099,3.701,0.163,0.503,0.209,0.0412,4.118,0.698,1872,0.764,2.055,,8.937,3.157,3.664,0.0365,0.0435,0.0568,0.839,,12,0.0129,3.157,36,0.000347,3.652
,17,1745,27:54,1674,17.57,40,179.4,189.6,,1.550,2.928,3.264,0.103,0.658,,,,,,1.001,2.330,,5.508,2.928,3.264,0.0374,0.0481,0.0609,0.779,,20,0.006156,2.928,36,-0.000252,3.273
,18,2094,28:57,1737,17.23,41,134.5,184.5,,1.162,2.871,3.068,0.064,0.777,,,,,,1.128,2.479,,3.653,2.871,3.068,0.0348,0.0412,0.0539,0.845,,21,0.005146,2.871,36,-0.000700,3.093
,19,2508,30:00,1800,16.45,44,245.6,178.0,,2.123,2.741,3.039,0.098,0.657,,,,,,1.149,2.503,,3.828,2.741,3.039,0.0602,0.0492,0.0777,1.222,,19,0.006496,2.741,36,0.002234,2.958
,20,3000,31:04,1864,16.52,47,190.7,171.2,,1.648,2.753,2.940,0.064,0.772,,,,,,1.221,2.586,,2.321,2.753,2.940,0.0670,0.0446,0.0805,1.502,,12,0.006594,2.753,36,0.000828,2.911
,21,0,32:07,1927,16.79,28,0.000000,0.000000,0.000000,0.000000,2.798,4.564,0.387,,0.329,0.0434,4.336,0.740,1360,0.431,1.666,,94.07,2.806,4.490,0.009367,0.0153,0.0179,0.614,,13,0.0463,2.806,36,0.001557,4.434
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,20.60,39,0.000000,0.000000,0.000000,0.000000,2.847,4.986,0.429,,0.309,0.0546,3.638,0.769,1437,0.134,1.316,,185.9,2.896,4.866,0.006858,0.008077,0.0106,0.849,,13,0.0656,2.896,36,0.000093,4.863
,2,22,12:08,728,22.16,56,9.680,9.886,45.33,0.0655,3.028,5.408,0.440,0.026,0.347,0.0513,3.422,0.612,1808,0.046,1.214,,63.10,3.075,5.280,0.0195,0.0290,0.0349,0.672,,12,0.0705,3.075,36,0.000034,5.279
,3,49,13:11,791,21.66,57,20.38,21.54,94.05,0.138,3.110,5.324,0.416,0.072,0.356,0.0478,3.187,0.590,1923,0.062,1.233,,56.46,3.094,5.230,0.0230,0.0300,0.0378,0.768,,14,0.0639,3.094,36,0.001188,5.187
,4,81,14:14,854,22.32,60,35.10,34.71,154.0,0.237,3.205,5.656,0.433,0.064,0.254,0.0473,3.156,0.633,1757,0.000,1.160,,51.71,3.251,5.512,0.0208,0.0384,0.0437,0.542,,16,0.0703,3.251,36,0.001387,5.462
