File path:,
File note:,
File date:,19/06/17
File time:,03:48:33
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.417,0.416,0.433,0.412
Ek:,377.8,376.2,338.3,392.2
Pm:,135.1,140.5,110.3,117.7
Em:,1367,1389,796.5,857.5
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.149,0.093,0.200,0.209
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,6.229,47,0.000000,0.000000,0.000000,0.000000,1.038,1.822,0.430,,0.301,0.0755,7.546,0.750,1603,0.115,1.309,,87.99,1.075,1.756,0.006594,0.004058,0.007742,1.625,,12,0.0311,1.075,36,-0.000287,1.767
,2,22,12:06,726,7.322,55,8.159,8.909,92.52,0.0201,1.220,1.940,0.371,0.173,0.401,0.0698,6.984,0.606,2051,0.047,1.230,,18.31,1.205,1.872,0.0248,0.0267,0.0365,0.927,,13,0.0300,1.205,36,-0.000399,1.887
,3,49,13:09,789,7.408,58,18.70,19.16,207.4,0.0460,1.235,1.997,0.382,0.163,0.273,0.0703,7.030,0.543,2269,0.018,1.195,,27.16,1.245,1.938,0.0183,0.0177,0.0255,1.033,,13,0.0321,1.245,36,-0.000485,1.956
,4,81,14:12,852,7.526,58,30.75,30.39,338.7,0.0756,1.254,2.022,0.380,0.173,0.136,0.0694,6.943,0.597,2051,0.005,1.180,,20.33,1.295,1.969,0.0206,0.0259,0.0331,0.794,,13,0.0296,1.295,36,0.000211,1.961
,5,118,15:15,915,7.836,60,42.16,42.25,508.7,0.104,1.306,2.032,0.357,0.223,0.251,0.0716,7.158,0.624,2192,0.000,1.174,,21.51,1.327,1.984,0.0172,0.0252,0.0305,0.681,,13,0.0292,1.327,36,0.000285,1.973
,6,163,16:18,978,8.018,60,55.31,55.19,686.8,0.136,1.336,2.023,0.339,0.261,0.049,0.0700,6.997,0.642,1808,0.004,1.179,,17.49,1.374,1.968,0.0232,0.0248,0.0339,0.935,,12,0.0284,1.374,36,-0.000126,1.972
,7,216,17:21,1041,8.071,60,71.61,68.58,912.8,0.176,1.345,2.012,0.332,0.275,0.048,0.0702,7.017,0.733,1731,0.010,1.185,,18.44,1.384,1.966,0.0213,0.0232,0.0315,0.919,,12,0.0278,1.384,36,0.000285,1.956
,8,279,18:24,1104,8.128,60,83.35,82.24,1263,0.205,1.355,1.932,0.299,0.332,0.208,0.0752,7.515,0.632,1552,0.052,1.235,,14.81,1.353,1.895,0.0246,0.0270,0.0366,0.912,,12,0.0293,1.353,36,0.000379,1.881
,9,353,19:27,1167,8.210,59,95.18,95.62,1620,0.234,1.368,1.873,0.270,0.387,0.235,0.0762,7.619,0.723,1411,0.084,1.273,,13.69,1.374,1.837,0.0218,0.0258,0.0338,0.843,,13,0.0236,1.374,36,0.000013,1.836
,10,442,20:30,1230,8.087,58,105.0,106.9,2127,0.258,1.348,1.768,0.237,0.442,0.330,0.0799,7.991,0.454,1488,0.150,1.350,,13.35,1.340,1.745,0.0215,0.0214,0.0303,1.009,,12,0.0212,1.340,36,0.000548,1.725
