File path:,
File note:,
File date:,30/06/17
File time:,13:48:34
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.427,0.430,0.441,0.436
Ek:,266.2,279.5,243.8,252.3
Pm:,82.29,104.6,106.4,102.5
Em:,576.1,922.1,,1047
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.293,0.154,0.105,0.073
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,41.91,33,0.000000,0.000000,0.000000,0.000000,6.985,11.70,0.403,,0.380,0.0402,4.016,0.573,2371,0.227,1.433,,157.9,6.944,11.60,0.0203,0.0214,0.0295,0.951,,16,0.115,6.944,36,0.007747,11.32
,2,22,12:08,728,47.89,40,8.864,9.006,51.08,0.157,7.981,13.37,0.403,0.092,0.310,0.0386,3.855,0.468,2832,0.074,1.254,,61.34,7.976,13.21,0.0567,0.0638,0.0853,0.888,,16,0.130,7.976,36,0.008708,12.90
,3,49,13:11,791,51.04,42,19.16,19.09,115.1,0.339,8.506,13.97,0.391,0.140,0.291,0.0390,3.902,0.474,3203,0.028,1.200,,74.02,8.507,13.81,0.0439,0.0566,0.0716,0.776,,12,0.139,8.507,36,0.007854,13.53
,4,81,14:14,854,53.64,43,30.55,29.79,188.6,0.540,8.941,14.35,0.377,0.182,0.275,0.0387,3.866,0.450,3331,0.000,1.168,,58.42,8.948,14.20,0.0543,0.0716,0.0899,0.758,,15,0.136,8.948,36,0.0112,13.80
,5,118,15:17,917,56.76,43,40.25,40.65,279.7,0.711,9.459,14.36,0.341,0.261,0.299,0.0394,3.936,0.434,3152,0.000,1.168,,55.72,9.421,14.21,0.0531,0.0676,0.0860,0.785,,12,0.130,9.421,36,0.007536,13.94
,6,163,16:20,980,58.35,43,52.17,51.99,373.0,0.922,9.725,14.30,0.320,0.305,0.292,0.0380,3.800,0.434,3152,0.004,1.172,,64.53,9.676,14.18,0.0459,0.0525,0.0697,0.874,,13,0.120,9.676,36,0.009275,13.84
,7,216,17:23,1043,59.80,43,63.54,63.10,520.1,1.123,9.967,14.12,0.294,0.357,0.251,0.0400,3.999,0.463,2717,0.017,1.187,,49.77,9.963,14.00,0.0469,0.0661,0.0810,0.710,,13,0.113,9.963,36,0.005725,13.79
,8,279,18:27,1107,60.80,43,73.73,72.85,683.9,1.303,10.13,13.77,0.264,0.414,0.211,0.0407,4.070,0.474,2512,0.042,1.217,,34.15,10.15,13.75,0.0808,0.0679,0.106,1.190,,15,0.100,10.15,36,0.008789,13.43
,9,353,19:30,1170,60.87,42,83.38,77.63,882.2,1.474,10.14,13.28,0.236,0.466,0.273,0.0415,4.150,0.428,2512,0.081,1.262,,30.31,10.14,13.14,0.0709,0.0692,0.0991,1.025,,13,0.0901,10.14,36,0.003824,13.00
,10,442,20:33,1233,59.49,40,86.38,80.85,1084,1.527,9.916,12.32,0.195,0.539,0.248,0.0407,4.071,0.482,2128,0.165,1.360,,23.51,9.900,12.32,0.0754,0.0702,0.103,1.073,,13,0.0679,9.900,36,0.005918,12.11
