File path:,
File note:,
File date:,02/06/17
File time:,08:58:23
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.304,0.320,0.326,0.341
Ek:,425.5,270.7,228.7,217.4
Pm:,81.89,54.77,53.19,48.98
Em:,,,502.6,356.5
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.280,0.216,0.345,0.378
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:35,35,9.130,39,0.000000,0.000000,0.000000,0.000000,1.522,2.322,0.345,,0.295,0.0493,4.932,0.526,3088,0.026,2.006,,61.56,1.513,2.289,0.005007,0.0116,0.0126,0.433,,12,0.0266,1.513,36,0.000809,2.260
,2,22,06:37,397,9.536,39,7.106,6.528,64.46,0.0320,1.589,2.348,0.323,0.036,0.280,0.0487,4.866,0.440,3600,0.014,1.984,,24.16,1.577,2.312,0.0185,0.0242,0.0304,0.763,,12,0.0269,1.577,36,0.000344,2.300
,3,49,07:40,460,9.900,41,15.05,14.09,143.7,0.0677,1.650,2.381,0.307,0.092,0.225,0.0487,4.869,0.466,4003,0.000,1.956,,23.36,1.642,2.347,0.0175,0.0246,0.0302,0.709,,13,0.0253,1.642,36,0.000195,2.340
,4,81,08:43,523,10.23,41,22.65,22.46,232.4,0.102,1.705,2.367,0.280,0.170,0.189,0.0476,4.765,0.408,3472,0.006,1.968,,17.80,1.702,2.351,0.0274,0.0241,0.0365,1.136,,17,0.0222,1.702,36,0.001238,2.307
,5,118,09:46,586,10.40,41,28.65,31.38,336.1,0.129,1.734,2.289,0.243,0.263,0.226,0.0473,4.730,0.340,3920,0.040,2.034,,15.50,1.739,2.262,0.0190,0.0279,0.0337,0.681,,16,0.0166,1.739,36,0.000028,2.261
,6,163,10:49,649,10.30,41,37.15,41.23,405.4,0.167,1.716,2.223,0.228,0.295,0.098,0.0413,4.130,0.384,4144,0.071,2.095,,16.72,1.713,2.212,0.0207,0.0216,0.0299,0.959,,14,0.0162,1.713,36,0.000967,2.178
,7,216,11:53,713,9.999,40,47.45,51.58,550.5,0.214,1.666,2.136,0.220,0.301,0.053,0.0423,4.232,0.285,3139,0.115,2.181,,12.96,1.672,2.116,0.0147,0.0310,0.0343,0.474,,14,0.0150,1.672,36,0.000855,2.086
,8,279,12:56,776,9.826,38,49.80,62.31,646.5,0.224,1.638,1.994,0.178,0.405,0.028,0.0385,3.848,0.390,4246,0.195,2.336,,9.758,1.635,1.981,0.0243,0.0258,0.0355,0.940,,17,0.0113,1.635,36,0.000848,1.950
,9,353,13:58,838,9.527,38,55.05,73.04,1020,0.248,1.588,1.881,0.156,0.458,0.197,0.0480,4.798,0.260,2640,0.266,2.476,,9.441,1.579,1.867,0.0142,0.0269,0.0304,0.530,,12,0.0113,1.579,36,0.000321,1.855
,10,442,15:02,902,8.954,38,72.31,81.65,1086,0.326,1.492,1.784,0.164,0.409,0.203,0.0408,4.082,0.400,3728,0.335,2.610,,8.769,1.488,1.778,0.0248,0.0218,0.0331,1.138,,19,0.008841,1.488,36,0.000597,1.757
,11,547,16:05,965,8.727,38,65.90,80.65,,0.297,1.455,1.654,0.120,0.540,,,,,,0.440,2.816,,5.371,1.455,1.654,0.0258,0.0266,0.0371,0.970,,16,0.006356,1.455,36,0.000615,1.632
,12,671,17:08,1028,8.616,38,54.97,80.39,,0.247,1.436,1.564,0.082,0.674,,,,,,0.522,2.978,,3.451,1.436,1.564,0.0278,0.0247,0.0371,1.126,,35,0.003063,1.436,36,0.000660,1.540
,13,819,18:11,1091,7.992,39,80.70,80.76,,0.363,1.332,1.478,0.099,0.591,,,,,,0.612,3.152,,4.430,1.332,1.478,0.0222,0.0242,0.0329,0.918,,12,0.004822,1.332,36,0.000061,1.475
,14,995,19:14,1154,7.715,40,90.35,81.59,,0.407,1.286,1.414,0.091,0.610,,,,,,0.684,3.293,,3.984,1.286,1.414,0.0202,0.0251,0.0322,0.803,,13,0.004334,1.286,36,0.000727,1.388
,15,1204,20:17,1217,7.347,42,79.54,82.67,,0.358,1.224,1.311,0.066,0.699,,,,,,0.816,3.552,,2.294,1.224,1.311,0.0243,0.0289,0.0378,0.844,,26,0.002563,1.224,36,-0.000102,1.315
,16,1451,21:20,1280,7.470,43,62.66,83.73,,0.282,1.245,1.301,0.043,0.802,,,,,,0.830,3.579,,1.502,1.245,1.301,0.0288,0.0238,0.0374,1.211,,18,0.002116,1.245,36,-0.000289,1.312
,17,1745,22:23,1343,7.198,49,119.4,84.61,,0.537,1.200,1.288,0.068,0.684,,,,,,0.849,3.616,,1.440,1.200,1.288,0.0426,0.0440,0.0612,0.968,,13,0.004588,1.200,36,0.001516,1.233
,18,2094,23:26,1406,6.670,51,301.5,85.22,,1.357,1.112,1.299,0.144,0.340,,,,,,0.834,3.587,,3.319,1.112,1.299,0.0391,0.0406,0.0563,0.963,,20,0.003635,1.112,36,0.000161,1.293
,19,2508,24:29,1469,6.965,60,179.4,85.57,,0.808,1.161,1.250,0.072,0.662,,,,,,0.905,3.725,,1.827,1.161,1.250,0.0265,0.0412,0.0490,0.644,,27,0.002686,1.161,36,0.000436,1.235
,20,3000,25:32,1532,6.704,61,88.15,85.74,,0.397,1.117,1.151,0.029,0.852,,,,,,1.069,4.046,,0.533,1.117,1.151,0.0459,0.0439,0.0635,1.046,,12,0.0110,1.117,36,-0.001584,1.208
,21,0,26:35,1595,7.943,27,0.000000,0.000000,0.000000,0.000000,1.324,1.876,0.294,,0.264,0.0510,5.098,0.536,2371,0.270,2.483,,46.26,1.320,1.856,0.006082,0.009863,0.0116,0.617,,12,0.0184,1.320,36,0.000440,1.841
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:35,35,9.130,46,0.000000,0.000000,0.000000,0.000000,1.223,1.866,0.345,,0.303,0.0563,3.750,0.516,3037,0.030,2.071,,62.34,1.214,1.835,0.007939,0.006007,0.009955,1.322,,12,0.0237,1.214,36,0.000288,1.824
,2,22,06:37,397,9.536,47,7.010,6.764,43.91,0.0254,1.292,1.896,0.319,0.032,0.278,0.0497,3.314,0.360,3677,0.014,2.039,,29.62,1.283,1.870,0.0101,0.0170,0.0198,0.592,,12,0.0209,1.283,36,0.000246,1.861
,3,49,07:40,460,9.900,48,14.62,14.35,96.80,0.0529,1.349,1.922,0.298,0.102,0.255,0.0492,3.280,0.353,3971,0.000,2.011,,22.29,1.353,1.887,0.0181,0.0158,0.0240,1.144,,17,0.0180,1.353,36,-0.000027,1.888
,4,81,08:43,523,10.23,49,21.36,22.41,158.3,0.0773,1.397,1.898,0.264,0.199,0.276,0.0487,3.246,0.434,4272,0.013,2.036,,19.81,1.375,1.888,0.0138,0.0219,0.0259,0.629,,12,0.0188,1.375,36,0.000607,1.867
,5,118,09:46,586,10.40,48,29.65,30.61,212.3,0.107,1.391,1.857,0.251,0.226,0.258,0.0448,2.987,0.384,4643,0.035,2.081,,17.64,1.381,1.832,0.0174,0.0188,0.0256,0.926,,12,0.0159,1.381,36,0.000006,1.832
,6,163,10:49,649,10.30,47,37.26,39.20,306.5,0.135,1.370,1.776,0.229,0.274,0.251,0.0468,3.122,0.290,4080,0.082,2.176,,18.98,1.358,1.763,0.0113,0.0181,0.0214,0.627,,12,0.0152,1.358,36,0.000840,1.733
,7,216,11:53,713,9.999,46,46.80,47.63,420.6,0.169,1.334,1.703,0.217,0.292,0.131,0.0485,3.233,0.376,3280,0.128,2.269,,14.77,1.318,1.692,0.0177,0.0181,0.0253,0.977,,12,0.0163,1.318,36,0.000557,1.672
,8,279,12:56,776,9.826,44,59.82,54.97,545.8,0.216,1.271,1.618,0.214,0.274,0.047,0.0487,3.249,0.437,3523,0.188,2.388,,12.48,1.267,1.600,0.0199,0.0178,0.0267,1.118,,13,0.0134,1.267,36,0.000406,1.586
,9,353,13:58,838,9.527,43,49.89,56.68,578.7,0.181,1.303,1.518,0.141,0.499,0.204,0.0408,2.722,0.341,3203,0.266,2.547,,11.26,1.287,1.508,0.0138,0.0140,0.0197,0.984,,23,0.006684,1.287,36,0.000611,1.486
,10,442,15:02,902,8.954,43,60.58,58.51,723.8,0.219,1.219,1.412,0.137,0.488,0.060,0.0408,2.719,0.317,3203,0.361,2.737,,6.753,1.214,1.405,0.0200,0.0202,0.0284,0.991,,12,0.007958,1.214,36,0.000396,1.391
,11,547,16:05,965,8.727,44,75.65,60.32,1059,0.274,1.158,1.344,0.138,0.464,0.021,0.0482,3.214,0.356,2960,0.430,2.875,,7.655,1.161,1.342,0.0157,0.0177,0.0237,0.883,,18,0.006365,1.161,36,0.000595,1.321
,12,671,17:08,1028,8.616,41,64.56,61.97,,0.234,1.140,1.261,0.096,0.609,,,,,,0.524,3.065,,5.033,1.140,1.261,0.0143,0.0194,0.0241,0.734,,12,0.005018,1.140,36,-0.000035,1.262
,13,819,18:11,1091,7.992,43,65.46,63.35,,0.237,1.101,1.197,0.080,0.662,,,,,,0.606,3.230,,3.314,1.101,1.197,0.0197,0.0211,0.0289,0.937,,14,0.004553,1.101,36,0.000392,1.182
,14,995,19:14,1154,7.715,44,59.99,64.39,,0.217,1.077,1.146,0.060,0.736,,,,,,0.677,3.372,,2.557,1.077,1.146,0.0153,0.0223,0.0270,0.687,,18,0.001811,1.077,36,0.000321,1.135
,15,1204,20:17,1217,7.347,47,93.13,65.07,,0.337,1.013,1.098,0.077,0.650,,,,,,0.750,3.520,,2.672,1.013,1.098,0.0198,0.0249,0.0318,0.793,,33,0.002059,1.013,36,-0.001082,1.137
,16,1451,21:20,1280,7.470,50,57.98,65.47,,0.210,1.020,1.063,0.040,0.815,,,,,,0.809,3.637,,1.176,1.020,1.063,0.0213,0.0291,0.0361,0.733,,12,0.000973,1.020,36,0.000174,1.056
,17,1745,22:23,1343,7.198,51,104.4,65.66,,0.378,0.996,1.060,0.060,0.722,,,,,,0.814,3.647,,2.051,0.996,1.060,0.0241,0.0193,0.0309,1.247,,14,0.002620,0.996,36,-0.000118,1.064
,18,2094,23:26,1406,6.670,55,-2583995,65.74,,,,,,,,,,,,,,,,1.029,1.004,0.0213,0.0305,0.0372,0.700,,12,0.000668,1.029,36,-0.001124,1.045
,19,2508,24:29,1469,6.965,57,53.25,65.76,,0.193,0.951,0.972,0.021,0.894,,,,,,0.978,3.977,,0.560,0.951,0.972,0.0256,0.0265,0.0369,0.965,,32,0.001453,0.951,36,-0.000660,0.995
,20,3000,25:32,1532,6.704,68,201.6,65.77,,0.730,0.949,1.018,0.067,0.678,,,,,,0.889,3.798,,1.680,0.949,1.018,0.0257,0.0316,0.0407,0.812,,14,0.001963,0.949,36,0.002318,0.934
