File path:,
File note:,
File date:,08/06/17
File time:,12:03:17
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.407,0.423,0.414,0.416
Ek:,307.8,299.6,311.4,311.8
Pm:,192.9,126.7,108.1,104.5
Em:,,,934.1,853.2
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.172,0.156,0.164,0.196
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,17.58,34,0.000000,0.000000,0.000000,0.000000,2.930,5.027,0.417,,0.299,0.0607,6.073,0.702,1731,0.180,1.398,,132.6,2.988,4.908,0.0106,0.009828,0.0145,1.083,,12,0.0715,2.988,36,0.000174,4.902
,2,22,12:08,728,20.52,42,8.874,8.648,78.95,0.0635,3.420,5.732,0.403,0.102,0.209,0.0596,5.959,0.592,2448,0.035,1.226,,41.72,3.485,5.597,0.0369,0.0346,0.0506,1.067,,12,0.0829,3.485,36,0.001401,5.547
,3,49,13:11,791,22.58,44,17.91,18.45,170.3,0.128,3.763,5.930,0.366,0.201,0.252,0.0577,5.773,0.553,3011,0.000,1.185,,37.97,3.762,5.854,0.0392,0.0388,0.0551,1.010,,12,0.0807,3.762,36,0.002239,5.774
,4,81,14:14,854,22.65,44,29.32,29.01,289.7,0.210,3.776,5.918,0.362,0.208,0.167,0.0594,5.939,0.590,2691,0.002,1.188,,37.82,3.873,5.787,0.0307,0.0402,0.0506,0.763,,12,0.0728,3.873,36,0.001083,5.748
,5,118,15:17,917,23.51,44,39.92,39.92,419.4,0.286,3.919,5.922,0.338,0.260,0.126,0.0590,5.902,0.598,2128,0.001,1.187,,33.78,3.983,5.767,0.0347,0.0398,0.0528,0.872,,13,0.0725,3.983,36,-0.000897,5.799
,6,163,16:20,980,24.41,44,49.10,51.54,592.7,0.352,4.069,5.822,0.301,0.335,0.257,0.0604,6.038,0.540,2320,0.019,1.207,,35.38,4.072,5.737,0.0294,0.0367,0.0471,0.802,,12,0.0682,4.072,36,0.001166,5.695
,7,216,17:24,1044,24.54,44,62.03,63.22,803.7,0.444,4.090,5.738,0.287,0.361,0.253,0.0618,6.179,0.514,2320,0.033,1.225,,31.80,4.069,5.658,0.0284,0.0412,0.0500,0.689,,12,0.0690,4.069,36,0.000218,5.650
,8,279,18:27,1107,24.25,43,77.70,74.72,990.4,0.556,4.041,5.601,0.278,0.372,0.242,0.0589,5.895,0.560,2000,0.059,1.255,,25.72,4.023,5.526,0.0349,0.0469,0.0584,0.744,,12,0.0641,4.023,36,0.001338,5.478
,9,353,19:30,1170,24.21,43,84.90,85.56,1244,0.608,4.035,5.313,0.241,0.441,0.208,0.0585,5.850,0.506,1808,0.116,1.323,,19.94,3.996,5.262,0.0445,0.0453,0.0635,0.983,,13,0.0557,3.996,36,0.000695,5.237
,10,442,20:33,1233,24.00,43,96.06,95.59,1492,0.688,4.000,5.111,0.217,0.484,0.271,0.0560,5.604,0.500,2000,0.160,1.375,,17.78,3.998,5.071,0.0523,0.0301,0.0604,1.742,,13,0.0406,3.998,36,0.001890,5.003
