File path:,
File note:,
File date:,24/06/17
File time:,15:59:09
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.458,0.469,0.456,0.472
Ek:,407.5,399.2,415.4,391.8
Pm:,147.4,132.6,157.5,150.3
Em:,1227,815.9,1337,1095
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.093,0.234,0.079,0.103
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,11.21,51,0.000000,0.000000,0.000000,0.000000,1.868,3.391,0.449,,0.325,0.0546,5.464,0.752,1552,0.083,1.270,,149.8,1.904,3.303,0.004467,0.008194,0.009333,0.545,,13,0.0471,1.904,36,-0.000058,3.305
,2,22,12:08,728,12.14,57,9.559,9.802,68.87,0.0405,2.024,3.579,0.435,0.043,0.279,0.0520,5.198,0.673,1731,0.027,1.203,,42.43,2.060,3.499,0.0184,0.0285,0.0339,0.645,,16,0.0469,2.060,36,0.000910,3.466
,3,49,13:11,791,12.46,59,21.00,21.13,157.9,0.0890,2.077,3.635,0.429,0.064,0.299,0.0535,5.351,0.680,1680,0.011,1.185,,40.72,2.108,3.548,0.0192,0.0297,0.0354,0.648,,12,0.0511,2.108,36,0.000615,3.526
,4,81,14:14,854,12.62,60,34.44,33.62,262.8,0.146,2.104,3.660,0.425,0.074,0.244,0.0539,5.387,0.666,1680,0.004,1.177,,36.74,2.118,3.561,0.0220,0.0326,0.0393,0.674,,12,0.0553,2.118,36,-0.000214,3.569
,5,118,15:17,917,13.19,60,47.39,46.89,376.6,0.201,2.199,3.674,0.402,0.128,0.229,0.0530,5.300,0.658,1501,0.000,1.172,,36.13,2.230,3.594,0.0179,0.0333,0.0378,0.536,,12,0.0489,2.230,36,0.000606,3.573
,6,163,16:20,980,13.87,61,60.02,61.49,532.0,0.254,2.312,3.659,0.368,0.198,0.321,0.0542,5.419,0.582,1603,0.004,1.177,,30.77,2.290,3.611,0.0284,0.0322,0.0429,0.880,,14,0.0480,2.290,36,0.001015,3.574
,7,216,17:23,1043,14.10,60,76.95,76.74,644.2,0.326,2.350,3.651,0.356,0.223,0.206,0.0495,4.953,0.668,1488,0.006,1.180,,26.48,2.358,3.562,0.0340,0.0302,0.0455,1.125,,14,0.0426,2.358,36,0.000287,3.552
,8,279,18:26,1106,14.06,60,99.04,92.46,887.3,0.420,2.343,3.632,0.355,0.224,0.061,0.0528,5.281,0.775,1283,0.012,1.186,,25.09,2.389,3.544,0.0303,0.0347,0.0460,0.874,,12,0.0443,2.389,36,0.000188,3.537
,9,353,19:30,1170,14.81,61,106.2,108.1,1079,0.450,2.468,3.530,0.301,0.332,0.259,0.0508,5.076,0.693,1411,0.041,1.220,,24.05,2.432,3.455,0.0329,0.0269,0.0425,1.224,,12,0.0424,2.432,36,-0.000711,3.481
,10,442,20:33,1233,14.73,59,124.8,121.6,1470,0.529,2.456,3.422,0.282,0.362,0.244,0.0552,5.524,0.619,1168,0.074,1.259,,25.19,2.435,3.370,0.0250,0.0274,0.0371,0.912,,12,0.0396,2.435,36,0.000237,3.362
,11,547,21:36,1296,14.78,58,129.8,130.6,1785,0.550,2.463,3.230,0.237,0.446,0.239,0.0542,5.420,0.454,1117,0.138,1.333,,17.86,2.459,3.190,0.0273,0.0305,0.0409,0.897,,12,0.0278,2.459,36,0.000076,3.188
,12,671,22:39,1359,13.94,56,155.2,137.9,2072,0.658,2.323,3.022,0.231,0.439,0.035,0.0513,5.128,0.761,1283,0.216,1.425,,17.55,2.343,2.999,0.0207,0.0311,0.0374,0.666,,14,0.0244,2.343,36,0.001302,2.952
,13,819,23:42,1422,13.50,53,142.4,143.2,2765,0.604,2.250,2.724,0.174,0.551,0.207,0.0561,5.605,0.568,1091,0.349,1.581,,10.18,2.245,2.684,0.0238,0.0360,0.0432,0.662,,12,0.0188,2.245,36,-0.000772,2.712
,14,995,24:45,1485,12.54,52,167.8,146.3,3337,0.712,2.091,2.515,0.169,0.542,0.212,0.0557,5.568,0.466,963.2,0.461,1.713,,10.16,2.100,2.486,0.0276,0.0260,0.0380,1.063,,12,0.0145,2.100,36,0.000323,2.474
,15,1204,25:48,1548,11.83,49,131.8,147.4,,0.559,1.972,2.214,0.109,0.678,,,,,,0.659,1.945,,5.969,1.972,2.214,0.0331,0.0235,0.0406,1.410,,13,0.0114,1.972,36,-0.000345,2.227
,16,1451,26:51,1611,11.15,49,143.3,146.8,,0.608,1.859,2.062,0.099,0.695,,,,,,0.782,2.088,,4.453,1.859,2.062,0.0317,0.0330,0.0457,0.962,,13,0.006639,1.859,36,0.000311,2.051
,17,1745,27:54,1674,10.49,49,144.8,145.1,,0.614,1.748,1.907,0.083,0.730,,,,,,0.927,2.259,,4.280,1.748,1.907,0.0286,0.0234,0.0370,1.218,,13,0.007858,1.748,36,-0.000296,1.917
,18,2094,28:57,1737,9.956,51,176.2,142.9,,0.747,1.659,1.812,0.084,0.716,,,,,,1.028,2.377,,3.508,1.659,1.812,0.0331,0.0282,0.0435,1.175,,25,0.004523,1.659,36,-0.000446,1.828
,19,2508,30:00,1800,9.841,53,116.6,140.7,,0.494,1.640,1.720,0.046,0.837,,,,,,1.136,2.504,,1.659,1.640,1.720,0.0302,0.0376,0.0482,0.804,,21,0.003849,1.640,36,-0.000185,1.727
,20,3000,31:03,1863,9.547,56,170.9,138.8,,0.724,1.591,1.687,0.057,0.798,,,,,,1.178,2.553,,1.571,1.591,1.687,0.0485,0.0372,0.0612,1.303,,12,0.007505,1.591,36,-0.000916,1.720
,21,0,32:06,1926,9.648,32,0.000000,0.000000,0.000000,0.000000,1.608,2.550,0.369,,0.353,0.0522,5.218,0.769,1411,0.441,1.689,,73.95,1.602,2.503,0.006584,0.0102,0.0122,0.643,,13,0.0296,1.602,36,0.000293,2.492
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,11.21,64,0.000000,0.000000,0.000000,0.000000,1.574,2.912,0.460,,0.324,0.0658,4.384,0.766,1488,0.071,1.155,,161.7,1.620,2.810,0.004450,0.005864,0.007361,0.759,,12,0.0473,1.620,36,-0.000328,2.822
,2,22,12:08,728,12.14,71,10.02,10.05,57.25,0.0350,1.665,3.057,0.456,0.043,0.276,0.0648,4.321,0.696,1680,0.020,1.100,,38.95,1.730,2.947,0.0223,0.0219,0.0313,1.019,,12,0.0483,1.730,36,-0.000701,2.973
