File path:,
File note:,
File date:,05/06/17
File time:,00:33:01
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.331,0.320,0.325,0.319
Ek:,608.2,693.2,606.0,584.7
Pm:,127.2,140.3,124.4,118.0
Em:,,,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,1.080,0.132,3.304,4.484
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:32,32,5.242,33,0.000000,0.000000,0.000000,0.000000,0.874,1.265,0.309,,0.289,0.0530,5.304,0.677,1629,0.147,2.525,,52.00,0.871,1.245,0.005803,0.004261,0.007199,1.362,,14,0.0133,0.871,36,0.000203,1.238
,2,22,11:50,710,5.711,43,7.406,7.150,72.65,0.0213,0.952,1.435,0.337,,0.299,0.0548,5.483,0.502,2192,0.011,2.226,,17.68,0.949,1.414,0.0178,0.0193,0.0263,0.923,,16,0.0168,0.949,36,0.000132,1.409
,3,49,12:53,773,5.906,43,14.80,15.58,157.8,0.0426,0.984,1.410,0.302,0.014,0.275,0.0535,5.347,0.489,2051,0.028,2.264,,15.33,0.985,1.386,0.0207,0.0160,0.0261,1.294,,12,0.0143,0.985,36,-0.000018,1.387
,4,81,13:56,836,6.095,46,23.50,25.10,224.6,0.0677,1.016,1.431,0.290,0.062,0.285,0.0460,4.604,0.618,2192,0.013,2.232,,14.90,1.014,1.421,0.0124,0.0243,0.0273,0.509,,13,0.0125,1.014,36,0.000475,1.403
,5,118,14:59,899,5.943,46,35.51,35.49,378.0,0.102,0.990,1.417,0.301,0.021,0.268,0.0532,5.320,0.510,2077,0.024,2.254,,11.14,0.997,1.396,0.0288,0.0213,0.0359,1.353,,14,0.0142,0.997,36,0.000231,1.388
,6,163,16:03,963,6.149,46,47.80,47.32,463.4,0.138,1.025,1.450,0.293,0.061,0.324,0.0472,4.720,0.502,2192,0.000,2.202,,12.64,1.020,1.430,0.0224,0.0235,0.0325,0.954,,19,0.0131,1.020,36,0.000202,1.423
,7,216,17:06,1026,6.338,48,55.69,60.17,752.2,0.160,1.056,1.423,0.258,0.164,0.217,0.0578,5.783,0.296,1680,0.019,2.244,,11.58,1.052,1.396,0.0172,0.0241,0.0297,0.714,,13,0.0148,1.052,36,-0.000360,1.409
,8,279,18:09,1089,6.025,50,85.75,74.05,864.4,0.247,1.004,1.450,0.307,0.016,0.048,0.0514,5.145,0.676,1808,0.000,2.203,,13.28,1.013,1.430,0.0241,0.0201,0.0313,1.200,,12,0.0189,1.013,36,-0.000058,1.432
,9,353,19:12,1152,6.280,53,91.54,88.62,1093,0.264,1.047,1.413,0.259,0.155,0.041,0.0514,5.143,0.430,1680,0.026,2.260,,10.69,1.055,1.406,0.0222,0.0243,0.0329,0.916,,12,0.0144,1.055,36,0.000556,1.386
,10,442,20:15,1215,6.524,52,98.23,104.0,1361,0.283,1.087,1.398,0.222,0.270,0.245,0.0511,5.112,0.566,1411,0.037,2.284,,7.953,1.098,1.373,0.0211,0.0274,0.0346,0.769,,17,0.009109,1.098,36,-0.000432,1.389
