File path:,
File note:,
File date:,02/06/17
File time:,21:22:15
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.341,0.371,0.353,0.358
Ek:,450.8,358.2,397.5,376.2
Pm:,97.24,83.97,88.74,134.7
Em:,,,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.325,0.078,0.340,0.230
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,12.01,43,0.000000,0.000000,0.000000,0.000000,2.002,2.958,0.323,,0.273,0.0498,4.975,0.631,1437,0.164,2.025,,64.80,2.009,2.910,0.0102,0.009485,0.0139,1.072,,12,0.0299,2.009,36,0.000587,2.889
,2,22,07:07,427,13.26,54,7.026,7.327,64.61,0.0444,2.211,3.248,0.319,0.091,0.320,0.0488,4.877,0.525,1757,0.060,1.845,,22.38,2.200,3.208,0.0324,0.0313,0.0450,1.036,,13,0.0338,2.200,36,0.001496,3.154
,3,49,08:10,490,13.75,56,15.51,15.84,131.9,0.0980,2.292,3.354,0.316,0.118,0.275,0.0447,4.471,0.483,1731,0.027,1.787,,22.91,2.292,3.312,0.0337,0.0292,0.0446,1.153,,16,0.0305,2.292,36,0.000586,3.291
,4,81,09:13,553,14.08,58,25.37,25.30,217.8,0.160,2.347,3.417,0.313,0.138,0.324,0.0447,4.466,0.564,2192,0.008,1.753,,28.13,2.330,3.391,0.0210,0.0313,0.0377,0.669,,12,0.0327,2.330,36,0.001489,3.337
,5,118,10:16,616,14.28,59,36.43,35.43,309.5,0.230,2.381,3.444,0.309,0.154,0.268,0.0436,4.356,0.537,2051,0.000,1.740,,30.32,2.367,3.409,0.0227,0.0258,0.0344,0.882,,17,0.0308,2.367,36,0.001162,3.367
,6,163,11:19,679,14.47,60,47.12,46.67,446.4,0.298,2.412,3.393,0.289,0.200,0.297,0.0455,4.548,0.542,2128,0.015,1.766,,21.42,2.426,3.349,0.0276,0.0331,0.0431,0.832,,18,0.0273,2.426,36,0.000530,3.330
,7,216,12:22,742,14.07,61,65.14,58.56,574.0,0.411,2.344,3.357,0.302,0.160,0.048,0.0441,4.413,0.630,1731,0.026,1.785,,19.12,2.380,3.342,0.0377,0.0333,0.0503,1.133,,12,0.0304,2.380,36,0.002303,3.260
,8,279,13:25,805,14.51,62,68.73,70.98,721.5,0.434,2.418,3.208,0.246,0.294,0.290,0.0429,4.294,0.534,1949,0.074,1.868,,17.91,2.429,3.192,0.0329,0.0270,0.0426,1.217,,14,0.0221,2.429,36,0.001330,3.144
,9,353,14:28,868,14.09,61,80.88,83.52,928.2,0.511,2.348,3.045,0.229,0.320,0.187,0.0437,4.367,0.508,2192,0.131,1.967,,14.31,2.361,2.993,0.0278,0.0343,0.0441,0.812,,14,0.0207,2.361,36,-0.000202,3.000
,10,442,15:31,931,13.77,62,97.45,96.12,1135,0.616,2.294,2.943,0.220,0.331,0.278,0.0426,4.263,0.530,2589,0.170,2.036,,12.64,2.299,2.904,0.0375,0.0299,0.0479,1.255,,20,0.0179,2.299,36,0.000236,2.896
,11,547,16:35,995,13.69,61,98.92,95.13,1154,0.625,2.282,2.786,0.181,0.430,0.173,0.0350,3.504,0.547,1923,0.236,2.150,,9.722,2.308,2.757,0.0298,0.0354,0.0462,0.842,,13,0.0121,2.308,36,0.000417,2.742
,12,671,17:38,1058,13.02,59,124.0,92.34,2069,0.783,2.170,2.663,0.185,0.399,0.235,0.0512,5.121,0.630,2320,0.293,2.250,,10.36,2.173,2.641,0.0292,0.0345,0.0452,0.848,,18,0.0164,2.173,36,0.000077,2.639
