File path:,
File note:,
File date:,20/06/17
File time:,08:42:09
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.435,0.443,0.443,0.456
Ek:,332.9,334.2,331.7,314.5
Pm:,132.4,93.58,112.0,106.3
Em:,1130,,824.3,745.0
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.235,1.233,0.163,0.172
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,8.089,48,0.000000,0.000000,0.000000,0.000000,1.348,2.494,0.459,,0.351,0.0593,5.926,0.765,1603,0.063,1.163,,112.5,1.368,2.418,0.005456,0.007571,0.009332,0.721,,12,0.0386,1.368,36,-0.000080,2.421
,2,22,12:06,726,8.973,51,9.300,9.269,73.59,0.0278,1.495,2.591,0.423,0.104,0.276,0.0555,5.554,0.730,1757,0.024,1.119,,29.71,1.516,2.515,0.0195,0.0274,0.0336,0.711,,13,0.0363,1.516,36,-0.000235,2.524
,3,49,13:09,789,9.354,52,19.94,19.84,170.0,0.0596,1.559,2.628,0.407,0.144,0.293,0.0576,5.762,0.636,1680,0.009,1.103,,29.31,1.599,2.563,0.0235,0.0230,0.0329,1.023,,12,0.0348,1.599,36,-0.000011,2.563
,4,81,14:12,852,9.903,54,30.58,31.30,266.2,0.0915,1.650,2.652,0.378,0.210,0.247,0.0546,5.457,0.771,1629,0.000,1.093,,27.84,1.672,2.570,0.0179,0.0269,0.0323,0.666,,14,0.0321,1.672,36,-0.000695,2.595
,5,118,15:15,915,9.852,54,44.68,43.26,404.6,0.134,1.642,2.642,0.379,0.206,0.145,0.0569,5.694,0.739,1501,0.004,1.097,,25.14,1.669,2.576,0.0175,0.0315,0.0361,0.554,,12,0.0353,1.669,36,0.000029,2.575
,6,163,16:18,978,10.42,55,54.65,56.11,536.9,0.163,1.736,2.612,0.335,0.293,0.290,0.0547,5.469,0.585,1603,0.015,1.110,,31.28,1.724,2.585,0.0176,0.0212,0.0275,0.830,,12,0.0324,1.724,36,0.001262,2.539
,7,216,17:22,1042,10.84,55,67.28,69.19,728.7,0.201,1.806,2.623,0.311,0.344,0.318,0.0560,5.602,0.698,1232,0.011,1.105,,20.04,1.808,2.576,0.0241,0.0298,0.0384,0.807,,13,0.0278,1.808,36,-0.000147,2.582
,8,279,18:24,1104,10.78,57,83.08,82.25,871.1,0.248,1.797,2.558,0.298,0.365,0.257,0.0518,5.184,0.701,1629,0.036,1.133,,18.35,1.798,2.527,0.0237,0.0319,0.0397,0.742,,12,0.0258,1.798,36,0.000298,2.516
,9,353,19:27,1167,10.96,57,98.93,94.62,1280,0.296,1.827,2.538,0.280,0.400,0.245,0.0602,6.023,0.547,1117,0.045,1.143,,19.72,1.826,2.514,0.0237,0.0256,0.0349,0.926,,13,0.0281,1.826,36,0.000674,2.489
,10,442,20:31,1231,11.23,58,107.5,105.8,1353,0.322,1.871,2.473,0.243,0.472,0.291,0.0508,5.085,0.722,1488,0.072,1.173,,12.84,1.871,2.438,0.0341,0.0279,0.0441,1.222,,13,0.0205,1.871,36,-0.000298,2.449
