File path:,
File note:,
File date:,20/06/17
File time:,05:31:55
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.400,0.407,0.418,0.414
Ek:,397.6,400.7,356.9,383.1
Pm:,128.3,117.6,94.23,100.2
Em:,2992,854.4,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.167,0.124,0.534,2.095
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,8.434,48,0.000000,0.000000,0.000000,0.000000,1.406,2.407,0.416,,0.300,0.0614,6.135,0.792,1552,0.087,1.411,,125.2,1.424,2.346,0.004979,0.005417,0.007358,0.919,,14,0.0346,1.424,36,-0.000086,2.349
,2,22,12:08,728,8.997,49,8.652,8.559,73.63,0.0298,1.500,2.471,0.393,0.066,0.202,0.0556,5.558,0.766,1680,0.059,1.374,,26.68,1.508,2.411,0.0209,0.0267,0.0338,0.782,,12,0.0361,1.508,36,0.000414,2.396
,3,49,13:11,791,9.408,51,18.36,18.44,158.4,0.0632,1.568,2.507,0.375,0.118,0.207,0.0537,5.367,0.733,1757,0.044,1.355,,18.94,1.574,2.453,0.0369,0.0282,0.0464,1.308,,16,0.0324,1.574,36,0.000493,2.435
,4,81,14:14,854,9.825,52,27.96,29.31,282.2,0.0963,1.638,2.501,0.345,0.186,0.355,0.0579,5.786,0.695,1821,0.046,1.358,,22.34,1.624,2.462,0.0245,0.0284,0.0375,0.864,,13,0.0318,1.624,36,0.000856,2.431
,5,118,15:17,917,10.31,54,40.53,40.83,397.6,0.140,1.718,2.616,0.343,0.211,0.222,0.0560,5.596,0.718,1552,0.000,1.298,,24.16,1.724,2.553,0.0215,0.0267,0.0343,0.804,,12,0.0324,1.724,36,0.000075,2.550
,6,163,16:21,981,10.35,54,54.43,53.48,583.3,0.187,1.726,2.591,0.334,0.228,0.223,0.0594,5.942,0.680,1360,0.010,1.311,,15.76,1.755,2.531,0.0380,0.0314,0.0493,1.209,,12,0.0308,1.755,36,0.000182,2.524
,7,216,17:24,1044,10.69,53,66.85,66.65,788.1,0.230,1.782,2.581,0.309,0.283,0.295,0.0606,6.058,0.670,1309,0.014,1.316,,17.06,1.793,2.538,0.0307,0.0310,0.0436,0.989,,12,0.0290,1.793,36,0.000481,2.521
,8,279,18:27,1107,10.56,57,87.45,80.18,1084,0.301,1.760,2.563,0.313,0.271,0.132,0.0645,6.453,0.664,988.8,0.021,1.325,,14.76,1.815,2.489,0.0382,0.0250,0.0456,1.531,,12,0.0287,1.815,36,-0.000781,2.517
,9,353,19:30,1170,10.98,57,93.85,93.57,1297,0.323,1.831,2.494,0.266,0.372,0.230,0.0610,6.103,0.601,1309,0.049,1.362,,13.63,1.834,2.448,0.0297,0.0338,0.0450,0.878,,13,0.0263,1.834,36,-0.000595,2.469
,10,442,20:33,1233,11.39,57,103.0,103.8,1475,0.355,1.898,2.474,0.233,0.447,0.211,0.0554,5.540,0.508,988.8,0.057,1.373,,15.60,1.877,2.434,0.0212,0.0288,0.0357,0.735,,12,0.0235,1.877,36,0.000120,2.430
