File path:,
File note:,
File date:,03/06/17
File time:,02:29:15
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.407,0.427,0.415,0.422
Ek:,390.6,361.7,390.6,388.8
Pm:,129.5,163.8,142.0,151.5
Em:,1093,,1311,3122
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.089,0.042,0.054,0.051
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,22.76,58,0.000000,0.000000,0.000000,0.000000,3.794,6.395,0.407,,0.237,0.0523,5.231,0.674,1603,0.138,1.522,,114.0,3.855,6.244,0.0131,0.0164,0.0210,0.801,,12,0.0810,3.855,36,0.001037,6.207
,2,22,07:09,429,24.91,60,8.813,8.715,67.04,0.0838,4.151,6.925,0.401,0.036,0.225,0.0506,5.060,0.618,1872,0.051,1.405,,62.61,4.188,6.771,0.0177,0.0373,0.0412,0.475,,13,0.0893,4.188,36,0.001346,6.722
,3,49,08:12,492,26.16,62,19.12,18.76,147.5,0.182,4.360,7.149,0.390,0.079,0.204,0.0500,4.999,0.594,1949,0.018,1.361,,45.92,4.429,6.984,0.0350,0.0433,0.0556,0.809,,12,0.0858,4.429,36,0.000642,6.961
,4,81,09:15,555,27.86,63,28.78,29.80,240.2,0.274,4.643,7.202,0.355,0.165,0.334,0.0492,4.924,0.500,2000,0.011,1.351,,38.99,4.608,7.085,0.0520,0.0364,0.0635,1.428,,14,0.0789,4.608,36,0.001247,7.040
,5,118,10:18,618,28.36,63,40.92,41.49,353.2,0.389,4.726,7.235,0.347,0.187,0.290,0.0497,4.970,0.548,2128,0.006,1.345,,37.71,4.747,7.123,0.0472,0.0418,0.0630,1.129,,18,0.0753,4.747,36,0.002213,7.043
,6,163,11:21,681,28.78,63,54.54,54.29,480.4,0.519,4.797,7.210,0.335,0.214,0.174,0.0489,4.894,0.629,2051,0.009,1.350,,40.98,4.837,7.099,0.0333,0.0440,0.0552,0.755,,12,0.0769,4.837,36,0.001454,7.047
,7,216,12:24,744,29.39,63,67.30,67.59,661.4,0.640,4.898,7.115,0.312,0.262,0.264,0.0508,5.085,0.497,1923,0.023,1.368,,32.97,4.900,7.020,0.0457,0.0452,0.0643,1.009,,12,0.0722,4.900,36,0.001645,6.961
,8,279,13:27,807,29.66,63,81.89,81.22,850.0,0.779,4.943,6.997,0.294,0.298,0.245,0.0506,5.059,0.552,1872,0.040,1.391,,28.02,4.970,6.871,0.0546,0.0402,0.0678,1.359,,12,0.0652,4.970,36,0.000326,6.859
,9,353,14:30,870,30.07,63,91.35,94.67,1092,0.869,5.012,6.761,0.259,0.369,0.320,0.0514,5.137,0.481,1923,0.076,1.439,,26.16,4.999,6.735,0.0384,0.0541,0.0664,0.709,,17,0.0566,4.999,36,0.002591,6.642
,10,442,15:33,933,30.33,63,110.8,106.2,1304,1.053,5.055,6.745,0.251,0.388,0.333,0.0490,4.898,0.538,2192,0.079,1.443,,31.69,5.020,6.702,0.0358,0.0392,0.0531,0.911,,13,0.0557,5.020,36,0.002199,6.623
,11,547,16:36,996,30.83,61,122.2,115.0,1713,1.162,5.138,6.615,0.223,0.448,0.283,0.0520,5.200,0.528,1808,0.100,1.471,,24.32,5.124,6.559,0.0393,0.0439,0.0590,0.895,,14,0.0505,5.124,36,0.001350,6.510
,12,671,17:39,1059,31.10,61,129.9,122.0,2060,1.235,5.183,6.427,0.194,0.513,0.241,0.0510,5.098,0.475,1603,0.132,1.514,,21.09,5.172,6.397,0.0212,0.0541,0.0581,0.392,,12,0.0442,5.172,36,0.001284,6.351
,13,819,18:42,1122,31.02,61,143.7,126.8,2502,1.367,5.169,6.270,0.175,0.552,0.226,0.0507,5.074,0.554,1680,0.161,1.552,,20.85,5.161,6.226,0.0328,0.0392,0.0511,0.837,,14,0.0386,5.161,36,0.000677,6.202
,14,995,19:46,1186,30.58,60,159.2,129.2,2815,1.514,5.097,6.068,0.160,0.583,0.025,0.0470,4.698,0.566,2077,0.199,1.604,,15.49,5.094,6.029,0.0408,0.0445,0.0604,0.918,,13,0.0370,5.094,36,0.001783,5.965
,15,1204,20:48,1248,30.87,60,141.6,129.2,3592,1.347,5.145,5.832,0.118,0.686,0.182,0.0495,4.954,0.513,1168,0.248,1.669,,12.30,5.133,5.847,0.0269,0.0515,0.0581,0.523,,14,0.0242,5.133,36,0.001902,5.778
,16,1451,21:51,1311,30.30,60,156.9,127.0,4054,1.492,5.050,5.662,0.108,0.706,0.142,0.0464,4.639,0.674,1488,0.285,1.719,,8.145,5.058,5.617,0.0443,0.0524,0.0686,0.846,,21,0.0181,5.058,36,-0.000535,5.636
,17,1745,22:55,1375,30.25,61,137.8,123.0,3570,1.311,5.042,5.474,0.079,0.781,0.073,0.0340,3.397,0.779,1091,0.329,1.778,,6.463,4.973,5.430,0.0442,0.0551,0.0707,0.801,,12,0.0196,4.973,36,0.001178,5.387
,18,2094,23:58,1438,29.88,61,106.9,117.7,,1.017,4.980,5.248,0.051,0.854,,,,,,0.387,1.854,,4.269,4.980,5.248,0.0392,0.0490,0.0628,0.800,,23,0.0113,4.980,36,-0.001573,5.305
,19,2508,25:01,1501,29.88,61,98.78,111.7,,0.939,4.979,5.184,0.039,0.887,,,,,,0.404,1.877,,2.977,4.979,5.184,0.0483,0.0486,0.0686,0.994,,12,0.0157,4.979,36,-0.003303,5.302
,20,3000,26:04,1564,30.29,66,98.14,105.3,,0.933,5.048,5.219,0.033,0.906,,,,,,0.394,1.865,,2.255,5.048,5.219,0.0613,0.0445,0.0757,1.378,,13,0.008140,5.048,36,0.000697,5.194
,21,0,27:07,1627,26.53,54,0.000000,0.000000,0.000000,0.000000,4.421,7.277,0.392,,0.278,0.0585,5.854,0.727,1283,0.000,1.337,,77.53,4.518,7.093,0.0175,0.0282,0.0332,0.621,,13,0.0930,4.518,36,-0.000307,7.104
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,22.76,71,0.000000,0.000000,0.000000,0.000000,3.091,5.337,0.421,,0.276,0.0617,4.113,0.661,1603,0.151,1.434,,129.4,3.156,5.179,0.0105,0.0116,0.0156,0.901,,12,0.0786,3.156,36,0.000070,5.177
