File path:,
File note:,
File date:,01/06/17
File time:,19:18:07
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.432,0.418,0.447,0.440
Ek:,320.3,359.8,297.3,308.7
Pm:,97.02,94.98,85.15,95.72
Em:,716.5,,402.8,625.8
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.182,0.247,0.527,0.213
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,4.120,36,0.000000,0.000000,0.000000,0.000000,0.687,1.135,0.395,,0.201,0.0436,4.357,0.547,3357,0.370,1.605,,60.87,0.698,1.106,0.004023,0.005369,0.006709,0.749,,15,0.0121,0.698,36,0.000150,1.101
,2,22,07:06,426,4.614,39,9.149,9.176,61.01,0.0162,0.769,1.316,0.416,0.009,0.237,0.0460,4.605,0.430,3843,0.181,1.383,,21.28,0.778,1.285,0.0142,0.0191,0.0238,0.741,,13,0.0167,0.778,36,0.000047,1.284
,3,49,08:09,489,5.160,43,19.05,19.61,124.4,0.0338,0.860,1.407,0.389,0.108,0.253,0.0422,4.217,0.340,3728,0.105,1.294,,16.02,0.869,1.375,0.0239,0.0207,0.0316,1.154,,12,0.0144,0.869,36,0.000403,1.361
,4,81,09:13,553,5.395,45,30.24,30.89,199.6,0.0536,0.899,1.435,0.373,0.153,0.313,0.0409,4.091,0.294,4880,0.083,1.269,,18.30,0.902,1.412,0.0192,0.0203,0.0279,0.946,,16,0.0142,0.902,36,0.000738,1.386
,5,118,10:16,616,5.793,47,43.27,42.60,320.4,0.0767,0.965,1.524,0.367,0.195,0.320,0.0451,4.508,0.310,3997,0.020,1.195,,19.49,0.957,1.499,0.0154,0.0232,0.0278,0.664,,12,0.0176,0.957,36,0.000396,1.485
,6,163,11:19,679,5.963,50,58.79,55.13,418.6,0.104,0.994,1.554,0.361,0.217,0.250,0.0426,4.264,0.300,4272,0.000,1.172,,19.36,0.988,1.531,0.0181,0.0214,0.0281,0.845,,12,0.0174,0.988,36,0.000817,1.502
,7,216,12:22,742,6.178,50,70.99,67.80,521.5,0.126,1.030,1.534,0.329,0.281,0.231,0.0401,4.009,0.370,4029,0.013,1.187,,19.91,1.023,1.518,0.0171,0.0180,0.0248,0.952,,17,0.0147,1.023,36,0.000915,1.485
,8,279,13:25,805,6.485,50,78.07,80.38,771.4,0.138,1.081,1.501,0.280,0.381,0.238,0.0459,4.591,0.370,3600,0.036,1.213,,12.63,1.082,1.485,0.0173,0.0268,0.0319,0.646,,18,0.0125,1.082,36,0.000549,1.465
,9,353,14:28,868,6.512,53,92.02,89.36,1183,0.163,1.085,1.468,0.261,0.416,0.238,0.0556,5.563,0.181,2909,0.059,1.241,,13.56,1.090,1.434,0.009324,0.0236,0.0253,0.396,,12,0.0135,1.090,36,-0.000579,1.455
,10,442,15:31,931,6.953,56,98.77,93.29,1390,0.175,1.159,1.492,0.223,0.504,0.295,0.0522,5.221,0.130,4157,0.042,1.220,,10.45,1.155,1.488,0.0205,0.0244,0.0319,0.842,,16,0.0116,1.155,36,0.000907,1.455
