File path:,
File note:,
File date:,21/06/17
File time:,05:32:19
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.450,0.460,0.486,0.454
Ek:,486.8,494.6,414.2,530.8
Pm:,182.7,170.0,143.3,152.3
Em:,3009,1145,860.0,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.099,0.076,0.170,0.176
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,8.647,52,0.000000,0.000000,0.000000,0.000000,1.441,2.718,0.470,,0.339,0.0661,6.613,0.754,1629,0.053,1.088,,112.1,1.481,2.617,0.006210,0.008010,0.0101,0.775,,12,0.0459,1.481,36,-0.000553,2.637
,2,22,12:08,728,9.530,54,9.466,9.683,82.46,0.0296,1.588,2.788,0.430,0.113,0.367,0.0622,6.224,0.663,1923,0.026,1.061,,34.83,1.606,2.698,0.0201,0.0241,0.0314,0.833,,16,0.0418,1.606,36,-0.000432,2.714
,3,49,13:11,791,9.821,57,20.57,20.98,188.2,0.0643,1.637,2.821,0.420,0.140,0.389,0.0638,6.377,0.660,2000,0.014,1.049,,30.95,1.641,2.752,0.0266,0.0241,0.0359,1.105,,15,0.0433,1.641,36,-0.000322,2.763
,4,81,14:14,854,10.03,57,33.49,33.59,314.7,0.105,1.671,2.849,0.413,0.157,0.354,0.0645,6.452,0.670,1757,0.005,1.038,,32.54,1.705,2.756,0.0195,0.0258,0.0323,0.756,,13,0.0412,1.705,36,-0.000334,2.768
,5,118,15:17,917,10.11,58,48.51,47.17,451.6,0.152,1.685,2.862,0.411,0.164,0.296,0.0636,6.355,0.644,1680,0.000,1.034,,28.34,1.715,2.753,0.0220,0.0293,0.0366,0.752,,13,0.0433,1.715,36,-0.001323,2.801
,6,163,16:20,980,10.52,59,62.34,62.36,605.7,0.195,1.754,2.841,0.382,0.219,0.251,0.0617,6.170,0.698,1552,0.007,1.041,,24.93,1.766,2.766,0.0277,0.0289,0.0401,0.958,,12,0.0408,1.766,36,-0.000464,2.782
,7,216,17:23,1043,10.38,58,83.76,78.53,827.4,0.262,1.730,2.827,0.388,0.206,0.168,0.0636,6.361,0.677,1309,0.012,1.047,,25.06,1.777,2.750,0.0275,0.0274,0.0388,1.003,,12,0.0410,1.777,36,-0.000657,2.774
,8,279,18:27,1107,10.90,59,95.36,95.60,1028,0.298,1.817,2.761,0.342,0.292,0.295,0.0612,6.118,0.634,1488,0.036,1.071,,16.63,1.823,2.711,0.0419,0.0332,0.0534,1.263,,12,0.0350,1.823,36,0.000400,2.697
,9,353,19:30,1170,11.27,59,107.3,113.0,1380,0.336,1.878,2.698,0.304,0.363,0.380,0.0649,6.491,0.622,1411,0.061,1.096,,19.80,1.857,2.658,0.0164,0.0370,0.0405,0.443,,12,0.0337,1.857,36,0.000302,2.648
,10,442,20:33,1233,11.05,59,138.4,130.7,1623,0.433,1.841,2.681,0.313,0.341,0.135,0.0610,6.099,0.662,1232,0.067,1.103,,17.56,1.886,2.607,0.0211,0.0352,0.0411,0.599,,12,0.0289,1.886,36,-0.000520,2.626
