File path:,
File note:,
File date:,24/06/17
File time:,07:24:07
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.440,0.456,0.450,0.457
Ek:,440.0,400.9,404.8,398.6
Pm:,133.8,115.6,139.5,115.0
Em:,843.7,,1220,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.120,0.133,0.158,0.086
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,8.815,42,0.000000,0.000000,0.000000,0.000000,1.469,2.634,0.442,,0.321,0.0545,5.454,0.785,1437,0.078,1.270,,103.2,1.486,2.560,0.007029,0.007675,0.0104,0.916,,12,0.0369,1.486,36,-0.000315,2.571
,2,22,12:08,728,9.466,45,9.294,9.444,71.25,0.0315,1.578,2.732,0.422,0.060,0.278,0.0538,5.378,0.709,1437,0.040,1.224,,26.19,1.611,2.673,0.0265,0.0307,0.0405,0.864,,16,0.0350,1.611,36,0.000264,2.663
,3,49,13:11,791,9.661,47,20.67,20.41,158.5,0.0700,1.610,2.785,0.422,0.072,0.267,0.0537,5.371,0.682,1488,0.020,1.201,,32.08,1.636,2.707,0.0193,0.0272,0.0334,0.709,,12,0.0381,1.636,36,-0.000469,2.724
,4,81,14:14,854,10.39,48,31.20,32.56,255.1,0.106,1.732,2.817,0.385,0.158,0.380,0.0523,5.230,0.670,1680,0.008,1.187,,37.10,1.715,2.777,0.0167,0.0233,0.0286,0.718,,13,0.0354,1.715,36,0.000851,2.747
,5,118,15:18,918,10.12,48,47.89,45.55,389.8,0.162,1.687,2.840,0.406,0.116,0.231,0.0549,5.486,0.718,1552,0.000,1.178,,33.31,1.711,2.768,0.0162,0.0273,0.0317,0.595,,12,0.0396,1.711,36,0.000398,2.754
,6,163,16:21,981,10.79,48,59.30,59.95,526.7,0.201,1.798,2.827,0.364,0.206,0.312,0.0537,5.366,0.580,1360,0.005,1.183,,24.81,1.789,2.773,0.0282,0.0279,0.0397,1.009,,14,0.0351,1.789,36,0.000233,2.765
,7,216,17:23,1043,11.24,48,71.89,75.12,695.0,0.243,1.874,2.809,0.333,0.271,0.313,0.0534,5.343,0.776,1232,0.011,1.191,,27.56,1.872,2.746,0.0194,0.0251,0.0317,0.772,,14,0.0313,1.872,36,-0.000458,2.763
,8,279,18:26,1106,11.03,49,94.41,90.93,944.5,0.320,1.839,2.779,0.338,0.254,0.131,0.0562,5.621,0.760,1168,0.022,1.203,,20.62,1.878,2.711,0.0294,0.0277,0.0404,1.059,,14,0.0326,1.878,36,0.000056,2.709
,9,353,19:30,1170,11.23,48,112.0,106.8,1243,0.379,1.872,2.743,0.317,0.296,0.126,0.0585,5.848,0.784,1040,0.035,1.219,,17.95,1.926,2.672,0.0327,0.0257,0.0416,1.272,,13,0.0285,1.926,36,-0.000410,2.687
,10,442,20:33,1233,11.67,50,119.0,122.5,1403,0.403,1.945,2.661,0.269,0.392,0.317,0.0527,5.270,0.650,1232,0.067,1.257,,15.74,1.930,2.628,0.0311,0.0316,0.0444,0.985,,14,0.0261,1.930,36,0.000865,2.597
,11,547,21:36,1296,11.45,49,138.1,128.3,1722,0.468,1.909,2.553,0.252,0.417,0.276,0.0523,5.227,0.532,1283,0.112,1.310,,17.84,1.920,2.523,0.0170,0.0292,0.0338,0.580,,12,0.0213,1.920,36,0.000622,2.500
,12,671,22:39,1359,10.99,48,153.0,132.2,2344,0.518,1.832,2.373,0.228,0.451,0.169,0.0580,5.800,0.572,1283,0.197,1.409,,10.53,1.847,2.342,0.0285,0.0373,0.0470,0.763,,12,0.0198,1.847,36,0.000430,2.326
,13,819,23:42,1422,10.35,48,169.9,133.8,2649,0.575,1.725,2.177,0.207,0.474,0.033,0.0537,5.371,0.904,912.0,0.305,1.536,,11.63,1.735,2.166,0.0219,0.0299,0.0371,0.732,,12,0.0195,1.735,36,0.000774,2.138
,14,995,24:45,1485,10.03,46,137.3,132.9,,0.465,1.672,1.940,0.138,0.624,,,,,,0.464,1.724,,5.420,1.672,1.940,0.0356,0.0342,0.0494,1.041,,16,0.009880,1.672,36,0.000287,1.930
,15,1204,25:48,1548,9.342,44,135.4,129.7,,0.459,1.557,1.754,0.112,0.673,,,,,,0.619,1.906,,4.415,1.557,1.754,0.0271,0.0356,0.0447,0.761,,14,0.007095,1.557,36,0.000194,1.747
,16,1451,26:51,1611,8.459,44,168.6,124.7,,0.571,1.410,1.595,0.116,0.640,,,,,,0.780,2.096,,5.201,1.410,1.595,0.0129,0.0332,0.0356,0.389,,13,0.005676,1.410,36,0.000644,1.572
,17,1745,27:54,1674,8.178,41,95.88,118.4,,0.325,1.363,1.442,0.055,0.818,,,,,,0.969,2.319,,1.615,1.363,1.442,0.0300,0.0388,0.0491,0.775,,16,0.002815,1.363,36,-0.000835,1.472
,18,2094,28:57,1737,7.828,46,106.9,111.7,,0.362,1.305,1.375,0.051,0.825,,,,,,1.066,2.432,,1.349,1.305,1.375,0.0355,0.0380,0.0520,0.932,,24,0.001057,1.305,36,0.001114,1.335
,19,2508,30:00,1800,7.562,49,125.2,105.3,,0.424,1.260,1.327,0.050,0.824,,,,,,1.141,2.521,,1.208,1.260,1.327,0.0409,0.0365,0.0548,1.122,,25,0.001718,1.260,36,0.000394,1.312
,20,3000,31:03,1863,7.262,54,83.22,99.83,,0.282,1.210,1.245,0.028,0.898,,,,,,1.281,2.686,,0.649,1.210,1.245,0.0392,0.0360,0.0532,1.090,,22,0.002766,1.210,36,-0.001241,1.290
,21,0,32:06,1926,7.594,26,0.000000,0.000000,0.000000,0.000000,1.266,2.043,0.381,,0.272,0.0541,5.409,0.813,1181,0.390,1.637,,55.95,1.283,1.993,0.009401,0.008548,0.0127,1.100,,12,0.0249,1.283,36,-0.000109,1.997
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,8.815,52,0.000000,0.000000,0.000000,0.000000,1.243,2.263,0.451,,0.356,0.0657,4.383,0.785,1437,0.066,1.184,,131.7,1.265,2.185,0.003761,0.005892,0.006990,0.638,,12,0.0372,1.265,36,-0.000396,2.200
,2,22,12:08,728,9.466,56,9.262,9.766,55.72,0.0260,1.353,2.337,0.421,0.096,0.385,0.0631,4.206,0.701,1629,0.032,1.147,,30.20,1.361,2.265,0.0205,0.0218,0.0299,0.942,,12,0.0357,1.361,36,-0.000371,2.278
,3,49,13:11,791,9.661,57,20.81,21.04,123.3,0.0585,1.367,2.376,0.425,0.096,0.305,0.0627,4.180,0.688,1552,0.015,1.128,,37.13,1.391,2.299,0.0135,0.0204,0.0245,0.660,,13,0.0360,1.391,36,-0.000447,2.316
,4,81,14:14,854,10.39,58,32.33,33.46,212.8,0.0909,1.439,2.395,0.399,0.154,0.355,0.0654,4.363,0.684,1488,0.007,1.119,,28.59,1.466,2.325,0.0198,0.0226,0.0301,0.879,,12,0.0338,1.466,36,-0.000331,2.337
