File path:,
File note:,
File date:,21/06/17
File time:,13:30:34
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.485,0.493,0.486,0.471
Ek:,510.0,545.7,527.7,604.6
Pm:,156.3,170.1,200.3,179.9
Em:,,,3312,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.870,0.102,0.113,0.128
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,10.22,61,0.000000,0.000000,0.000000,0.000000,1.703,3.352,0.492,,0.375,0.0675,6.754,0.778,1552,0.074,0.985,,137.9,1.742,3.219,0.007209,0.007908,0.0107,0.912,,12,0.0604,1.742,36,-0.000932,3.252
,2,22,12:08,728,10.91,66,10.56,10.44,88.09,0.0373,1.818,3.495,0.480,0.067,0.280,0.0665,6.649,0.714,1680,0.031,0.945,,35.65,1.871,3.357,0.0203,0.0364,0.0417,0.559,,12,0.0632,1.871,36,-0.001106,3.397
,3,49,13:11,791,11.73,69,22.11,22.65,195.6,0.0781,1.955,3.562,0.451,0.131,0.344,0.0663,6.628,0.673,1757,0.011,0.927,,36.38,2.002,3.456,0.0245,0.0316,0.0400,0.774,,13,0.0584,2.002,36,-0.000108,3.459
,4,81,14:15,855,12.01,69,35.62,36.31,311.3,0.126,2.002,3.573,0.440,0.154,0.295,0.0638,6.383,0.710,1680,0.008,0.924,,37.95,2.026,3.454,0.0184,0.0328,0.0376,0.559,,12,0.0607,2.026,36,-0.000890,3.487
,5,118,15:17,917,12.18,70,51.48,51.08,458.5,0.182,2.031,3.602,0.436,0.164,0.287,0.0645,6.452,0.673,1731,0.000,0.917,,37.05,2.061,3.469,0.0211,0.0316,0.0380,0.669,,12,0.0596,2.061,36,-0.000947,3.503
,6,163,16:20,980,12.63,71,67.44,67.65,636.0,0.238,2.104,3.589,0.414,0.206,0.298,0.0648,6.479,0.623,1757,0.004,0.920,,38.36,2.132,3.481,0.0219,0.0275,0.0351,0.797,,12,0.0572,2.132,36,-0.000197,3.488
,7,216,17:23,1043,12.79,71,87.29,85.38,835.0,0.308,2.131,3.577,0.404,0.223,0.286,0.0642,6.420,0.609,1731,0.007,0.923,,36.00,2.170,3.464,0.0157,0.0324,0.0360,0.484,,12,0.0526,2.170,36,-0.000409,3.479
,8,279,18:27,1107,13.27,71,103.4,104.2,1111,0.365,2.211,3.513,0.371,0.281,0.328,0.0661,6.615,0.591,1629,0.025,0.940,,39.63,2.204,3.441,0.0170,0.0262,0.0312,0.649,,12,0.0521,2.204,36,0.000334,3.429
,9,353,19:30,1170,13.13,72,129.8,123.5,1387,0.458,2.188,3.461,0.368,0.281,0.200,0.0652,6.523,0.612,1488,0.041,0.954,,28.67,2.236,3.357,0.0274,0.0279,0.0391,0.984,,12,0.0504,2.236,36,-0.000146,3.363
,10,442,20:33,1233,13.46,70,148.8,143.3,1785,0.525,2.243,3.382,0.337,0.335,0.102,0.0671,6.707,0.633,1168,0.065,0.977,,21.43,2.308,3.282,0.0244,0.0384,0.0454,0.635,,12,0.0428,2.308,36,-0.000698,3.307
,11,547,21:36,1296,13.80,71,164.0,155.2,2158,0.579,2.299,3.284,0.300,0.399,0.260,0.0655,6.550,0.638,1309,0.097,1.006,,21.65,2.300,3.217,0.0260,0.0335,0.0424,0.775,,12,0.0412,2.300,36,-0.000152,3.223
,12,671,22:39,1359,14.12,71,167.7,151.3,2444,0.592,2.354,3.138,0.250,0.487,0.276,0.0605,6.049,0.766,1168,0.148,1.052,,14.16,2.344,3.079,0.0377,0.0358,0.0519,1.054,,12,0.0313,2.344,36,-0.000552,3.099
,13,819,23:42,1422,13.70,70,186.6,146.6,3268,0.659,2.284,2.957,0.228,0.518,0.258,0.0663,6.627,0.707,912.0,0.218,1.117,,13.51,2.270,2.917,0.0359,0.0316,0.0479,1.138,,12,0.0301,2.270,36,0.000048,2.915
,14,995,24:45,1485,13.08,68,199.1,141.3,3907,0.703,2.181,2.726,0.200,0.558,0.173,0.0652,6.521,0.830,988.8,0.321,1.212,,14.04,2.176,2.701,0.0272,0.0257,0.0374,1.057,,12,0.0244,2.176,36,0.000358,2.689
,15,1204,25:48,1548,12.02,68,220.7,135.7,3422,0.779,2.003,2.452,0.183,0.570,0.030,0.0472,4.720,0.675,1411,0.469,1.347,,10.87,1.997,2.460,0.0303,0.0298,0.0425,1.016,,12,0.0194,1.997,36,0.001515,2.405
,16,1451,26:51,1611,11.35,64,216.7,130.2,2413,0.765,1.892,2.224,0.149,0.629,0.020,0.0276,2.762,0.758,1552,0.620,1.485,,6.054,1.873,2.149,0.0294,0.0348,0.0455,0.843,,26,0.007976,1.873,36,-0.001097,2.189
,17,1745,27:55,1675,10.47,64,189.2,125.2,,0.668,1.745,1.957,0.108,0.709,,,,,,0.840,1.688,,3.820,1.745,1.957,0.0366,0.0418,0.0555,0.875,,12,0.0103,1.745,36,0.000449,1.941
,18,2094,28:57,1737,9.883,70,194.2,121.1,,0.686,1.647,1.816,0.093,0.739,,,,,,0.984,1.819,,3.152,1.647,1.816,0.0372,0.0383,0.0534,0.971,,24,0.006867,1.647,36,0.002245,1.735
,19,2508,30:00,1800,9.894,70,25.36,118.0,,0.0896,1.649,1.666,0.010,0.970,,,,,,1.162,1.983,,0.290,1.649,1.666,0.0425,0.0398,0.0582,1.069,,20,0.002644,1.649,36,-0.001348,1.714
,20,3000,31:03,1863,8.864,75,276.9,116.0,,0.978,1.477,1.628,0.092,0.720,,,,,,1.213,2.029,,2.590,1.477,1.628,0.0450,0.0366,0.0580,1.230,,12,0.008740,1.477,36,0.000829,1.598
,21,0,32:07,1927,8.441,37,0.000000,0.000000,0.000000,0.000000,1.407,2.571,0.453,,0.325,0.0678,6.783,0.838,1232,0.401,1.285,,75.44,1.451,2.480,0.007969,0.0111,0.0136,0.720,,12,0.0428,1.451,36,-0.000343,2.493
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,10.22,74,0.000000,0.000000,0.000000,0.000000,1.466,2.774,0.471,,0.469,0.0776,5.172,0.750,1680,0.065,1.064,,147.6,1.438,2.652,0.006853,0.004545,0.008223,1.508,,12,0.0575,1.438,36,-0.000771,2.679
,2,22,12:08,728,10.91,80,9.727,10.63,65.09,0.0308,1.606,2.878,0.442,0.104,0.462,0.0737,4.913,0.646,2000,0.027,1.025,,46.44,1.573,2.753,0.0112,0.0228,0.0254,0.492,,13,0.0547,1.573,36,-0.001168,2.795
,3,49,13:11,791,11.73,83,22.86,23.11,148.0,0.0725,1.573,2.949,0.466,0.067,0.313,0.0752,5.014,0.676,1808,0.002,1.001,,41.52,1.608,2.833,0.0194,0.0222,0.0295,0.873,,12,0.0572,1.608,36,-0.000153,2.838
,4,81,14:15,855,12.01,84,36.59,37.13,251.7,0.116,1.608,2.933,0.452,0.094,0.321,0.0774,5.160,0.706,1808,0.008,1.006,,41.83,1.651,2.817,0.0167,0.0224,0.0279,0.746,,12,0.0561,1.651,36,-0.000932,2.851
,5,118,15:17,917,12.18,84,51.57,52.34,355.7,0.163,1.663,2.954,0.437,0.126,0.341,0.0751,5.006,0.636,1680,0.000,0.999,,36.89,1.712,2.846,0.0213,0.0222,0.0307,0.961,,12,0.0512,1.712,36,-0.000714,2.871
