File path:,
File note:,
File date:,30/06/17
File time:,09:13:19
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.419,0.434,0.423,0.432
Ek:,259.9,252.1,262.7,247.8
Pm:,68.77,83.83,100.4,102.6
Em:,,617.6,1187,1444
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.078,0.245,0.122,0.046
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,42.66,27,0.000000,0.000000,0.000000,0.000000,7.110,11.97,0.406,,0.299,0.0388,3.880,0.599,2397,0.244,1.466,,171.5,7.146,11.83,0.0187,0.0199,0.0273,0.938,,14,0.117,7.146,36,0.007909,11.55
,2,22,12:08,728,49.22,33,8.785,8.829,51.16,0.157,8.203,13.66,0.399,0.087,0.332,0.0386,3.861,0.488,3152,0.091,1.286,,59.45,8.180,13.52,0.0575,0.0691,0.0899,0.832,,13,0.136,8.180,36,0.0102,13.15
,3,49,13:11,791,53.73,36,18.86,18.69,112.3,0.337,8.956,14.56,0.385,0.151,0.265,0.0381,3.806,0.460,3357,0.023,1.206,,52.44,8.928,14.41,0.0882,0.0561,0.104,1.572,,12,0.147,8.928,36,0.009605,14.06
,4,81,14:14,854,56.74,36,29.00,29.13,191.4,0.517,9.457,14.73,0.358,0.215,0.321,0.0392,3.923,0.420,3280,0.011,1.192,,54.58,9.432,14.61,0.0597,0.0737,0.0948,0.811,,15,0.133,9.432,36,0.009391,14.27
,5,118,15:17,917,59.56,36,39.26,39.70,279.4,0.701,9.927,14.88,0.333,0.275,0.293,0.0393,3.931,0.440,3088,0.001,1.180,,59.72,9.839,14.76,0.0415,0.0712,0.0824,0.583,,13,0.138,9.839,36,0.007958,14.47
,6,163,16:20,980,60.91,36,51.90,50.68,367.5,0.926,10.15,14.89,0.318,0.306,0.210,0.0374,3.744,0.466,3152,0.000,1.179,,47.97,10.13,14.77,0.0554,0.0792,0.0967,0.699,,12,0.131,10.13,36,0.0122,14.34
,7,216,17:23,1043,62.90,36,60.71,61.40,499.0,1.083,10.48,14.58,0.281,0.380,0.283,0.0384,3.836,0.438,2819,0.022,1.204,,46.11,10.37,14.47,0.0505,0.0730,0.0888,0.691,,12,0.120,10.37,36,0.007513,14.20
,8,279,18:26,1106,64.03,36,70.28,71.34,682.2,1.254,10.67,14.26,0.252,0.438,0.312,0.0406,4.060,0.410,2717,0.044,1.231,,47.60,10.58,14.16,0.0495,0.0567,0.0753,0.872,,13,0.106,10.58,36,0.004274,14.01
,9,353,19:29,1169,62.91,35,82.63,79.76,836.8,1.475,10.48,13.69,0.234,0.466,0.120,0.0394,3.937,0.462,2512,0.088,1.283,,33.54,10.51,13.62,0.0632,0.0681,0.0929,0.927,,12,0.0921,10.51,36,0.007729,13.34
,10,442,20:32,1232,61.88,34,88.94,87.21,968.4,1.587,10.31,12.91,0.201,0.525,0.073,0.0364,3.638,0.517,2371,0.154,1.360,,26.49,10.32,12.87,0.0622,0.0735,0.0963,0.845,,13,0.0726,10.32,36,0.008040,12.58
