File path:,
File note:,
File date:,02/06/17
File time:,09:30:46
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.316,0.322,0.307,0.331
Ek:,186.1,185.4,229.9,172.4
Pm:,45.33,91.90,44.63,61.40
Em:,462.9,,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.372,0.190,41.13,0.136
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:32,32,18.98,52,0.000000,0.000000,0.000000,0.000000,3.163,4.732,0.332,,0.284,0.0604,6.045,0.616,2320,0.020,2.169,,91.08,3.161,4.651,0.009634,0.0132,0.0164,0.729,,12,0.0598,3.161,36,0.000568,4.631
,2,22,06:51,411,19.80,52,6.746,6.549,74.16,0.0656,3.301,4.760,0.307,0.032,0.214,0.0560,5.598,0.578,2832,0.014,2.156,,28.78,3.292,4.711,0.0326,0.0370,0.0493,0.881,,12,0.0560,3.292,36,0.001218,4.667
,3,49,07:54,474,21.18,53,13.18,13.60,154.0,0.128,3.531,4.829,0.269,0.160,0.275,0.0522,5.219,0.410,4029,0.000,2.125,,25.61,3.497,4.790,0.0357,0.0357,0.0505,0.999,,12,0.0482,3.497,36,0.001411,4.739
,4,81,08:57,537,21.49,53,20.02,20.73,255.0,0.195,3.582,4.757,0.247,0.220,0.225,0.0523,5.228,0.440,3728,0.015,2.157,,23.98,3.544,4.718,0.0340,0.0353,0.0490,0.962,,12,0.0465,3.544,36,0.000946,4.684
,5,118,10:00,600,21.35,52,27.38,27.58,371.5,0.266,3.559,4.634,0.232,0.254,0.212,0.0523,5.228,0.446,3792,0.042,2.214,,23.35,3.511,4.588,0.0336,0.0316,0.0462,1.063,,12,0.0462,3.511,36,0.000597,4.567
,6,163,11:03,663,21.28,51,33.13,34.28,484.6,0.322,3.546,4.451,0.203,0.328,0.259,0.0494,4.937,0.397,3203,0.085,2.306,,17.89,3.499,4.416,0.0394,0.0328,0.0513,1.199,,12,0.0363,3.499,36,0.000686,4.391
,7,216,12:06,726,20.18,49,44.63,39.29,698.5,0.434,3.364,4.240,0.207,0.293,0.082,0.0537,5.370,0.410,3037,0.139,2.421,,17.02,3.372,4.214,0.0324,0.0373,0.0494,0.869,,12,0.0339,3.372,36,0.001346,4.165
,8,279,13:09,789,20.16,48,45.58,42.46,770.0,0.443,3.360,4.016,0.163,0.419,0.219,0.0458,4.583,0.460,3152,0.203,2.556,,11.19,3.339,3.998,0.0458,0.0369,0.0588,1.242,,15,0.0237,3.339,36,0.000962,3.963
,9,353,14:12,852,19.27,46,47.29,44.47,1048,0.460,3.212,3.708,0.134,0.495,0.204,0.0493,4.931,0.341,1923,0.302,2.767,,9.966,3.229,3.691,0.0299,0.0355,0.0464,0.843,,12,0.0160,3.229,36,0.000079,3.688
,10,442,15:16,916,18.21,45,51.35,45.30,1198,0.499,3.035,3.434,0.116,0.537,0.071,0.0450,4.500,0.326,2717,0.406,2.988,,8.797,3.035,3.427,0.0319,0.0311,0.0446,1.026,,18,0.0127,3.035,36,0.000296,3.417
,11,547,16:19,979,17.29,43,58.60,45.00,1892,0.570,2.882,3.228,0.107,0.552,0.035,0.0574,5.744,0.117,1949,0.496,3.179,,6.116,2.896,3.214,0.0347,0.0388,0.0520,0.896,,12,0.0139,2.896,36,0.000483,3.196
,12,671,17:21,1041,16.51,42,55.34,43.75,,0.538,2.752,3.000,0.082,0.635,,,,,,0.610,3.421,,5.788,2.752,3.000,0.0240,0.0354,0.0427,0.678,,24,0.007845,2.752,36,0.000655,2.976
,13,819,18:24,1104,15.78,42,57.20,41.80,,0.556,2.629,2.827,0.070,0.677,,,,,,0.708,3.631,,4.396,2.629,2.827,0.0290,0.0343,0.0449,0.847,,12,0.007516,2.629,36,0.000000,2.827
,14,995,19:28,1168,15.11,42,71.51,39.45,,0.696,2.518,2.713,0.072,0.656,,,,,,0.780,3.783,,4.015,2.518,2.713,0.0348,0.0339,0.0486,1.025,,16,0.008855,2.518,36,0.000796,2.684
,15,1204,20:31,1231,14.69,44,66.72,36.96,,0.649,2.449,2.593,0.055,0.725,,,,,,0.862,3.958,,2.556,2.449,2.593,0.0393,0.0402,0.0562,0.979,,14,0.004713,2.449,36,0.001029,2.556
,16,1451,21:34,1294,14.04,43,56.36,34.59,,0.548,2.340,2.435,0.039,0.797,,,,,,0.983,4.215,,1.717,2.340,2.435,0.0366,0.0412,0.0551,0.889,,14,0.003578,2.340,36,0.001075,2.396
,17,1745,22:37,1357,13.37,46,47.66,32.47,,0.464,2.229,2.291,0.027,0.850,,,,,,1.107,4.479,,1.162,2.229,2.291,0.0402,0.0358,0.0539,1.122,,31,0.000850,2.229,36,-0.001126,2.332
,18,2094,23:40,1420,12.87,48,15.12,30.71,,0.147,2.146,2.161,0.007,0.958,,,,,,1.234,4.749,,0.279,2.146,2.161,0.0409,0.0383,0.0560,1.070,,12,0.003200,2.146,36,-0.000123,2.166
,19,2508,24:43,1483,12.05,49,52.80,29.35,,0.514,2.008,2.051,0.021,0.874,,,,,,1.354,5.003,,0.584,2.008,2.051,0.0632,0.0384,0.0739,1.643,,12,0.003223,2.008,36,-0.002044,2.125
,20,3000,25:46,1546,11.85,56,99.17,28.38,,0.965,1.974,2.042,0.033,0.801,,,,,,1.365,5.026,,0.865,1.974,2.042,0.0558,0.0545,0.0780,1.022,,13,0.005000,1.974,36,0.001311,1.995
,21,0,26:49,1609,13.47,29,0.000000,0.000000,0.000000,0.000000,2.245,3.034,0.260,,0.220,0.0505,5.052,0.572,2128,0.592,3.383,,38.89,2.245,2.992,0.0133,0.0138,0.0192,0.962,,14,0.0271,2.245,36,0.000632,2.969
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:32,32,18.98,63,0.000000,0.000000,0.000000,0.000000,2.568,3.919,0.345,,0.193,0.0686,4.575,0.660,2051,0.010,2.236,,86.24,2.611,3.825,0.009741,0.0102,0.0141,0.959,,12,0.0543,2.611,36,0.000080,3.822
,2,22,06:51,411,19.80,62,6.810,6.680,55.00,0.0517,2.712,3.927,0.310,,0.266,0.0623,4.151,0.542,3331,0.008,2.231,,31.56,2.699,3.857,0.0210,0.0301,0.0367,0.696,,12,0.0516,2.699,36,0.000544,3.838
,3,49,07:54,474,21.18,64,13.78,13.87,122.5,0.105,2.845,3.958,0.281,0.096,0.196,0.0623,4.152,0.454,4080,0.000,2.214,,27.55,2.835,3.908,0.0207,0.0330,0.0389,0.629,,12,0.0489,2.835,36,0.000866,3.877
,4,81,08:57,537,21.49,63,20.57,21.13,197.7,0.156,2.906,3.895,0.254,0.175,0.226,0.0608,4.054,0.427,3741,0.016,2.250,,21.62,2.890,3.859,0.0369,0.0254,0.0448,1.456,,12,0.0433,2.890,36,0.000487,3.841
,5,118,10:00,600,21.35,61,28.16,28.11,286.9,0.214,2.887,3.792,0.239,0.210,0.208,0.0606,4.037,0.450,4182,0.044,2.311,,19.87,2.889,3.740,0.0313,0.0292,0.0428,1.074,,13,0.0374,2.889,36,0.000160,3.734
,6,163,11:03,663,21.28,60,33.74,34.92,360.1,0.256,2.885,3.638,0.207,0.294,0.182,0.0550,3.669,0.450,3600,0.088,2.409,,17.31,2.870,3.600,0.0308,0.0289,0.0422,1.064,,12,0.0301,2.870,36,0.000029,3.599
,7,216,12:06,726,20.18,59,40.89,41.50,460.9,0.310,2.809,3.465,0.189,0.332,0.029,0.0532,3.544,0.456,3011,0.143,2.529,,20.35,2.824,3.457,0.0157,0.0269,0.0311,0.583,,12,0.0239,2.824,36,0.001696,3.396
,8,279,13:09,789,20.16,57,47.16,47.69,592.6,0.358,2.740,3.297,0.169,0.382,0.127,0.0529,3.527,0.552,2768,0.201,2.658,,13.84,2.726,3.275,0.0323,0.0230,0.0397,1.405,,12,0.0244,2.726,36,0.000598,3.254
,9,353,14:12,852,19.27,55,49.72,53.01,783.5,0.378,2.614,3.043,0.141,0.454,0.218,0.0553,3.686,0.478,3472,0.301,2.880,,11.42,2.594,3.041,0.0252,0.0299,0.0392,0.843,,12,0.0190,2.594,36,0.000776,3.013
,10,442,15:16,916,18.21,52,56.42,57.50,1051,0.428,2.479,2.842,0.128,0.479,0.127,0.0592,3.948,0.402,2371,0.393,3.084,,9.013,2.470,2.813,0.0290,0.0246,0.0380,1.181,,12,0.0170,2.470,36,-0.000164,2.819
,11,547,16:19,979,17.29,50,57.33,61.14,1110,0.435,2.369,2.646,0.105,0.548,0.016,0.0506,3.371,0.473,2691,0.496,3.311,,7.303,2.370,2.650,0.0308,0.0229,0.0384,1.342,,12,0.0110,2.370,36,0.001030,2.613
,12,671,17:21,1041,16.51,49,61.78,64.07,1326,0.469,2.248,2.476,0.092,0.582,0.124,0.0492,3.282,0.594,3229,0.599,3.539,,6.499,2.252,2.456,0.0209,0.0235,0.0315,0.889,,12,0.007824,2.252,36,-0.000299,2.467
,13,819,18:24,1104,15.78,48,57.50,66.54,,0.437,2.170,2.334,0.070,0.666,,,,,,0.696,3.754,,4.793,2.170,2.334,0.0224,0.0258,0.0342,0.869,,12,0.007179,2.170,36,0.000497,2.316
,14,995,19:28,1168,15.11,48,52.54,68.74,,0.399,2.099,2.216,0.053,0.738,,,,,,0.787,3.955,,3.530,2.099,2.216,0.0233,0.0235,0.0331,0.991,,14,0.005471,2.099,36,0.000157,2.210
,15,1204,20:31,1231,14.69,50,69.02,70.86,,0.524,1.985,2.106,0.057,0.704,,,,,,0.880,4.161,,3.173,1.985,2.106,0.0243,0.0293,0.0380,0.832,,16,0.005189,1.985,36,-0.000076,2.109
,16,1451,21:34,1294,14.04,49,64.43,73.00,,0.489,1.892,1.980,0.044,0.759,,,,,,0.999,4.426,,2.242,1.892,1.980,0.0327,0.0216,0.0392,1.516,,29,0.003376,1.892,36,0.000162,1.974
,17,1745,22:37,1357,13.37,52,92.57,75.22,,0.703,1.820,1.922,0.053,0.705,,,,,,1.060,4.560,,2.965,1.820,1.922,0.0213,0.0270,0.0344,0.789,,17,0.002460,1.820,36,0.001413,1.871
,18,2094,23:40,1420,12.87,52,129.8,77.51,,0.986,1.700,1.813,0.062,0.638,,,,,,1.184,4.835,,3.177,1.700,1.813,0.0243,0.0257,0.0354,0.943,,31,0.003401,1.700,36,-0.000004,1.813
,19,2508,24:43,1483,12.05,58,135.8,79.81,,1.031,1.650,1.745,0.054,0.674,,,,,,1.269,5.023,,2.592,1.650,1.745,0.0245,0.0270,0.0364,0.909,,14,0.005765,1.650,36,0.000421,1.729
