File path:,
File note:,
File date:,04/06/17
File time:,18:45:45
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.324,0.331,0.314,0.342
Ek:,554.5,497.6,590.1,473.9
Pm:,113.6,109.8,117.2,102.5
Em:,,851.8,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.134,0.289,0.122,0.154
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:33,33,7.621,45,0.000000,0.000000,0.000000,0.000000,1.270,1.786,0.289,,0.245,0.0595,5.947,0.701,1603,0.173,2.676,,51.12,1.271,1.756,0.007194,0.006173,0.009479,1.166,,12,0.0196,1.271,36,0.000106,1.752
,2,22,11:51,711,8.263,56,6.412,6.993,83.27,0.0288,1.377,1.944,0.291,,0.276,0.0629,6.285,0.690,1680,0.078,2.458,,19.39,1.367,1.902,0.0164,0.0222,0.0276,0.738,,12,0.0233,1.367,36,-0.000054,1.904
,3,49,12:54,774,8.139,56,15.24,15.21,181.4,0.0684,1.357,1.969,0.311,,0.076,0.0615,6.149,0.720,1680,0.064,2.427,,17.69,1.383,1.920,0.0201,0.0227,0.0303,0.886,,13,0.0225,1.383,36,-0.000107,1.924
,4,81,13:57,837,8.445,58,22.91,24.43,298.6,0.103,1.408,1.963,0.283,0.028,0.245,0.0612,6.122,0.628,1872,0.067,2.434,,19.96,1.406,1.943,0.0135,0.0233,0.0269,0.582,,13,0.0224,1.406,36,0.000615,1.921
,5,118,15:00,900,8.485,59,34.72,34.46,477.0,0.156,1.414,2.004,0.294,0.004,0.151,0.0671,6.712,0.544,1680,0.045,2.385,,20.76,1.419,1.984,0.0202,0.0182,0.0272,1.109,,12,0.0264,1.419,36,0.001001,1.947
,6,163,16:03,963,8.894,62,46.25,45.79,572.5,0.207,1.482,2.070,0.284,0.061,0.240,0.0583,5.833,0.605,1923,0.012,2.309,,16.86,1.481,2.039,0.0255,0.0212,0.0331,1.201,,12,0.0227,1.481,36,0.000352,2.026
,7,216,17:06,1026,8.994,63,60.97,58.00,932.2,0.274,1.499,2.089,0.282,0.072,0.239,0.0717,7.166,0.601,1603,0.003,2.288,,17.00,1.498,2.056,0.0247,0.0216,0.0328,1.142,,12,0.0271,1.498,36,0.000333,2.044
,8,279,18:09,1089,9.290,64,72.72,71.08,1102,0.326,1.548,2.094,0.261,0.145,0.228,0.0656,6.558,0.626,1501,0.000,2.282,,15.79,1.541,2.077,0.0218,0.0259,0.0339,0.843,,13,0.0244,1.541,36,0.000644,2.053
,9,353,19:12,1152,9.522,65,85.42,84.66,1331,0.383,1.587,2.094,0.242,0.206,0.251,0.0626,6.263,0.558,1437,0.000,2.282,,13.94,1.589,2.066,0.0249,0.0234,0.0342,1.064,,13,0.0195,1.589,36,-0.000164,2.072
,10,442,20:15,1215,9.484,66,103.4,98.77,1763,0.464,1.581,2.063,0.234,0.224,0.162,0.0662,6.622,0.654,1309,0.015,2.316,,11.75,1.590,2.048,0.0266,0.0285,0.0390,0.936,,13,0.0211,1.590,36,0.000615,2.026
