File path:,
File note:,
File date:,16/06/17
File time:,10:58:44
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.395,0.405,0.404,0.419
Ek:,255.0,262.1,256.8,250.5
Pm:,77.71,106.2,159.8,97.21
Em:,633.0,,,1419
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.178,0.091,0.073,0.092
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,18.53,42,0.000000,0.000000,0.000000,0.000000,3.088,5.171,0.403,,0.290,0.0580,5.803,0.741,1629,0.246,1.552,,124.1,3.127,5.051,0.0116,0.0103,0.0155,1.127,,12,0.0718,3.127,36,0.000246,5.043
,2,19,12:08,728,22.63,54,7.283,7.238,62.49,0.0569,3.772,6.117,0.383,0.114,0.215,0.0546,5.461,0.604,2320,0.053,1.312,,57.81,3.806,5.970,0.0184,0.0326,0.0374,0.565,,12,0.0813,3.806,36,0.000051,5.969
,3,42,13:11,791,24.40,57,15.19,15.31,139.4,0.119,4.067,6.373,0.362,0.183,0.135,0.0551,5.510,0.587,2589,0.011,1.260,,36.24,4.121,6.230,0.0436,0.0386,0.0582,1.130,,14,0.0803,4.121,36,0.000703,6.205
,4,68,14:15,855,24.70,57,24.55,23.60,231.0,0.192,4.117,6.443,0.361,0.189,0.052,0.0564,5.640,0.626,2371,0.000,1.246,,36.68,4.247,6.303,0.0367,0.0424,0.0561,0.867,,14,0.0776,4.247,36,0.001266,6.257
,5,99,15:18,918,26.49,58,31.07,32.43,339.8,0.243,4.415,6.435,0.314,0.295,0.269,0.0570,5.700,0.570,2448,0.001,1.247,,37.76,4.403,6.332,0.0353,0.0370,0.0511,0.955,,12,0.0758,4.403,36,0.000772,6.305
,6,134,16:20,980,26.33,57,40.17,41.20,463.7,0.314,4.388,6.266,0.300,0.316,0.259,0.0575,5.747,0.540,2320,0.028,1.281,,33.81,4.358,6.181,0.0308,0.0443,0.0539,0.695,,13,0.0730,4.358,36,0.001668,6.121
,7,176,17:23,1043,26.42,56,49.68,50.25,626.6,0.388,4.403,6.134,0.282,0.348,0.255,0.0591,5.912,0.551,2243,0.050,1.309,,27.65,4.385,6.072,0.0499,0.0350,0.0610,1.425,,13,0.0674,4.385,36,0.001414,6.021
,8,224,18:27,1107,27.10,56,57.91,58.93,785.6,0.452,4.517,6.091,0.259,0.401,0.232,0.0582,5.824,0.615,1757,0.058,1.318,,25.15,4.473,6.040,0.0454,0.0427,0.0623,1.062,,12,0.0662,4.473,36,0.001237,5.995
,9,280,19:30,1170,26.58,55,67.25,66.06,934.0,0.525,4.430,5.830,0.240,0.429,0.211,0.0554,5.540,0.591,1629,0.105,1.377,,24.17,4.407,5.784,0.0396,0.0409,0.0570,0.967,,12,0.0574,4.407,36,0.001163,5.742
,10,344,20:33,1233,26.20,54,74.95,70.76,1172,0.586,4.366,5.583,0.218,0.469,0.182,0.0566,5.659,0.655,1501,0.154,1.438,,21.53,4.375,5.502,0.0318,0.0416,0.0524,0.766,,12,0.0458,4.375,36,-0.000383,5.515
