File path:,
File note:,
File date:,05/06/17
File time:,08:28:46
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.414,0.430,0.420,0.423
Ek:,406.1,379.9,397.9,405.5
Pm:,133.1,130.0,105.7,131.9
Em:,1067,1011,,1061
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.125,0.174,0.621,0.144
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:34,34,10.35,33,0.000000,0.000000,0.000000,0.000000,1.724,2.931,0.412,,0.285,0.0550,5.504,0.673,1757,0.226,1.210,,98.17,1.743,2.858,0.008707,0.007283,0.0114,1.196,,13,0.0393,1.743,36,-0.000012,2.858
,2,22,11:37,697,12.72,46,8.391,8.871,72.72,0.0358,2.119,3.426,0.381,0.224,0.332,0.0549,5.489,0.508,2128,0.049,1.035,,24.80,2.106,3.353,0.0354,0.0357,0.0503,0.991,,13,0.0457,2.106,36,-0.000007,3.353
,3,49,12:40,760,12.90,48,19.15,19.12,167.6,0.0818,2.151,3.531,0.391,0.217,0.259,0.0568,5.681,0.566,2128,0.018,1.004,,33.93,2.181,3.445,0.0274,0.0253,0.0372,1.083,,12,0.0471,2.181,36,-0.000245,3.454
,4,81,13:43,823,13.29,49,30.58,30.42,258.6,0.131,2.216,3.560,0.378,0.246,0.156,0.0530,5.302,0.606,2051,0.009,0.996,,25.94,2.249,3.470,0.0337,0.0329,0.0471,1.023,,13,0.0440,2.249,36,0.000165,3.464
,5,118,14:46,886,13.81,49,41.76,42.42,398.3,0.178,2.302,3.563,0.354,0.294,0.307,0.0561,5.606,0.511,2141,0.008,0.995,,26.22,2.296,3.499,0.0338,0.0310,0.0459,1.091,,12,0.0450,2.296,36,0.000578,3.478
,6,163,15:49,949,14.31,51,54.83,55.62,531.1,0.234,2.384,3.593,0.336,0.332,0.297,0.0541,5.411,0.557,1949,0.000,0.987,,27.16,2.392,3.513,0.0242,0.0334,0.0413,0.725,,19,0.0388,2.392,36,-0.000259,3.522
,7,216,16:52,1012,14.50,52,70.39,69.39,728.8,0.301,2.416,3.584,0.326,0.352,0.287,0.0560,5.603,0.481,1923,0.003,0.989,,23.53,2.401,3.516,0.0267,0.0392,0.0474,0.681,,12,0.0450,2.401,36,0.000292,3.505
,8,279,17:55,1075,14.62,51,85.70,83.60,921.5,0.366,2.436,3.516,0.307,0.383,0.216,0.0548,5.485,0.563,1949,0.022,1.008,,33.94,2.417,3.486,0.0144,0.0280,0.0315,0.515,,12,0.0427,2.417,36,0.001276,3.440
,9,353,18:58,1138,14.88,51,97.75,97.69,1153,0.417,2.480,3.430,0.277,0.437,0.246,0.0543,5.425,0.570,2000,0.048,1.034,,18.17,2.467,3.396,0.0347,0.0376,0.0512,0.923,,12,0.0360,2.467,36,0.000566,3.376
,10,442,20:01,1201,15.00,53,110.4,110.1,1632,0.471,2.501,3.333,0.250,0.485,0.216,0.0613,6.131,0.490,1488,0.078,1.064,,21.50,2.486,3.291,0.0246,0.0282,0.0374,0.872,,12,0.0362,2.486,36,0.000365,3.278
