File path:,
File note:,
File date:,29/06/17
File time:,01:06:46
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.483,0.484,0.481,0.498
Ek:,363.8,384.3,390.7,376.6
Pm:,143.7,134.5,141.3,153.8
Em:,1029,902.9,920.2,1115
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.054,0.086,0.106,0.070
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,27.51,45,0.000000,0.000000,0.000000,0.000000,4.584,8.313,0.449,,0.366,0.0543,5.428,0.762,1552,0.107,1.235,,182.7,4.643,8.108,0.0126,0.0141,0.0190,0.894,,12,0.114,4.643,36,0.000166,8.102
,2,22,12:08,728,29.62,50,9.634,10.31,69.75,0.100,4.937,8.783,0.438,0.050,0.396,0.0526,5.265,0.673,1757,0.048,1.169,,73.69,4.981,8.577,0.0240,0.0425,0.0488,0.564,,18,0.112,4.981,36,0.000301,8.566
,3,49,13:11,791,30.25,52,21.73,22.14,153.6,0.226,5.042,9.060,0.443,0.054,0.285,0.0520,5.205,0.666,1731,0.016,1.133,,61.81,5.146,8.814,0.0410,0.0429,0.0593,0.956,,12,0.120,5.146,36,0.000906,8.781
,4,81,14:14,854,31.33,53,34.74,35.07,260.8,0.362,5.222,9.144,0.429,0.090,0.281,0.0535,5.346,0.691,1603,0.007,1.123,,57.30,5.300,8.935,0.0407,0.0486,0.0634,0.837,,12,0.126,5.300,36,0.000634,8.912
,5,118,15:18,918,32.06,53,49.51,48.67,376.6,0.516,5.343,9.205,0.420,0.113,0.256,0.0530,5.299,0.685,1603,0.000,1.115,,44.32,5.456,8.979,0.0597,0.0525,0.0795,1.135,,12,0.120,5.456,36,0.000686,8.954
,6,163,16:20,980,33.90,53,62.35,63.46,515.8,0.650,5.650,9.151,0.383,0.188,0.328,0.0525,5.255,0.647,1603,0.006,1.122,,51.60,5.634,8.966,0.0387,0.0517,0.0646,0.749,,12,0.116,5.634,36,0.001187,8.923
,7,216,17:23,1043,34.07,53,81.07,78.67,696.7,0.845,5.678,9.089,0.375,0.201,0.227,0.0536,5.356,0.710,1360,0.013,1.129,,49.70,5.779,8.858,0.0344,0.0515,0.0620,0.668,,12,0.108,5.779,36,-0.000221,8.866
,8,279,18:27,1107,34.82,53,99.43,94.10,826.4,1.036,5.803,9.017,0.356,0.238,0.135,0.0492,4.919,0.735,1283,0.021,1.138,,45.51,5.842,8.784,0.0418,0.0493,0.0646,0.849,,16,0.103,5.842,36,0.000256,8.775
,9,353,19:30,1170,35.81,53,112.6,109.1,1143,1.174,5.969,8.766,0.319,0.307,0.098,0.0538,5.378,0.866,1091,0.050,1.171,,34.60,6.069,8.631,0.0515,0.0532,0.0740,0.967,,12,0.0948,6.069,36,0.001522,8.576
,10,442,20:33,1233,37.10,52,119.0,120.7,1301,1.240,6.183,8.461,0.269,0.404,0.259,0.0489,4.886,0.768,1168,0.088,1.213,,38.57,6.130,8.387,0.0462,0.0359,0.0585,1.285,,15,0.0776,6.130,36,0.001836,8.321
