File path:,
File note:,
File date:,20/06/17
File time:,15:57:38
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.450,0.453,0.453,0.456
Ek:,483.1,519.8,495.9,518.4
Pm:,174.6,154.1,142.1,149.4
Em:,1313,821.6,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.056,0.166,0.198,0.956
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,7.517,31,0.000000,0.000000,0.000000,0.000000,1.253,2.291,0.453,,0.342,0.0592,5.917,0.830,1360,0.214,1.108,,96.70,1.266,2.220,0.006397,0.007510,0.009865,0.852,,12,0.0356,1.266,36,-0.000161,2.226
,2,22,12:08,728,8.302,35,9.588,9.678,79.05,0.0270,1.384,2.452,0.436,0.113,0.303,0.0597,5.967,0.793,1437,0.134,1.035,,27.14,1.392,2.381,0.0226,0.0286,0.0364,0.791,,13,0.0385,1.392,36,-0.000178,2.387
,3,49,13:11,791,8.645,35,20.87,20.97,177.2,0.0588,1.441,2.510,0.426,0.143,0.307,0.0601,6.006,0.694,1552,0.108,1.011,,33.57,1.461,2.448,0.0132,0.0262,0.0294,0.504,,12,0.0376,1.461,36,0.000031,2.446
,4,81,14:14,854,9.190,37,33.55,33.56,306.8,0.0946,1.532,2.615,0.414,0.184,0.353,0.0629,6.290,0.685,1603,0.063,0.971,,28.12,1.545,2.539,0.0265,0.0234,0.0354,1.137,,14,0.0391,1.545,36,0.000216,2.531
,5,118,15:18,918,9.912,40,47.23,47.11,448.2,0.133,1.652,2.755,0.400,0.231,0.286,0.0631,6.307,0.645,1309,0.009,0.922,,26.70,1.687,2.679,0.0279,0.0245,0.0371,1.139,,13,0.0387,1.687,36,-0.000516,2.697
,6,163,16:21,981,10.34,41,61.85,62.26,572.9,0.174,1.723,2.777,0.379,0.274,0.326,0.0584,5.836,0.685,1437,0.002,0.914,,27.61,1.724,2.725,0.0248,0.0264,0.0362,0.940,,12,0.0370,1.724,36,0.000449,2.709
,7,216,17:24,1044,10.46,42,80.55,78.38,824.1,0.227,1.744,2.781,0.373,0.287,0.329,0.0634,6.336,0.590,1411,0.000,0.913,,24.19,1.775,2.713,0.0207,0.0328,0.0388,0.632,,12,0.0364,1.775,36,0.000025,2.712
,8,279,18:27,1107,10.69,41,95.91,95.38,1022,0.270,1.782,2.716,0.344,0.335,0.294,0.0608,6.081,0.664,1360,0.024,0.935,,18.61,1.775,2.666,0.0198,0.0436,0.0479,0.454,,12,0.0361,1.775,36,0.000031,2.665
,9,353,19:30,1170,10.82,41,115.1,112.7,1263,0.324,1.804,2.677,0.326,0.365,0.226,0.0594,5.943,0.763,1181,0.039,0.948,,15.12,1.820,2.595,0.0414,0.0303,0.0513,1.367,,16,0.0307,1.820,36,-0.000370,2.609
,10,442,20:33,1233,10.74,41,130.3,130.3,1599,0.367,1.789,2.537,0.295,0.410,0.251,0.0601,6.008,0.762,1232,0.096,1.001,,15.87,1.795,2.492,0.0333,0.0286,0.0439,1.163,,16,0.0277,1.795,36,0.000303,2.481
,11,547,21:36,1296,10.47,40,148.3,144.9,1700,0.418,1.745,2.394,0.271,0.442,0.226,0.0516,5.159,0.720,1360,0.162,1.060,,14.76,1.737,2.356,0.0249,0.0337,0.0419,0.739,,16,0.0230,1.737,36,-0.000148,2.361
,12,671,22:39,1359,10.04,41,160.0,156.1,2211,0.451,1.673,2.197,0.239,0.486,0.216,0.0547,5.471,0.702,1232,0.266,1.156,,11.37,1.665,2.179,0.0331,0.0307,0.0451,1.078,,13,0.0202,1.665,36,0.000361,2.166
,13,819,23:42,1422,9.440,39,175.6,165.0,3108,0.495,1.573,2.003,0.214,0.514,0.275,0.0630,6.303,0.720,912.0,0.389,1.268,,11.30,1.566,1.973,0.0220,0.0286,0.0361,0.770,,15,0.0173,1.566,36,-0.000074,1.976
,14,995,24:45,1485,8.789,39,186.0,171.2,3338,0.524,1.465,1.802,0.187,0.550,0.030,0.0557,5.570,0.590,1181,0.544,1.409,,7.559,1.465,1.801,0.0325,0.0304,0.0445,1.067,,12,0.0151,1.465,36,0.000798,1.773
,15,1204,25:48,1548,8.219,39,184.5,174.3,,0.520,1.370,1.618,0.153,0.606,,,,,,0.719,1.569,,5.833,1.370,1.618,0.0331,0.0267,0.0425,1.241,,14,0.009774,1.370,36,0.000429,1.602
,16,1451,26:51,1611,7.474,39,186.2,174.2,,0.525,1.246,1.429,0.128,0.644,,,,,,0.946,1.776,,4.290,1.246,1.429,0.0313,0.0291,0.0427,1.079,,12,0.0104,1.246,36,0.000083,1.426
,17,1745,27:54,1674,7.052,41,166.6,171.2,,0.470,1.175,1.299,0.095,0.718,,,,,,1.140,1.953,,2.447,1.175,1.299,0.0402,0.0309,0.0507,1.304,,15,0.007480,1.175,36,-0.001348,1.348
,18,2094,28:57,1737,7.032,42,157.4,165.7,,0.444,1.172,1.267,0.075,0.774,,,,,,1.194,2.003,,1.923,1.172,1.267,0.0255,0.0425,0.0495,0.601,,16,0.003885,1.172,36,0.000836,1.237
,19,2508,30:01,1801,6.835,44,139.9,158.5,,0.394,1.139,1.207,0.056,0.827,,,,,,1.305,2.104,,1.307,1.139,1.207,0.0351,0.0377,0.0515,0.931,,14,0.003361,1.139,36,0.000150,1.201
,20,3000,31:03,1863,6.511,50,174.4,150.3,,0.492,1.085,1.152,0.058,0.814,,,,,,1.414,2.203,,1.095,1.085,1.152,0.0436,0.0429,0.0612,1.017,,15,0.005078,1.085,36,0.000644,1.129
,21,0,32:06,1926,6.996,21,0.000000,0.000000,0.000000,0.000000,1.166,1.960,0.405,,0.360,0.0633,6.331,0.838,1117,0.419,1.295,,73.51,1.186,1.905,0.004235,0.008823,0.009787,0.480,,12,0.0276,1.186,36,-0.000294,1.916
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,7.517,37,0.000000,0.000000,0.000000,0.000000,1.025,1.917,0.465,,0.367,0.0712,4.747,0.854,1309,0.202,1.097,,114.1,1.050,1.841,0.004952,0.004853,0.006934,1.020,,12,0.0339,1.050,36,-0.000486,1.858
,2,22,12:08,728,8.302,42,9.500,9.750,61.76,0.0213,1.160,2.042,0.432,0.124,0.363,0.0699,4.662,0.809,1411,0.129,1.030,,28.05,1.177,1.974,0.0151,0.0241,0.0284,0.627,,12,0.0338,1.177,36,-0.000369,1.987
,3,49,13:11,791,8.645,43,20.65,21.16,135.8,0.0463,1.211,2.092,0.421,0.155,0.376,0.0690,4.603,0.667,1629,0.102,1.005,,24.17,1.232,2.016,0.0238,0.0220,0.0324,1.083,,12,0.0333,1.232,36,-0.000554,2.036
,4,81,14:14,854,9.190,45,33.63,33.95,224.9,0.0755,1.277,2.184,0.415,0.185,0.342,0.0692,4.610,0.693,1437,0.056,0.963,,34.75,1.303,2.109,0.0140,0.0185,0.0232,0.755,,14,0.0341,1.303,36,-0.000202,2.117
,5,118,15:18,918,9.912,48,49.27,47.78,347.4,0.111,1.342,2.305,0.418,0.201,0.366,0.0733,4.889,0.674,1552,0.000,0.912,,37.68,1.362,2.228,0.0133,0.0187,0.0230,0.709,,14,0.0384,1.362,36,-0.000174,2.234
,6,163,16:21,981,10.34,48,63.90,63.33,478.6,0.143,1.401,2.305,0.392,0.250,0.321,0.0731,4.876,0.594,1309,0.000,0.912,,33.47,1.420,2.233,0.0155,0.0187,0.0243,0.827,,12,0.0366,1.420,36,0.000175,2.227
,7,216,17:24,1044,10.46,49,81.23,80.00,628.5,0.182,1.427,2.288,0.376,0.278,0.205,0.0725,4.832,0.767,1283,0.008,0.919,,24.88,1.468,2.218,0.0193,0.0232,0.0302,0.833,,12,0.0343,1.468,36,0.000003,2.218
,8,279,18:27,1107,10.69,49,105.4,97.72,812.6,0.237,1.407,2.262,0.378,0.271,0.178,0.0725,4.836,0.775,1411,0.019,0.930,,23.32,1.455,2.202,0.0240,0.0212,0.0320,1.128,,12,0.0348,1.455,36,0.000325,2.190
,9,353,19:30,1170,10.82,49,114.4,116.0,1024,0.257,1.491,2.206,0.324,0.367,0.394,0.0722,4.816,0.590,1488,0.045,0.953,,18.74,1.482,2.157,0.0301,0.0198,0.0360,1.518,,13,0.0299,1.482,36,-0.000139,2.162
,10,442,20:33,1233,10.74,49,137.2,134.7,1188,0.308,1.455,2.110,0.310,0.380,0.268,0.0670,4.464,0.642,1437,0.092,0.997,,18.94,1.462,2.072,0.0240,0.0215,0.0322,1.120,,12,0.0278,1.462,36,0.000710,2.046
,11,547,21:36,1296,10.47,47,144.6,149.8,1443,0.325,1.456,1.980,0.264,0.455,0.242,0.0657,4.379,0.888,1232,0.164,1.062,,22.33,1.445,1.953,0.0141,0.0178,0.0227,0.793,,13,0.0231,1.445,36,0.000630,1.930
,12,671,22:39,1359,10.04,46,174.0,152.9,1922,0.391,1.346,1.817,0.259,0.440,0.057,0.0713,4.756,0.786,963.2,0.269,1.158,,14.23,1.382,1.770,0.0165,0.0216,0.0272,0.762,,13,0.0184,1.382,36,-0.000317,1.781
,13,819,23:42,1422,9.440,44,175.9,154.1,2414,0.395,1.291,1.644,0.215,0.510,0.181,0.0734,4.895,0.608,912.0,0.402,1.279,,8.673,1.307,1.616,0.0303,0.0187,0.0356,1.622,,13,0.0154,1.307,36,0.000049,1.614
,14,995,24:45,1485,8.789,43,183.2,153.0,2541,0.411,1.222,1.497,0.184,0.557,0.168,0.0636,4.241,0.712,784.0,0.539,1.404,,8.685,1.223,1.480,0.0187,0.0231,0.0297,0.810,,12,0.0122,1.223,36,0.000026,1.480
,15,1204,25:48,1548,8.219,42,166.0,149.6,,0.373,1.126,1.306,0.138,0.640,,,,,,0.765,1.610,,5.516,1.126,1.306,0.0266,0.0189,0.0327,1.408,,16,0.009084,1.126,36,0.000134,1.301
,16,1451,26:51,1611,7.474,43,151.6,144.4,,0.340,1.060,1.184,0.104,0.710,,,,,,0.947,1.776,,3.659,1.060,1.184,0.0229,0.0249,0.0338,0.918,,15,0.005893,1.060,36,-0.000536,1.203
,17,1745,27:54,1674,7.052,46,167.2,137.9,,0.375,1.007,1.114,0.096,0.723,,,,,,1.069,1.887,,3.221,1.007,1.114,0.0245,0.0223,0.0331,1.100,,20,0.004417,1.007,36,0.000054,1.112
,18,2094,28:57,1737,7.032,50,99.01,130.9,,0.222,0.960,1.008,0.047,0.854,,,,,,1.287,2.086,,1.299,0.960,1.008,0.0188,0.0315,0.0367,0.596,,13,0.003646,0.960,36,0.000166,1.002
,19,2508,30:01,1801,6.835,52,253.6,124.2,,0.569,0.885,0.984,0.101,0.683,,,,,,1.342,2.136,,2.283,0.885,0.984,0.0327,0.0289,0.0436,1.131,,23,0.002121,0.885,36,0.000549,0.965
,20,3000,31:03,1863,6.511,55,96.67,118.6,,0.217,0.914,0.945,0.032,0.896,,,,,,1.439,2.226,,0.702,0.914,0.945,0.0317,0.0296,0.0434,1.073,,14,0.002617,0.914,36,-0.000592,0.966
,21,0,32:06,1926,6.996,25,0.000000,0.000000,0.000000,0.000000,0.975,1.665,0.414,,0.361,0.0751,5.009,0.883,1091,0.385,1.263,,55.35,1.000,1.602,0.007997,0.007372,0.0109,1.085,,13,0.0269,1.000,36,-0.000408,1.617
,LED combination C (450 + 624 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
