File path:,
File note:,
File date:,24/06/17
File time:,03:06:36
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.425,0.439,0.435,0.448
Ek:,332.3,344.7,318.5,310.2
Pm:,91.54,105.7,119.7,104.6
Em:,495.4,681.7,1166,729.2
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.356,0.221,0.104,0.218
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,10.10,45,0.000000,0.000000,0.000000,0.000000,1.683,2.939,0.427,,0.308,0.0560,5.600,0.778,1552,0.096,1.357,,117.5,1.706,2.866,0.006293,0.007619,0.009882,0.826,,12,0.0408,1.706,36,0.000030,2.865
,2,22,12:08,728,10.79,49,9.029,9.049,70.39,0.0362,1.799,3.051,0.410,0.053,0.249,0.0531,5.313,0.666,1680,0.056,1.307,,36.71,1.817,2.979,0.0216,0.0231,0.0316,0.936,,13,0.0413,1.817,36,0.000314,2.968
,3,49,13:11,791,11.30,51,19.16,19.37,156.5,0.0769,1.883,3.092,0.391,0.105,0.269,0.0530,5.304,0.618,1808,0.041,1.289,,32.87,1.862,3.026,0.0152,0.0320,0.0354,0.476,,12,0.0455,1.862,36,0.000508,3.008
,4,81,14:14,854,11.83,52,30.54,30.56,258.1,0.123,1.971,3.164,0.377,0.148,0.246,0.0529,5.291,0.633,1731,0.018,1.260,,32.59,1.982,3.086,0.0199,0.0274,0.0339,0.727,,12,0.0393,1.982,36,0.000332,3.074
,5,118,15:17,917,12.32,53,42.75,42.22,347.8,0.172,2.054,3.220,0.362,0.189,0.209,0.0490,4.895,0.680,1680,0.000,1.238,,27.62,2.043,3.127,0.0328,0.0216,0.0392,1.516,,12,0.0394,2.043,36,-0.000390,3.141
,6,163,16:20,980,12.72,54,54.85,54.76,541.2,0.220,2.120,3.196,0.337,0.244,0.290,0.0551,5.514,0.645,1603,0.008,1.247,,30.18,2.107,3.146,0.0255,0.0231,0.0344,1.104,,12,0.0399,2.107,36,0.000981,3.110
,7,216,17:23,1043,12.91,54,68.12,67.51,757.5,0.273,2.152,3.144,0.315,0.285,0.324,0.0582,5.823,0.598,1603,0.024,1.268,,25.92,2.148,3.101,0.0272,0.0247,0.0368,1.101,,17,0.0355,2.148,36,0.000795,3.072
,8,279,18:27,1107,13.30,54,81.01,80.25,887.6,0.325,2.217,3.125,0.290,0.339,0.251,0.0528,5.283,0.650,1488,0.031,1.276,,21.47,2.198,3.079,0.0301,0.0279,0.0410,1.080,,14,0.0338,2.198,36,0.000481,3.061
,9,353,19:29,1169,13.71,54,92.19,89.88,1143,0.370,2.286,3.093,0.261,0.402,0.288,0.0538,5.375,0.545,1309,0.041,1.289,,16.15,2.276,3.076,0.0351,0.0349,0.0495,1.007,,16,0.0285,2.276,36,0.001294,3.029
,10,442,20:32,1232,13.60,54,107.3,91.33,1358,0.431,2.267,2.993,0.243,0.434,0.203,0.0510,5.103,0.724,1360,0.076,1.332,,17.40,2.276,2.974,0.0296,0.0271,0.0402,1.094,,12,0.0243,2.276,36,0.001410,2.924
,11,547,21:35,1295,13.64,53,111.9,91.38,1858,0.449,2.273,2.858,0.205,0.510,0.189,0.0564,5.639,0.760,912.0,0.127,1.395,,12.46,2.274,2.829,0.0298,0.0330,0.0445,0.904,,17,0.0217,2.274,36,0.000045,2.827
