File path:,
File note:,
File date:,05/06/17
File time:,11:30:05
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.428,0.433,0.430,0.431
Ek:,549.8,545.8,520.6,545.7
Pm:,148.8,206.0,141.5,156.2
Em:,564.5,1862,,920.3
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.359,0.101,0.122,0.206
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:35,35,8.312,29,0.000000,0.000000,0.000000,0.000000,1.385,2.414,0.426,,0.294,0.0524,5.242,0.689,1757,0.177,1.360,,124.1,1.413,2.359,0.004591,0.006079,0.007618,0.755,,12,0.0310,1.413,36,0.000333,2.347
,2,22,11:37,697,9.366,38,9.252,9.232,70.58,0.0307,1.561,2.694,0.421,0.067,0.248,0.0533,5.328,0.634,1949,0.055,1.219,,27.11,1.607,2.645,0.0237,0.0301,0.0383,0.788,,14,0.0344,1.607,36,0.000775,2.617
,3,49,12:40,760,9.571,40,20.75,20.07,147.5,0.0687,1.595,2.766,0.423,0.074,0.210,0.0500,4.998,0.624,2320,0.028,1.187,,25.82,1.610,2.698,0.0336,0.0254,0.0421,1.324,,13,0.0372,1.610,36,0.000305,2.687
,4,81,13:43,823,10.28,41,31.42,32.24,237.7,0.104,1.714,2.800,0.388,0.157,0.177,0.0487,4.874,0.639,1821,0.015,1.172,,23.42,1.725,2.743,0.0243,0.0360,0.0434,0.674,,14,0.0347,1.725,36,0.000099,2.739
,5,118,14:46,886,10.45,41,44.06,45.46,377.0,0.146,1.742,2.780,0.373,0.186,0.234,0.0531,5.306,0.557,1949,0.023,1.181,,20.96,1.761,2.712,0.0284,0.0353,0.0454,0.805,,13,0.0353,1.761,36,-0.000212,2.719
,6,163,15:49,949,10.54,42,62.25,60.38,501.6,0.206,1.757,2.843,0.382,0.177,0.160,0.0511,5.110,0.670,1949,0.000,1.155,,27.00,1.785,2.759,0.0258,0.0252,0.0361,1.026,,12,0.0365,1.785,36,-0.000812,2.788
,7,216,16:52,1012,11.19,43,74.22,76.46,658.5,0.246,1.865,2.841,0.344,0.259,0.305,0.0506,5.063,0.589,2051,0.001,1.156,,21.32,1.861,2.814,0.0292,0.0338,0.0447,0.862,,12,0.0312,1.861,36,0.001258,2.769
,8,279,17:55,1075,11.42,45,91.99,93.67,918.7,0.305,1.904,2.840,0.330,0.289,0.232,0.0547,5.468,0.609,1731,0.001,1.156,,17.93,1.947,2.768,0.0268,0.0371,0.0458,0.723,,18,0.0280,1.947,36,-0.000448,2.784
,9,353,18:58,1138,11.49,47,114.0,111.5,1071,0.378,1.915,2.828,0.323,0.302,0.069,0.0504,5.040,0.582,1552,0.005,1.161,,17.34,1.935,2.824,0.0356,0.0369,0.0513,0.963,,14,0.0312,1.935,36,0.002450,2.736
,10,442,20:01,1201,11.70,45,130.4,130.0,1405,0.432,1.949,2.765,0.295,0.355,0.218,0.0528,5.279,0.596,1680,0.028,1.187,,16.85,1.945,2.720,0.0325,0.0325,0.0460,0.998,,12,0.0308,1.945,36,-0.000264,2.729
,11,547,21:04,1264,12.23,48,143.2,148.3,1621,0.475,2.038,2.761,0.262,0.427,0.284,0.0492,4.922,0.638,1488,0.029,1.189,,13.46,2.019,2.721,0.0348,0.0389,0.0521,0.895,,12,0.0245,2.019,36,0.000063,2.719
,12,671,22:07,1327,12.20,46,167.4,148.3,2199,0.555,2.034,2.710,0.250,0.448,0.334,0.0544,5.441,0.499,1731,0.049,1.211,,15.22,2.002,2.675,0.0319,0.0306,0.0442,1.041,,12,0.0272,2.002,36,-0.000177,2.681
,13,819,23:10,1390,12.16,51,184.3,146.5,3099,0.611,2.026,2.614,0.225,0.492,0.034,0.0628,6.283,0.432,1309,0.087,1.256,,10.08,2.067,2.589,0.0337,0.0392,0.0517,0.861,,12,0.0202,2.067,36,0.000903,2.557
,14,995,24:14,1454,11.69,52,210.1,143.3,3223,0.696,1.948,2.470,0.211,0.508,0.033,0.0538,5.378,0.762,1821,0.151,1.329,,9.439,1.964,2.461,0.0334,0.0407,0.0527,0.822,,14,0.0189,1.964,36,0.001329,2.413
