File path:,
File note:,
File date:,07/06/17
File time:,08:10:06
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.443,0.448,0.450,0.458
Ek:,160.1,161.5,164.4,157.8
Pm:,72.15,76.11,70.25,69.19
Em:,,,689.3,852.9
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.236,0.153,0.198,0.190
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,14.29,39,0.000000,0.000000,0.000000,0.000000,2.382,4.388,0.457,,0.270,0.0561,5.608,0.637,2051,0.074,1.220,,164.2,2.417,4.286,0.007940,0.008149,0.0114,0.974,,12,0.0678,2.417,36,0.000620,4.263
,2,22,12:08,728,16.23,43,9.373,9.111,70.83,0.0498,2.705,4.713,0.426,0.090,0.122,0.0535,5.347,0.536,2448,0.000,1.135,,39.12,2.764,4.601,0.0358,0.0303,0.0469,1.182,,13,0.0687,2.764,36,0.000532,4.582
,3,49,13:11,791,17.64,44,18.39,18.71,144.4,0.0977,2.939,4.706,0.375,0.198,0.153,0.0489,4.894,0.534,3037,0.002,1.137,,39.72,2.935,4.638,0.0276,0.0328,0.0429,0.841,,12,0.0622,2.935,36,0.001917,4.569
,4,81,14:14,854,18.03,43,27.71,28.18,261.6,0.147,3.006,4.569,0.342,0.257,0.236,0.0536,5.363,0.433,2691,0.032,1.171,,34.63,3.001,4.512,0.0213,0.0381,0.0436,0.559,,12,0.0561,3.001,36,0.001022,4.475
,5,118,15:18,918,18.34,41,34.72,37.01,354.7,0.185,3.057,4.332,0.294,0.342,0.257,0.0499,4.992,0.440,2768,0.088,1.235,,24.26,3.034,4.310,0.0357,0.0386,0.0526,0.923,,12,0.0438,3.034,36,0.001902,4.242
,6,163,16:20,980,17.93,40,44.73,45.38,494.7,0.238,2.988,4.117,0.274,0.369,0.243,0.0504,5.040,0.462,2781,0.145,1.300,,24.49,2.969,4.101,0.0285,0.0364,0.0462,0.784,,12,0.0400,2.969,36,0.002368,4.016
,7,216,17:24,1044,17.77,38,51.09,53.26,687.8,0.272,2.962,3.879,0.237,0.437,0.315,0.0529,5.288,0.390,2448,0.215,1.379,,20.66,2.935,3.838,0.0234,0.0369,0.0437,0.635,,12,0.0347,2.935,36,0.000557,3.818
,8,279,18:27,1107,17.09,38,61.85,59.56,919.8,0.329,2.848,3.660,0.222,0.454,0.196,0.0547,5.475,0.446,2320,0.288,1.462,,17.98,2.856,3.641,0.0304,0.0314,0.0437,0.971,,12,0.0293,2.856,36,0.001281,3.595
,9,353,19:30,1170,16.99,37,66.97,64.27,1088,0.356,2.831,3.494,0.190,0.520,0.255,0.0512,5.116,0.390,2397,0.349,1.532,,16.67,2.818,3.477,0.0240,0.0314,0.0395,0.764,,12,0.0255,2.818,36,0.001032,3.440
,10,442,20:33,1233,16.79,37,75.11,67.65,1339,0.399,2.798,3.370,0.170,0.560,0.210,0.0503,5.031,0.538,2512,0.398,1.588,,10.37,2.808,3.332,0.0416,0.0287,0.0505,1.447,,12,0.0191,2.808,36,-0.000163,3.338
,11,547,21:36,1296,16.55,36,80.86,69.82,1731,0.430,2.758,3.236,0.148,0.608,0.197,0.0525,5.253,0.546,2448,0.456,1.654,,10.66,2.738,3.219,0.0287,0.0348,0.0451,0.826,,15,0.0194,2.738,36,0.000347,3.207
,12,671,22:39,1359,16.55,35,73.16,71.08,2132,0.389,2.759,3.096,0.109,0.703,0.163,0.0528,5.275,0.332,1283,0.522,1.728,,6.737,2.753,3.095,0.0318,0.0396,0.0508,0.803,,13,0.0132,2.753,36,0.000590,3.074
,13,819,23:42,1422,16.06,35,74.54,71.73,,0.396,2.676,2.944,0.091,0.744,,,,,,0.601,1.818,,4.542,2.676,2.944,0.0443,0.0389,0.0590,1.139,,12,0.0127,2.676,36,0.001634,2.885
,14,995,24:45,1485,15.49,36,92.93,72.01,,0.494,2.582,2.848,0.093,0.731,,,,,,0.655,1.879,,4.165,2.582,2.848,0.0507,0.0388,0.0639,1.306,,18,0.007975,2.582,36,0.001139,2.807
