File path:,
File note:,
File date:,23/06/17
File time:,22:49:05
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.450,0.450,0.451,0.459
Ek:,425.7,465.0,437.1,425.8
Pm:,176.6,132.4,124.5,123.4
Em:,1410,,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.176,0.356,0.544,0.394
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,6.530,32,0.000000,0.000000,0.000000,0.000000,1.088,1.924,0.434,,0.365,0.0538,5.377,0.752,1488,0.138,1.363,,105.4,1.100,1.873,0.004422,0.005857,0.007339,0.755,,14,0.0253,1.100,36,-0.000124,1.878
,2,22,12:08,728,7.284,36,9.113,9.659,67.62,0.0233,1.214,2.072,0.414,0.061,0.357,0.0510,5.104,0.610,1680,0.057,1.266,,26.36,1.201,2.032,0.0235,0.0211,0.0315,1.114,,13,0.0276,1.201,36,0.000306,2.021
,3,49,13:12,792,7.431,37,20.38,20.85,153.3,0.0521,1.239,2.120,0.416,0.070,0.295,0.0520,5.195,0.677,1603,0.033,1.237,,25.95,1.259,2.067,0.0165,0.0264,0.0311,0.623,,14,0.0265,1.259,36,-0.000073,2.069
,4,81,14:14,854,7.485,38,34.01,33.23,254.8,0.0869,1.247,2.150,0.420,0.068,0.235,0.0522,5.223,0.688,1552,0.019,1.220,,24.38,1.278,2.096,0.0208,0.0264,0.0336,0.787,,14,0.0276,1.278,36,0.000270,2.086
,5,118,15:17,917,8.019,38,44.38,46.43,385.5,0.113,1.337,2.142,0.376,0.163,0.382,0.0542,5.425,0.558,1808,0.022,1.224,,24.32,1.344,2.109,0.0193,0.0248,0.0314,0.776,,17,0.0244,1.344,36,0.000765,2.081
,6,163,16:20,980,8.261,39,59.32,61.01,491.9,0.152,1.377,2.165,0.364,0.195,0.319,0.0501,5.012,0.652,1552,0.012,1.212,,21.64,1.369,2.129,0.0223,0.0271,0.0351,0.824,,13,0.0256,1.369,36,0.000084,2.126
,7,216,17:24,1044,8.288,39,79.37,76.31,668.3,0.203,1.381,2.184,0.367,0.191,0.237,0.0514,5.138,0.658,1488,0.003,1.201,,18.48,1.412,2.130,0.0284,0.0265,0.0388,1.068,,14,0.0235,1.412,36,-0.000144,2.135
,8,279,18:27,1107,8.659,40,95.18,92.20,832.6,0.243,1.443,2.191,0.341,0.250,0.174,0.0496,4.955,0.762,1232,0.000,1.198,,19.20,1.439,2.159,0.0273,0.0257,0.0375,1.064,,12,0.0275,1.439,36,0.001055,2.121
,9,353,19:30,1170,8.858,40,109.0,108.1,1125,0.279,1.476,2.136,0.309,0.312,0.265,0.0529,5.291,0.744,1040,0.025,1.228,,19.35,1.469,2.089,0.0218,0.0235,0.0320,0.925,,12,0.0244,1.469,36,-0.000224,2.097
,10,442,20:33,1233,8.969,40,121.0,123.8,1370,0.309,1.495,2.058,0.274,0.377,0.285,0.0515,5.147,0.508,1283,0.064,1.275,,15.80,1.475,2.025,0.0194,0.0289,0.0348,0.672,,12,0.0217,1.475,36,0.000300,2.014
