File path:,
File note:,
File date:,23/06/17
File time:,03:52:24
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.448,0.466,0.460,0.464
Ek:,407.1,326.1,326.4,292.6
Pm:,147.2,111.0,109.5,135.8
Em:,1117,719.8,718.0,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.094,0.087,0.126,0.039
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,3.767,38,0.000000,0.000000,0.000000,0.000000,0.628,1.089,0.423,,0.367,0.0532,5.324,0.752,1552,0.175,1.449,,67.95,0.635,1.062,0.004277,0.004612,0.006290,0.927,,16,0.0136,0.635,36,-0.000007,1.063
,2,22,12:06,726,4.103,59,9.706,9.602,70.68,0.0147,0.684,1.224,0.441,,0.355,0.0534,5.335,0.593,1731,0.046,1.289,,21.24,0.688,1.183,0.0146,0.0181,0.0233,0.806,,14,0.0169,0.688,36,-0.000244,1.192
,3,49,13:09,789,4.386,62,20.45,20.70,152.5,0.0309,0.731,1.255,0.417,0.058,0.284,0.0517,5.169,0.651,1603,0.020,1.258,,21.91,0.736,1.232,0.0116,0.0195,0.0227,0.596,,16,0.0164,0.736,36,0.000577,1.212
,4,81,14:12,852,4.556,65,32.23,32.93,254.5,0.0487,0.759,1.261,0.398,0.104,0.262,0.0522,5.218,0.612,1808,0.015,1.251,,19.95,0.776,1.226,0.0150,0.0168,0.0225,0.891,,14,0.0151,0.776,36,-0.000332,1.238
,5,118,15:15,915,4.702,67,45.73,45.93,337.0,0.0691,0.784,1.279,0.388,0.135,0.336,0.0474,4.742,0.638,1872,0.000,1.233,,18.32,0.778,1.260,0.0144,0.0221,0.0263,0.653,,18,0.0151,0.778,36,0.000444,1.244
,6,163,16:18,978,4.728,68,62.12,60.23,493.8,0.0939,0.788,1.273,0.381,0.147,0.128,0.0503,5.031,0.668,1488,0.005,1.239,,18.13,0.786,1.251,0.0185,0.0178,0.0257,1.044,,15,0.0173,0.786,36,0.000321,1.240
,7,216,17:21,1041,4.748,67,76.61,75.16,726.7,0.116,0.791,1.226,0.355,0.189,0.207,0.0559,5.587,0.631,1603,0.043,1.287,,16.69,0.810,1.207,0.0138,0.0194,0.0238,0.711,,16,0.0136,0.810,36,0.000267,1.197
,8,279,18:24,1104,4.916,67,87.38,90.55,860.8,0.132,0.819,1.193,0.313,0.273,0.276,0.0512,5.123,0.768,1091,0.073,1.323,,11.97,0.819,1.173,0.0195,0.0222,0.0296,0.879,,13,0.0125,0.819,36,0.000156,1.168
,9,353,19:28,1168,4.870,69,102.4,105.8,811.5,0.155,0.812,1.144,0.290,0.309,0.049,0.0382,3.817,0.674,1923,0.119,1.380,,12.11,0.791,1.139,0.0208,0.0198,0.0287,1.048,,19,0.0111,0.791,36,0.001094,1.099
,10,442,20:31,1231,4.560,70,135.4,119.6,1019,0.205,0.760,1.096,0.306,0.253,0.048,0.0383,3.828,0.734,2320,0.168,1.440,,10.84,0.775,1.084,0.0168,0.0230,0.0285,0.731,,14,0.009479,0.775,36,0.000629,1.061
,11,547,21:34,1294,4.579,68,126.4,129.7,1240,0.191,0.763,0.992,0.231,0.402,0.178,0.0376,3.764,0.548,1309,0.289,1.590,,6.861,0.756,0.985,0.0243,0.0229,0.0333,1.061,,16,0.007103,0.756,36,0.000424,0.970
,12,671,22:36,1356,4.291,68,121.9,137.9,2226,0.184,0.715,0.874,0.182,0.490,0.035,0.0551,5.509,0.994,732.8,0.464,1.805,,6.585,0.706,0.884,0.0151,0.0224,0.0270,0.674,,12,0.008256,0.706,36,0.001067,0.846
,13,819,23:40,1420,4.005,71,148.9,143.7,,0.225,0.668,0.816,0.182,0.467,,,,,,0.568,1.934,,4.221,0.668,0.816,0.0239,0.0258,0.0352,0.924,,18,0.005335,0.668,36,0.000150,0.811
,14,995,24:43,1483,3.602,74,178.2,146.7,,0.269,0.600,0.731,0.179,0.435,,,,,,0.749,2.157,,5.353,0.600,0.731,0.0127,0.0209,0.0245,0.606,,12,0.006061,0.600,36,-0.000116,0.735
,15,1204,25:46,1546,3.309,77,182.9,147.0,,0.276,0.551,0.650,0.152,0.479,,,,,,0.968,2.427,,2.665,0.551,0.650,0.0319,0.0189,0.0371,1.685,,12,0.006438,0.551,36,-0.000575,0.671
,16,1451,26:49,1609,3.339,82,125.2,144.8,,0.189,0.556,0.609,0.086,0.690,,,,,,1.101,2.591,,1.146,0.556,0.609,0.0334,0.0314,0.0458,1.065,,14,0.004081,0.556,36,0.000204,0.602
,17,1745,27:52,1672,2.662,94,305.0,140.4,,0.461,0.444,0.538,0.175,0.312,,,,,,1.380,2.935,,1.140,0.444,0.538,0.0621,0.0542,0.0824,1.146,,24,0.006261,0.444,36,-0.001456,0.590
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:48,48,3.767,48,0.000000,0.000000,0.000000,0.000000,0.532,0.935,0.432,,0.357,0.0651,4.340,0.769,1411,0.155,1.420,,82.85,0.538,0.906,0.002713,0.003519,0.004443,0.771,,12,0.0148,0.538,36,-0.000079,0.909
,2,22,12:06,726,4.103,74,9.802,9.905,55.39,0.0123,0.580,1.046,0.446,,0.239,0.0627,4.181,0.758,1488,0.033,1.270,,27.04,0.602,1.008,0.009865,0.0113,0.0150,0.872,,14,0.0158,0.602,36,-0.000288,1.018
,3,49,13:09,789,4.386,78,21.06,21.18,125.8,0.0264,0.606,1.063,0.430,0.033,0.394,0.0639,4.263,0.628,1808,0.016,1.249,,18.85,0.615,1.024,0.0146,0.0161,0.0217,0.903,,14,0.0163,0.615,36,-0.000436,1.040
,4,81,14:12,852,4.556,79,32.68,33.39,186.1,0.0410,0.644,1.080,0.403,0.100,0.309,0.0572,3.814,0.628,1808,0.000,1.229,,18.86,0.648,1.043,0.0141,0.0155,0.0210,0.913,,17,0.0147,0.648,36,-0.000339,1.056
,5,118,15:15,915,4.702,80,47.58,46.10,291.6,0.0597,0.643,1.078,0.403,0.100,0.137,0.0615,4.103,0.698,1552,0.002,1.232,,20.79,0.662,1.053,0.0134,0.0132,0.0188,1.019,,12,0.0163,0.662,36,0.000170,1.047
