File path:,
File note:,
File date:,06/06/17
File time:,22:51:33
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.352,0.357,0.336,0.358
Ek:,518.0,524.9,566.2,511.0
Pm:,115.3,118.4,292.4,120.6
Em:,,,,831.8
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.185,0.154,0.095,0.225
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,6.198,32,0.000000,0.000000,0.000000,0.000000,1.033,1.600,0.355,,0.157,0.0576,5.757,0.696,1680,0.128,1.825,,55.07,1.052,1.561,0.006911,0.006154,0.009254,1.123,,12,0.0198,1.052,36,0.000030,1.560
,2,22,12:08,728,6.859,35,7.139,7.581,72.41,0.0212,1.143,1.692,0.324,0.115,0.269,0.0547,5.466,0.600,2000,0.067,1.726,,21.75,1.141,1.671,0.0172,0.0173,0.0244,0.996,,16,0.0185,1.141,36,0.000856,1.640
,3,49,13:12,792,7.045,37,14.90,16.46,151.1,0.0443,1.174,1.687,0.304,0.170,0.312,0.0512,5.122,0.576,2768,0.070,1.731,,14.00,1.160,1.652,0.0207,0.0284,0.0352,0.731,,12,0.0183,1.160,36,-0.000219,1.660
,4,81,14:14,854,7.012,38,26.72,26.39,272.6,0.0794,1.169,1.744,0.330,0.118,0.311,0.0559,5.588,0.458,2192,0.035,1.675,,20.90,1.156,1.721,0.0190,0.0193,0.0270,0.986,,12,0.0223,1.156,36,0.000532,1.702
,5,118,15:17,917,7.119,40,38.80,37.14,452.5,0.115,1.187,1.768,0.329,0.128,0.166,0.0637,6.368,0.434,1808,0.021,1.652,,19.01,1.211,1.728,0.0170,0.0213,0.0272,0.798,,13,0.0212,1.211,36,0.000252,1.719
,6,163,16:20,980,7.468,40,48.49,49.22,473.8,0.144,1.245,1.772,0.297,0.212,0.155,0.0483,4.827,0.582,2128,0.019,1.648,,15.82,1.233,1.749,0.0220,0.0240,0.0326,0.916,,12,0.0199,1.233,36,0.000028,1.748
,7,216,17:24,1044,7.635,43,62.40,62.17,685.2,0.185,1.273,1.790,0.289,0.240,0.202,0.0527,5.268,0.582,2051,0.009,1.632,,16.77,1.277,1.744,0.0136,0.0243,0.0278,0.562,,12,0.0179,1.277,36,-0.000035,1.745
,8,279,18:27,1107,7.968,43,73.76,75.93,1022,0.219,1.328,1.805,0.264,0.308,0.318,0.0608,6.083,0.310,1552,0.000,1.618,,13.73,1.325,1.781,0.0250,0.0218,0.0332,1.150,,15,0.0184,1.325,36,0.000117,1.776
,9,353,19:30,1170,8.100,45,85.05,90.09,994.5,0.253,1.350,1.779,0.241,0.363,0.259,0.0468,4.678,0.480,1680,0.015,1.642,,14.01,1.337,1.763,0.0208,0.0222,0.0304,0.937,,17,0.0136,1.337,36,0.000191,1.756
,10,442,20:33,1233,8.254,45,91.22,104.7,1187,0.271,1.376,1.733,0.206,0.446,0.035,0.0446,4.459,0.394,2000,0.041,1.685,,8.806,1.358,1.729,0.0260,0.0331,0.0420,0.786,,14,0.0149,1.358,36,0.001131,1.688
,11,547,21:36,1296,8.031,48,123.0,115.7,1519,0.365,1.339,1.727,0.225,0.395,0.243,0.0461,4.611,0.437,1629,0.046,1.692,,11.46,1.340,1.726,0.0205,0.0267,0.0337,0.767,,13,0.0118,1.340,36,0.000759,1.699
,12,671,22:39,1359,8.006,49,131.2,119.4,1926,0.390,1.334,1.659,0.196,0.460,0.168,0.0477,4.767,0.558,1872,0.088,1.761,,7.727,1.338,1.641,0.0298,0.0256,0.0392,1.164,,18,0.0102,1.338,36,0.000039,1.640
