File path:,
File note:,
File date:,14/06/17
File time:,12:38:42
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.422,0.437,0.428,0.447
Ek:,310.0,309.6,323.5,301.0
Pm:,106.7,112.6,109.7,114.5
Em:,898.8,961.0,854.6,936.2
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.136,0.064,0.063,0.050
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:32,32,71.78,35,0.000000,0.000000,0.000000,0.000000,11.96,20.26,0.410,,0.293,0.0560,5.601,0.773,1731,0.220,1.790,,255.7,12.18,19.77,0.0225,0.0193,0.0297,1.165,,12,0.266,12.18,36,-0.000269,19.78
,2,22,11:51,711,85.19,42,8.849,8.960,70.61,0.264,14.20,23.75,0.402,,0.237,0.0533,5.330,0.646,2397,0.040,1.527,,64.67,14.39,23.21,0.0947,0.0982,0.136,0.964,,12,0.313,14.39,36,0.002552,23.12
,3,49,12:53,773,89.83,44,18.99,19.12,159.0,0.565,14.97,24.44,0.387,0.037,0.201,0.0539,5.388,0.626,2320,0.011,1.484,,73.85,15.16,23.89,0.0634,0.0998,0.118,0.635,,12,0.321,15.16,36,0.002089,23.82
,4,81,13:56,836,93.27,45,30.05,30.07,262.6,0.895,15.55,24.71,0.371,0.084,0.192,0.0538,5.384,0.648,2128,0.000,1.468,,74.90,15.69,24.14,0.0819,0.0776,0.113,1.056,,12,0.313,15.69,36,0.002121,24.06
,5,118,15:00,900,94.00,44,42.73,41.40,401.2,1.272,15.67,24.56,0.362,0.103,0.162,0.0565,5.646,0.665,1821,0.006,1.477,,55.98,16.01,24.03,0.0872,0.114,0.143,0.768,,12,0.300,16.01,36,-0.001659,24.09
,6,163,16:03,963,98.38,44,53.23,53.48,528.1,1.585,16.40,24.35,0.327,0.187,0.279,0.0538,5.380,0.605,1949,0.015,1.490,,57.96,16.32,23.93,0.0932,0.0925,0.131,1.007,,12,0.283,16.32,36,0.004644,23.77
,7,216,17:06,1026,100.8,44,66.87,65.63,703.6,1.991,16.80,24.34,0.310,0.229,0.268,0.0541,5.409,0.592,1808,0.015,1.491,,58.52,16.75,23.93,0.103,0.0674,0.123,1.523,,12,0.277,16.75,36,0.003176,23.82
,8,279,18:09,1089,103.3,44,78.23,77.61,927.6,2.329,17.22,23.93,0.280,0.295,0.238,0.0552,5.521,0.615,1603,0.033,1.516,,59.90,17.23,23.53,0.0710,0.0775,0.105,0.917,,12,0.245,17.23,36,0.000365,23.52
,9,353,19:12,1152,102.9,43,89.08,87.43,1202,2.653,17.15,22.94,0.252,0.348,0.216,0.0565,5.652,0.632,1552,0.077,1.582,,45.09,17.18,22.73,0.0944,0.0788,0.123,1.197,,12,0.216,17.18,36,0.005542,22.53
,10,442,20:15,1215,100.3,41,98.72,94.97,1443,2.940,16.72,21.53,0.223,0.400,0.193,0.0542,5.420,0.622,1488,0.148,1.685,,47.00,16.67,21.33,0.0581,0.0804,0.0992,0.723,,12,0.185,16.67,36,0.005113,21.15
,11,547,21:18,1278,97.55,39,102.0,100.8,1766,3.038,16.26,19.99,0.187,0.475,0.247,0.0536,5.361,0.690,1411,0.237,1.815,,29.04,16.16,19.82,0.0806,0.0971,0.126,0.830,,12,0.143,16.16,36,0.002066,19.75
,12,671,22:21,1341,91.80,37,113.8,104.7,2111,3.389,15.30,18.42,0.170,0.496,0.139,0.0522,5.225,0.688,1552,0.341,1.969,,25.65,15.40,18.27,0.0737,0.0839,0.112,0.879,,12,0.105,15.40,36,0.001727,18.20
,13,819,23:24,1404,85.62,34,114.8,106.5,2676,3.418,14.27,16.60,0.140,0.553,0.201,0.0542,5.425,0.508,1181,0.489,2.186,,16.61,14.28,16.48,0.0885,0.0984,0.132,0.900,,12,0.0847,14.28,36,0.001121,16.44
,14,995,24:27,1467,80.18,32,111.3,106.5,2946,3.315,13.36,15.05,0.112,0.618,0.173,0.0492,4.916,0.593,1437,0.642,2.411,,15.60,13.30,15.03,0.0598,0.0929,0.111,0.643,,12,0.0692,13.30,36,0.002399,14.94
,15,1204,25:30,1530,76.07,31,107.9,104.9,3091,3.212,12.68,13.93,0.090,0.677,0.134,0.0426,4.263,0.634,1360,0.775,2.605,,9.832,12.63,13.91,0.0998,0.0829,0.130,1.203,,13,0.0466,12.63,36,0.001512,13.85
,16,1451,26:34,1594,71.64,29,106.3,102.0,4577,3.166,11.94,12.88,0.073,0.720,0.012,0.0524,5.238,0.388,860.8,0.918,2.816,,7.524,11.99,12.90,0.0945,0.0755,0.121,1.252,,18,0.0313,11.99,36,0.003648,12.77
,17,1745,27:37,1657,68.28,28,96.67,98.54,5374,2.879,11.38,12.05,0.055,0.778,0.079,0.0511,5.114,0.274,963.2,1.051,3.011,,6.073,11.39,12.04,0.0769,0.0748,0.107,1.028,,17,0.0215,11.39,36,0.000392,12.03
,18,2094,28:39,1719,66.37,28,74.35,94.81,,2.214,11.06,11.47,0.036,0.852,,,,,,1.155,3.163,,3.731,11.06,11.47,0.0734,0.0807,0.109,0.910,,13,0.0190,11.06,36,-0.000153,11.47
,19,2508,29:42,1782,65.18,29,185.0,91.21,982.2,5.508,10.86,11.73,0.074,0.698,0.008,0.0065,0.650,0.000,400.0,1.107,3.093,,6.669,10.69,11.28,0.0665,0.0583,0.0884,1.140,,16,0.0176,10.69,36,0.004494,11.12
,20,3000,30:46,1846,62.69,29,89.81,88.01,,2.674,10.45,10.77,0.030,0.869,,,,,,1.294,3.368,,3.715,10.45,10.77,0.0436,0.0750,0.0868,0.581,,12,0.0127,10.45,36,0.001356,10.72
,21,0,31:49,1909,59.47,23,0.000000,0.000000,0.000000,0.000000,9.912,15.00,0.339,,0.197,0.0527,5.268,0.837,1283,0.647,2.418,,109.2,10.04,14.73,0.0312,0.0295,0.0430,1.059,,12,0.163,10.04,36,0.000958,14.70
,LED combination B (450 + 530 nm),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:32,32,71.78,42,0.000000,0.000000,0.000000,0.000000,10.12,17.40,0.418,,0.344,0.0659,4.396,0.763,1757,0.199,1.578,,301.9,10.28,16.81,0.0151,0.0154,0.0216,0.979,,12,0.267,10.28,36,-0.003251,16.92
,2,22,11:51,711,85.19,52,9.183,9.285,56.70,0.227,11.78,20.22,0.417,0.016,0.262,0.0642,4.280,0.639,2397,0.031,1.357,,81.13,12.04,19.59,0.0718,0.0590,0.0930,1.216,,12,0.309,12.04,36,-0.001436,19.64
,3,49,12:53,773,89.83,54,19.44,19.82,129.8,0.480,12.44,20.61,0.397,0.075,0.264,0.0660,4.397,0.640,2320,0.011,1.331,,76.79,12.65,20.05,0.0760,0.0592,0.0964,1.284,,12,0.314,12.65,36,-0.001580,20.11
,4,81,13:56,836,93.27,54,31.12,31.16,218.0,0.768,12.84,20.85,0.384,0.110,0.254,0.0670,4.469,0.637,2051,0.000,1.316,,61.47,13.11,20.26,0.0928,0.0703,0.116,1.321,,12,0.306,13.11,36,-0.002794,20.36
