File path:,
File note:,
File date:,30/06/17
File time:,08:36:32
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.410,0.441,0.417,0.428
Ek:,256.3,208.7,242.7,230.0
Pm:,69.18,91.99,76.11,88.30
Em:,416.0,,570.3,1078
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.603,0.188,0.296,0.083
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,44.98,28,0.000000,0.000000,0.000000,0.000000,7.496,12.47,0.399,,0.347,0.0401,4.013,0.596,2371,0.234,1.508,,176.1,7.466,12.35,0.0120,0.0250,0.0278,0.479,,15,0.125,7.466,36,0.007707,12.08
,2,22,12:08,728,52.58,34,8.602,8.640,52.54,0.165,8.764,14.39,0.391,0.098,0.328,0.0397,3.966,0.466,3037,0.069,1.307,,60.25,8.741,14.22,0.0530,0.0739,0.0910,0.717,,12,0.141,8.741,36,0.008305,13.92
,3,49,13:11,791,56.97,37,18.08,18.28,118.6,0.346,9.494,15.05,0.369,0.170,0.310,0.0402,4.021,0.466,3472,0.023,1.250,,55.84,9.444,14.91,0.0701,0.0685,0.0980,1.023,,13,0.148,9.444,36,0.009797,14.56
,4,81,14:14,854,59.04,37,28.64,28.46,191.2,0.549,9.840,15.22,0.354,0.209,0.245,0.0392,3.919,0.470,3229,0.011,1.236,,61.70,9.783,15.05,0.0524,0.0675,0.0854,0.776,,13,0.148,9.783,36,0.009011,14.73
,5,118,15:18,918,61.78,37,39.03,38.76,282.5,0.748,10.30,15.38,0.331,0.265,0.228,0.0398,3.976,0.456,3088,0.000,1.223,,47.23,10.28,15.22,0.0673,0.0801,0.105,0.840,,12,0.141,10.28,36,0.008397,14.92
,6,163,16:20,980,63.69,38,50.56,49.43,398.7,0.969,10.61,15.39,0.310,0.311,0.231,0.0406,4.062,0.434,2960,0.000,1.223,,52.17,10.64,15.23,0.0456,0.0752,0.0879,0.607,,15,0.130,10.64,36,0.008441,14.92
,7,216,17:23,1043,64.74,37,60.22,59.82,520.9,1.154,10.79,14.96,0.279,0.371,0.251,0.0400,4.004,0.468,2832,0.029,1.257,,48.31,10.77,14.84,0.0574,0.0617,0.0843,0.930,,12,0.119,10.77,36,0.007778,14.56
,8,279,18:26,1106,65.82,37,70.28,67.23,707.0,1.346,10.97,14.66,0.252,0.425,0.215,0.0421,4.208,0.452,2397,0.049,1.283,,40.31,10.97,14.56,0.0581,0.0673,0.0889,0.862,,14,0.109,10.97,36,0.005456,14.36
,9,353,19:30,1170,65.97,36,78.41,68.82,851.0,1.502,11.00,14.13,0.222,0.482,0.211,0.0400,4.003,0.449,2371,0.089,1.331,,34.14,10.94,14.10,0.0676,0.0631,0.0925,1.071,,12,0.0955,10.94,36,0.006433,13.87
,10,442,20:33,1233,64.52,35,83.19,69.13,1092,1.593,10.75,13.25,0.188,0.544,0.248,0.0410,4.102,0.410,2077,0.162,1.420,,25.45,10.70,13.15,0.0744,0.0613,0.0963,1.214,,12,0.0794,10.70,36,0.003092,13.04
