File path:,
File note:,
File date:,10/06/17
File time:,18:48:35
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.482,0.513,0.495,0.509
Ek:,856.6,747.9,825.8,812.0
Pm:,260.9,254.0,258.4,261.3
Em:,,1381,,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.039,0.049,0.031,0.031
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,41.14,40,0.000000,0.000000,0.000000,0.000000,6.857,12.50,0.452,,0.328,0.0497,4.972,0.752,1488,0.347,1.273,,230.7,6.943,12.22,0.0158,0.0165,0.0229,0.958,,14,0.161,6.943,36,0.001177,12.18
,2,22,12:08,728,51.38,57,10.13,10.47,68.35,0.157,8.564,15.88,0.461,0.078,0.377,0.0516,5.159,0.649,1757,0.061,1.002,,71.60,8.671,15.50,0.0506,0.0809,0.0954,0.626,,13,0.214,8.671,36,0.000633,15.48
,3,49,13:11,791,52.32,57,22.03,22.95,147.5,0.341,8.721,15.85,0.450,0.099,0.379,0.0500,4.999,0.633,1731,0.063,1.004,,72.09,8.776,15.47,0.0518,0.0771,0.0928,0.672,,15,0.203,8.776,36,0.000142,15.46
,4,81,14:14,854,52.44,58,36.46,37.24,243.8,0.564,8.740,15.90,0.450,0.099,0.342,0.0500,4.997,0.641,1629,0.060,1.001,,79.61,8.821,15.51,0.0547,0.0638,0.0840,0.858,,16,0.207,8.821,36,0.001239,15.46
,5,118,15:17,917,52.49,57,52.72,53.12,358.4,0.816,8.748,15.81,0.447,0.104,0.325,0.0504,5.044,0.658,1552,0.065,1.006,,68.27,8.823,15.42,0.0617,0.0743,0.0966,0.830,,14,0.207,8.823,36,0.001315,15.37
,6,163,16:20,980,54.67,59,73.08,71.52,496.1,1.131,9.111,16.52,0.448,0.120,0.313,0.0505,5.054,0.618,1501,0.020,0.964,,73.46,9.284,16.11,0.0633,0.0680,0.0929,0.931,,13,0.214,9.284,36,0.002743,16.01
,7,216,17:23,1043,56.22,60,94.82,92.00,688.1,1.468,9.370,16.70,0.439,0.143,0.316,0.0529,5.290,0.625,1437,0.009,0.953,,58.34,9.544,16.31,0.0798,0.0841,0.116,0.949,,12,0.223,9.544,36,0.000913,16.28
,8,279,18:26,1106,57.91,61,118.1,114.7,860.7,1.828,9.652,16.74,0.423,0.174,0.297,0.0512,5.123,0.659,1411,0.007,0.951,,98.48,9.738,16.35,0.0349,0.0573,0.0671,0.608,,14,0.217,9.738,36,0.000923,16.31
,9,353,19:29,1169,58.62,60,144.5,139.4,1118,2.237,9.771,16.54,0.409,0.197,0.271,0.0526,5.261,0.645,1309,0.018,0.962,,72.00,9.916,16.18,0.0520,0.0696,0.0869,0.747,,13,0.210,9.916,36,0.002499,16.09
,10,442,20:33,1233,59.78,60,173.8,166.4,1380,2.691,9.963,16.42,0.393,0.226,0.239,0.0518,5.184,0.685,1309,0.026,0.969,,61.36,10.16,16.03,0.0551,0.0782,0.0957,0.705,,13,0.198,10.16,36,0.001346,15.98
