File path:,
File note:,
File date:,20/06/17
File time:,20:52:24
FRRf3 Ka:,11800
[Chl] multiplier:,6.0
QR threshold:,6.0
C derivation:,qP
TauPQ:,250
TauSQ:,500
Act2 SN:,15-0003-002
Act2 LED:,White
FRRf3 SN:,14-9727-007
450 nm:,1.00
530 nm:,0.50
624 nm:,0.80
,A,B,C,D
Alpha:,0.464,0.454,0.460,0.444
Ek:,620.3,648.7,598.6,643.6
Pm:,182.1,198.6,174.3,180.8
Em:,,1242,694.1,
AlphaW:,2.000,2.000,2.000,2.000
SErP:,0.136,0.123,0.226,0.283
,LED combination A (450 nm alone),,,,,,Measured,Fit,,,Fo,Fm,Fv/Fm
,Saq,E,Start,s,[Chl],ADC,rP,rP,JPII,JVPII,F',Fm',Fq'/Fm',C,p,RSigma,Sigma,CSQ,TauES,NPQ,NSV,,QR,Qo,Qm,QoSE,QmSE,QSE,QSE ratio,,Qo points,Qo slope,Qo intercept,Qm points,Qm slope,Qm intercept
,1,0,00:50,50,5.769,33,0.000000,0.000000,0.000000,0.000000,0.962,1.709,0.437,,0.463,0.0731,7.314,0.718,1437,0.126,1.211,,100.2,0.956,1.637,0.004141,0.005393,0.006800,0.768,,12,0.0302,0.956,36,-0.000461,1.654
,2,22,12:08,728,6.280,37,9.527,10.04,97.77,0.0214,1.047,1.846,0.433,0.081,0.415,0.0738,7.380,0.654,1488,0.043,1.121,,27.12,1.060,1.763,0.0158,0.0205,0.0259,0.771,,16,0.0313,1.060,36,-0.000735,1.790
,3,49,13:11,791,6.316,39,21.48,21.88,209.4,0.0481,1.053,1.875,0.438,0.077,0.342,0.0710,7.098,0.728,1552,0.027,1.104,,24.98,1.085,1.808,0.0183,0.0224,0.0289,0.818,,15,0.0303,1.085,36,-0.000223,1.816
,4,81,14:14,854,6.441,39,35.12,35.27,343.3,0.0787,1.074,1.895,0.434,0.093,0.375,0.0704,7.039,0.666,1680,0.016,1.092,,23.10,1.092,1.822,0.0207,0.0239,0.0316,0.865,,12,0.0318,1.092,36,-0.000845,1.852
,5,118,15:18,918,6.751,40,48.73,49.91,496.4,0.109,1.125,1.917,0.413,0.141,0.451,0.0699,6.985,0.528,1808,0.004,1.080,,29.19,1.132,1.854,0.0103,0.0225,0.0247,0.458,,16,0.0293,1.132,36,-0.000158,1.860
,6,163,16:20,980,6.773,40,67.42,66.57,704.4,0.151,1.129,1.925,0.414,0.142,0.314,0.0718,7.176,0.717,1603,0.000,1.075,,23.09,1.156,1.851,0.0174,0.0245,0.0301,0.709,,12,0.0309,1.156,36,-0.000577,1.872
,7,216,17:24,1044,7.034,41,83.15,84.71,860.8,0.186,1.172,1.906,0.385,0.197,0.331,0.0662,6.618,0.712,1552,0.010,1.086,,21.38,1.159,1.844,0.0204,0.0246,0.0320,0.830,,15,0.0303,1.159,36,-0.000727,1.870
,8,279,18:27,1107,6.999,40,105.8,104.4,1209,0.237,1.166,1.879,0.379,0.203,0.263,0.0719,7.195,0.724,1168,0.025,1.102,,22.01,1.186,1.807,0.0152,0.0238,0.0282,0.639,,13,0.0296,1.186,36,-0.000533,1.827
,9,353,19:30,1170,6.928,40,131.6,125.0,1567,0.295,1.155,1.841,0.373,0.208,0.263,0.0737,7.371,0.640,1232,0.046,1.124,,22.16,1.186,1.773,0.0165,0.0207,0.0265,0.794,,14,0.0267,1.186,36,-0.000723,1.799
,10,442,20:33,1233,6.816,41,162.0,146.8,1799,0.363,1.136,1.793,0.367,0.210,0.161,0.0676,6.758,0.656,1232,0.074,1.154,,20.91,1.167,1.744,0.0189,0.0201,0.0276,0.940,,14,0.0249,1.167,36,0.000008,1.744
,11,547,21:36,1296,7.256,41,165.4,168.8,2195,0.371,1.209,1.733,0.302,0.337,0.257,0.0666,6.664,0.706,1168,0.111,1.194,,17.27,1.214,1.711,0.0195,0.0211,0.0288,0.925,,14,0.0210,1.214,36,0.000507,1.692
